title,description,relevance_score,matched_keywords,matched_groups,keyword_frequencies
CRP 3076 - International Planning and Development Workshop,"Fall, Spring. 4 credits. Letter grades only (no audit). Satisfies Engaged Learning course requirement for B.S. URS students. Co-meets with . Staff. The workshop exposes students to the complexity as well as the nuances of planning in international contexts. It places a strong emphasis on an engaged model of learning, research and planning practice. An important part of the workshop is building effective working relationships across cultures, disciplinary perspectives and professional orientations. The workshop emphasizes the use of diverse sources of data and information, and effective communication of deliverables. Because the workshop responds to the needs of international collaborators and stakeholders, the substantive focus of the workshop and the deliverables changes from one year to the next. In recent years the workshop has focused on issues related to poverty, water, shelter and participatory planning. Outcome 1: Students will be able to understand the city form and its evolution. Outcome 2: Students will be able to understand the basic principles of urban design and/or community development. Outcome 3: Students will be able to understand metrics/methods for analyzing environmental sustainability and economic development/governance in the urban context. Outcome 4: Students will be able to apply knowledge gained in lectures and class discussions to conduct a community-oriented project or create a master plan for developing or redeveloping a site.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"CRP 1112 - Maps, Mapping and GIS","Summer. 3 credits. Student option grading (no audit). Enrollment limited to: non-URS students, high school students in 11 and 12 grades, and anyone with a minimum of a high school diploma interested in exploring cities and urban environments. Staff. This course will be run as a lab designed to introduce students to geographic information systems (GIS) as an urban mapping tool. It will provide students with an understanding of mapping with GIS, as well as provide practical hands-on experience with GIS software, and understanding of how GIS can be applied to urban studies practice and research. The course will help students feel comfortable working within the GIS environment and be familiar with a range of available tools and methods for mapping. Students will learn how to conceive of and manage a GIS project, which involves figuring out an urban analysis and research problem that requires GIS data and spatial analysis and collecting, processing, and analyzing urban spatial data to interpret findings. Mapping completed during the workshop will be exhibited, and grades will be based on overall performance in the workshop.",2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
CRP 1111 - The Just and Sustainable City,"Summer. 3 credits. Student option grading (no audit). Enrollment limited to: non-URS students, high school students in 11 and 12 grades, and anyone with a minimum of a high school diploma interested in exploring cities and urban environments. Staff. This course is designed to introduce students to ideas and concepts that help explain the multi-faceted forces that shape cities, their growth and urban life within them. The course will use a workshop format that includes brief lectures, readings and discussions, field trips, and a sequence of exercises to learn the basic methods and collaborative processes used in urban studies and planning. Students will not just learn about issues related to urban sustainability and equity, they will also explore ways to engage and act to build better places. Projects completed during the workshop will be exhibited, and grades will be based on overall performance in the workshop.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
COMM 6840 - Theory & Research in Group Comm & Decision Making,"Fall. 3 credits. Student option grading. P. McLeod, Staff. Graduate seminar focusing on theory and research in communication and decision-making in small groups. Emphasis is on task-oriented groups. Topics include information exchange, decision-making processes, types of tasks, social influence, group development processes, group support systems, intergroup processes, and leadership. Special attention is given to methodological challenges in group research. Outcome 1: Students will be able to review theory related task group processes and outcomes. Outcome 2: Students will be able to evaluate methodological challenges unique to the study of groups and teams and appropriate methodological tools. Outcome 3: Students will be able to develop ideas for new directions of research contribution to understanding group processes and performance. Outcome 4: Students will be able to integrate insights on group processes and outcomes across multiple disciplines.",3.5,Ion Exchange,production-3,"{""ion exchange"": 1}"
CS 5620 - Introduction to Computer Graphics,"Fall. 3 credits. Student option grading. Prerequisite: or , and or , and or or or equivalent. May be taken with or without concurrent enrollment in . Co-meets with . A. Davis. Introduction to the principles of computer graphics in two and three dimensions. Topics include digital images, filtering and antialiasing, 2-D and 3-D affine geometry, ray tracing, perspective and 3-D viewing, the graphics pipeline, curves and surfaces, and human visual perception. Homework assignments require some Java programming.",3.5,Pipeline,delivery_and_storage-3,"{""pipeline"": 1}"
CS 5382 - Practical Principles for Designing Fair Algorithms,"Spring. 3 credits. Letter grades only. Students should have experience coding in Python and have taken at least one introductory course in machine learning or data science. Offered in New York City at Cornell Tech. E. Pierson. Algorithms increasingly guide high-stakes decision-making across many domains. This has potential upsides, since algorithms can improve decision-making, but also serious risks, since recent years have showcased the many ways that algorithms can be biased. This course will teach you principles for designing fair algorithms, emphasizing accessibility to a broad audience via practical takeaways which are directly relevant to the real world through case studies and guest speakers. Case studies will be drawn from diverse settings where algorithms are applied, such as large language models, speech recognition systems, healthcare, criminal justice, sustainability, and education. Students will come away with a strong understanding of how algorithm-related choices can have widespread societal impact. Outcome 1: Write code in Python to computationally demonstrate biases in end-to-end algorithmic systems based on choices of data, variables, modeling, and outcomes. Outcome 2: Apply mathematical definitions of fairness to real-world case studies to explain decisions made by both humans and algorithms. Outcome 3: Enumerate challenges to practitioners in algorithmic-guided decision-making (including feedback loops, interpretability, and strategic behavior) and explain how these challenges can lead to broader societal impacts.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
CS 5356 - Building Startup Systems,"Spring. 3 credits. Letter grades only. Prerequisite: or . Enrollment limited to: Cornell Tech students. Offered in New York City at Cornell Tech. Staff. This course aims to bridge the gap between academic studies of computer science and production software engineering. The course provides a fast-paced introduction to key tools and techniques that can facilitate the building of prototypes and of actual working systems. It introduces technologies for building Web applications and mobile applications, systems for effective storage of data, and tools that support and ease code writing, such as distributed version-control systems, editors and debuggers.",1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
"CS 5342 - Trust and Safety: Platforms, Policies, Products","Spring. 3 credits. Letter grades only. Enrollment limited to: Cornell Tech students. Offered in New York City at Cornell Tech. A. Mantzarlis, T. Ristenpart. Trust & Safety is an emerging field that focuses on reducing the harm from interpersonal abuse in digital spaces. The abuse types involved - harassment, misinformation, unwanted sexual content - are often “lawful but awful,” requiring developers to build their own socio-technical frameworks of what is appropriate behavior in their platform. In this course, we will look at digital abuse through an analysis of historical incidents. We will study how the field developed standards across algorithmic response, product design and manual removals. Students will join teams to describe an emerging online abuse type, develop appropriate moderation pipelines (e.g., using modern machine learning such as LLMs), and detail associated policies, all in an environment mimicking the realities seen in practice. This course might expose students to disturbing material. Outcome 1: Recognize common abuse categories as they intersect with modern digital technologies. Outcome 2: Analyze the varying levers in the hands of product owners to reduce abuse, including safety-by-design, proactive ranking choices and reactive removals. Outcome 3: Recognize the ethical trade-offs behind content moderation decisions in online spaces. Outcome 4: Identify emerging risks and make decisions around the correct precision/recall boundaries for a classifier built to detect harmful content.",3.5,Pipeline,delivery_and_storage-3,"{""pipeline"": 1}"
CS 5150 - Software Engineering,"Spring. 4 credits. Student option grading. Prerequisite: or equivalent experience programming in Java or C++. Staff. Introduction to the practical problems of specifying, designing, building, testing, and delivering reliable software systems. Special topics include professionalism, project management, and the legal framework for software development. As a central part of the course, student teams carry out projects for real clients, using concepts of agile software development. Each project includes all aspects of software development from a feasibility study to final delivery.",2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
CS 4620 - Introduction to Computer Graphics,"(SMR-AS) Fall. 3 credits. Student option grading. Prerequisite: or , and or , and or or or equivalent. Co-meets with . A. Davis. Introduction to the principles of computer graphics in two and three dimensions. Topics include digital images, filtering and antialiasing, 2-D and 3-D affine geometry, ray tracing, perspective and 3-D viewing, the graphics pipeline, curves and surfaces, and human visual perception. This course emphasizes fundamental techniques in graphics, with both written and practical assignments. May be taken with or without concurrent enrollment in .",3.5,Pipeline,delivery_and_storage-3,"{""pipeline"": 1}"
CS 6816 - Meta-Complexity and Cryptography,"Spring. 3 credits. Letter grades only (no audit). Enrollment limited to: Cornell Tech PhD students. Offered in New York City at Cornell Tech. R. Pass. Meta-complexity refers to the computational complexity of problems that are themselves about computations and their complexity. Such problems include the Minimum Circuit Size Problem and the Time-bounded Kolmogorov Complexity Problem, the study of which originated in the 1950s/60s and predate the modern study of Complexity theory. Meta-complexity provides a unifying framework for a variety of central tasks in several areas of computer science, including computational complexity, cryptography, and learning theory, and there has been a recent explosion of works connecting these areas through the lens of Meta-complexity. In this course, we will focus on these recent development, with a particular focus on connections with Cryptography. Outcome 1: Describe classic problems, concepts, and key results, in meta-complexity. Outcome 2: Analyze algorithms and cryptographic schemes related to meta-complexity. Outcome 3: Explain reductions between meta-complexity and cryptographic problems.",1.5,Explosion,technical_skills-1,"{""explosion"": 1}"
CS 6752 - [Formal Methods for Robotics],"(crosslisted) Fall. Not offered: 2024-2025. Next offered: 2025-2026. 3 credits. Letter grades only. Enrollment limited to: graduate students. H. Kress-Gazit. How can we guarantee robots will never cause harm? How can we prove that complicated mechanical systems, controlled by computers and programmed by people, will always behave as expected under changing conditions and in a variety of uncertain environments? How do we formalize what such behaviors are? Guaranteeing safety, predictability and reliability of robots is crucial for the assimilation of such systems into society, be it at home or in the workplace. While every robotics researcher working with or on a robot is aware of safety issues, only recently the robotics community has begun looking at ways to either formally prove or grarantee by design different behavioral properties such as safety and correctness. This class will present recent results on the topic of formal methods for robotics and automation that combine and extend ideas from control theory, dynamical systems, automata theory, logic, model checking, synthesis, and hybrid systems. Outcome 1: The student will be able to define specifications using different formalisms such as temporal logics and sets. Outcome 2: The student will be able to explain different verification algorithms. Outcome 3: The student will be able to explain the different approaches to control synthesis. Outcome 4: The student will be able to present a state-of-the-art research paper in a way that conveys the main contribution of the paper. Outcome 5: The student will be able to apply the tools learned in the class to their individually chosen project.",1.5,Automation,technical_skills-1,"{""automation"": 1}"
CS 6682 - Computation for Content Creation,"Spring. 3 credits. Student option grading. Prerequisite: Python, , , or . Recommended prerequisite: , and/or , and/or demonstrated knowledge of Javascript and basic Signal Processing. A. Davis. This course will focus on computational tools and methods for content creation in different domains. We will cover methods used in interactive artistic applications (visual arts, film, music, video games) as well as domains where complete automation is the goal (e.g., photometric reconstruction and image-based rendering, data augmentation). The course will involve a mix of lectures given by the instructor and presentations/discussions about research papers that will be assigned to students. Topics will include: different representations of images (e.g., vector and raster graphics), 3D models (e.g., surface manifolds vs volumetric representations), and audio (e.g., time signals vs short-time spectra), as well as parametric control of these representations and their relation to other types of data. A theory or program heavy project will be completed. Outcome 1: Students should learn how to recognize the advantages and disadvantages of different representations for media. Outcome 2: Students should demonstrate the ability to analyze and connect ideas from research papers in different domains (e.g., graphics, vision, music information retrieval, hci). Outcome 3: Students should demonstrate a deeper practical understanding of how computation is used for content creation in domains that they pursue through course projects.",1.5,Automation,technical_skills-1,"{""automation"": 1}"
CS 5782 - Introduction to Deep Learning,"Spring. 4 credits. Student option grading (no audit). Prerequisite: , , , , and . Co-meets with . K. Weinberger, J. Sun. This class is an introductory course to deep learning. It covers the fundamental principles behind training and inference of deep networks, the specific architecture design choices applicable for different data modalities, discriminative and generative settings, and the ethical and societal implications of such models. Outcome 1: Demonstrate the ability to perform neural network training and inference. Outcome 2: Identify the correct neural network architecture choices for a given data modality. Outcome 3: Implement a working deep learning pipeline for vision and language tasks.",3.5,Pipeline,delivery_and_storage-3,"{""pipeline"": 1}"
DEA 6530 - Planning and Managing the Workplace: Evidence-based Design and Organizational Ecology,"Fall. 3 credits. Letter grades only. Enrollment limited to: graduate students. Co-meets with . R.S. Zadeh. Work environments have cultural, health, performance and economic implications for a society, community, organization, or individual. Workplace has transformed during the post pandemic era. The environmental, operational, social and cultural elements of the future workplace are in flux and the vision for the future workplace offers an opportunity for innovation and transformation. We will join industry leaders to collectively solve this paradigm. During the class, we will combine practical tools and scientific knowledge from sychology, Organizational Behavior, User Experience Design, Systems Engineering, Human Factors, Cognitive Engineering, Human Centered Design and Architecture to create a successful vision for the high performing workplace of the future. Outcome 1: Learn about the latest science and practice in workplace design, operation, and management. Outcome 2: Gain competency to assess and analyze forms of work and identify appropriate solutions to maximize the targeted outcomes (health, satisfaction, creativity, communication, safety, performance, and efficiency) through design, operation, and management (Design Project). Outcome 3: Direct one’s own learning to seek the critical knowledge needed to solve problems using qualitative methods (Stakeholder Poster Project). Outcome 4: Practice creativity and synthesize the acquired knowledge of workplace design to generate innovative approaches to critical issues facing workers and employers (Innovation Project). Outcome 5: Develop written, spoken, and visual communication skills to communicate complex topics.",2.5,Systems Engineering,engineering_capabilities-2,"{""systems engineering"": 1}"
DEA 6025 - Design for Change: Imagining Decolonial Futures,"(crosslisted) (CA-HE, D-HE, HA-HE, LAD-HE) (CU-SBY) Fall. 3 credits. Letter grades only. Co-meets with / . R. Leitao. This course explores the role of design in reshaping the world towards social justice and sustainability. Designing for change requires creating different cultural patterns and worldviews — examining taken-for-granted assumptions, narratives, and myths of the hegemonic cultural model (known as Modernity) that limit our capacity to imagine the world differently. As the world is enmeshed in colossal interconnected crises, it seems that imagination has been funneled to two avenues: techno-solutions to the symptoms of the crises and dystopic futures. This course explores two main ideas: a) alternatives are possible, b) the area of design for change would benefit from exchanges with different cultures and knowledge systems. Designing decolonial futures is about weaving together knowledge from multiple cultures, thus recognizing and creating alternatives based on different ways of understanding the world. Outcome 1: Students will be able to understand what is at stake in the international movement to “decolonize design” and the importance of detaching design from the assumptions, promises, and values of Modernity/Coloniality to generate significant change. Students will be introduced to the main theories and approaches used in decolonial design: decoloniality, pluriversality, epistemologies of the South, transition discourses/design, speculative design, and design for social innovation. Outcome 2: Students will be able to recognize structural features of the Eurocentric Modernity at the root of social inequities and unsustainability (which connect social and environmental crises). Without examining these structures, designers keep trying to solve the symptoms instead of addressing the causes. Particularly, students will reflect upon the legacy of colonialism on society and the natural environment. Outcome 3: Students will be able to recognize that narratives frame the way we design. Creating different futures requires new narratives and visions to reframe the design practice and the meaning of technological innovations. Students will be asked to create new narratives to reframe their design practice/research. Outcome 4: Students will be able to recognize taken-for-granted assumptions and myths of Modernity that hinder the understanding of other cultures, epistemologies, and ontologies—i.e., even when designers want to listen to the Other, the understanding is very limited. Therefore this course aims to enhance the student’s capacity to listen to and collaborate with people from other cultures— recognizing and respecting differences in worldviews, cultural patterns, ways of knowing—to generate change. Outcome 5: Students will be asked to create compelling visual communications, knowledge visualizations, and narratives to communicate the topics discussed in class and their visions of alternative futures to other people. The creative outputs will be assembled into an exhibit that will take place in one of CHE galleries and on a website.",5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
DEA 5540 - Workplace Strategy Studio,"(LAD-HE) (CU-CEL) Spring. 4 credits. Letter grades only. Prerequisite: or permission of instructor. Cost of materials: approximately $200. Y. Hua. This course provides students with a unique “hands-on” experience of working with real clients to simulate workplace strategic consulting practice. Students will learn and apply concepts, techniques (both strategic and tactical), and tools to plan, design, evaluate, and reinvent workplaces to support the achievement of ambitious business goals, inspire today’s connected and mobile knowledge workers, facilitate the management of uncertainty and change in large complex organizations, and envision future work modes and its implications for the creation of future workplace. Professional communication in multiple forms and settings for effective client interaction and project development is emphasized. Outcome 1: Apply concepts, techniques, and tools of workplace strategies planning and management to address typical challenges facing large complex organizations. Outcome 2: Develop innovative and well-grounded workplace planning, design, reengineering, and management solutions for value generation, change management, and branding. Outcome 3: Understand major drivers and trends of workplace development, and develop the knowledge, experience, as well as confidence as a strategic consultant to envision future work mode and work settings. Outcome 4: Work in small teams and compete with other teams in the class as in a consulting project in real world; polish skills for client communication and professional delivery of consulting work in oral, visual, and written forms. Depending on specific project for the semester, students may experience cross-culture collaboration.",2.5,Project Development,engineering_capabilities-2,"{""project development"": 1}"
DEA 4500 - Policy Meets Design: High-Impact Facilities of the 21st Century,"(CU-CEL, CU-SBY) Fall. 3 credits. Student option grading. Enrollment preference given to: seniors and graduate students; juniors and sophomores are welcome to attend if there is room. Class discussion panels and group projects limit the maximum number of attendees. R.S. Zadeh. Active participation from local and global leads, industry, and healthcare providers, students examine how well-designed environments and policies empower people, organizations, and communities to achieve their health-related operational and business objectives. Students apply the lessons from high-impact environments to their specific area of interest (e.g. senior living, healthcare, hospitality, education, housing, landscape, and urban planning). Outcome 1: Assess environments strategies and policies, identify operational and environmental gaps, and propose design solution. Outcome 2: Explore how concepts of environmental psychology, behavioral economics, sustainability, and LEAN can be used to optimize facility and environmental design. Outcome 3: Take part in conversations with community, national and global leaders and participate in debates to evaluate various impacts of decisions on people.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
DEA 4040 - Professional Practices and Ethics,"Spring. 2 credits. Letter grades only. Enrollment priority given to: DEA undergraduate majors who have completed their 3000-level CORE courses. DEA minors and transfers will be given enrollment consideration based on course caps and/or permission of instructor. N. Ahmadi. Professional Practice/Ethics is designed to prepare graduating seniors with the working knowledge and essential skills needed to pursue professional jobs and other opportunities in the competitive field of design. This course is an introduction to the Professional Practice of the design disciplines; and concepts, conventions and processes related to the design and construction industry. Emphasis is placed on professionalism, professional ethics, leadership skills, regulation of the profession, business management, contracts and negotiations, specifications, building planning controls, and other aspects of professional practice. Outcome 1: Develop an awareness of the context of the design professions. Outcome 2: Investigate the ethical and professional responsibilities of Architecture and Interior Design practice. Outcome 3: Explore aspects of programming, other pre-design services, and cost estimating. Outcome 4: Understanding of fundamentals of professional practice: ethics, liability, sustainability, profitability. Outcome 5: Ability to identify/create opportunity for professional practice.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
DEA 4025 - Design for Change: Imagining Decolonial Futures,"(crosslisted) (CA-HE, D-HE, HA-HE, LAD-HE) (CA-AG, D-AG, HA-AG) (CU-SBY) Fall. 3 credits. Letter grades only. Co-meets with / . R. Leitao. This course explores the role of design in reshaping the world towards social justice and sustainability. Designing for change requires creating different cultural patterns and worldviews — examining taken-for-granted assumptions, narratives, and myths of the hegemonic cultural model (known as Modernity) that limit our capacity to imagine the world differently. As the world is enmeshed in colossal interconnected crises, it seems that imagination has been funneled to two avenues: techno-solutions to the symptoms of the crises and dystopic futures. This course explores two main ideas: a) alternatives are possible, b) the area of design for change would benefit from exchanges with different cultures and knowledge systems. Designing decolonial futures is about weaving together knowledge from multiple cultures, thus recognizing and creating alternatives based on different ways of understanding the world. Outcome 1: Students will be able to understand what is at stake in the international movement to “decolonize design” and the importance of detaching design from the assumptions, promises, and values of Modernity/Coloniality to generate significant change. Students will be introduced to the main theories and approaches used in decolonial design: decoloniality, pluriversality, epistemologies of the South, transition discourses/design, speculative design, and design for social innovation. Outcome 2: Students will be able to recognize structural features of the Eurocentric Modernity at the root of social inequities and unsustainability (which connect social and environmental crises). Without examining these structures, designers keep trying to solve the symptoms instead of addressing the causes. Particularly, students will reflect upon the legacy of colonialism on society and the natural environment. Outcome 3: Students will be able to recognize that narratives frame the way we design. Creating different futures requires new narratives and visions to reframe the design practice and the meaning of technological innovations. Students will be asked to create new narratives to reframe their design practice/research. Outcome 4: Students will be able to recognize taken-for-granted assumptions and myths of Modernity that hinder the understanding of other cultures, epistemologies, and ontologies—i.e., even when designers want to listen to the Other, the understanding is very limited. Therefore this course aims to enhance the student’s capacity to listen to and collaborate with people from other cultures— recognizing and respecting differences in worldviews, cultural patterns, ways of knowing—to generate change. Outcome 5: Students will be asked to create compelling visual communications, knowledge visualizations, and narratives to communicate the topics discussed in class and their visions of alternative futures to other people. The creative outputs will be assembled into an exhibit that will take place in one of CHE galleries and on a website.",5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
DEA 3030 - Materials for Design and Sustainability,"(LAD-HE) (CU-SBY) Fall. 3 credits. Letter grades only. Enrollment preference given to: DEA undergraduate majors. Intended for: juniors and seniors. Recommended prerequisite: and . Outside majors interested in sustainability are encouraged to enroll. R. Gilmore. A sustainable approach to the evaluation and selection of materials and finishes for creating products and places for people has the potential to ensure the future survival of our planet. This course provides an introduction to basic material properties and asks students to morph material sensibilities, understand performance testing, building codes, and formulate a life-cycle cost analysis. Emphasis on “green” methodologies and assessment, including the LEED and WELL building rating systems. Outcome 1: Understand the limits of a material and its unlimited possibilities (innovate in research, design or practice). Outcome 2: Critically assess a material’s life cycle, from resource extraction to end-of-life or cradle-to-cradle potential (think critically, direct own learning). Outcome 3: Create and present visual/verbal research on current sustainable products as a member of a presentation team (work effectively with others, write, speak, and use communications effectively).",5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
DEA 2510 - History of Design Futures,"Fall. 3 credits. Student option grading. Prerequisite: , / , and ​. Priority given to: DEA undergraduate majors who have completed 1000-level CORE courses, including , / , and with minimum grades of B-. DEA minors and transfers will be given enrollment consideration based on course caps and/or permission of instructor. R. Militello. This course examines the history and theory of environmental design from the classical era to the 20th century with an emphasis on design and innovation as a catalyst for cultural change. How have design innovations broadened the palate of human expression and experience? Key projects, methods, and ideas from across the world will be explored encouraging a speculative approach to historical material.",3.5,Catalyst,production-3,"{""catalyst"": 1}"
DEA 2422 - Making Green: Sustainable Product Design Studio,"(KCM-HE, LAD-HE) (CU-SBY) Spring. 4 credits. Letter grades only. Prerequisite: or equivalent, minimum of one course on sustainability. J. Elliott. Design is an intellectual activity, reconciling needs and wants, technologies and materials, costs and benefits, ethics and aesthetics. This studio provides an intimate exploration of environmentally and socially responsible design and making of a set of related artifacts, while considering impacts and implications on persons and non-persons alike. Haptic experiences and analog skills will predominate, leading to greater human connections and real-world discoveries of a more biocentric world view. Outcome 1: Develop grounding in the field of sustainable product design through the learning and applying of eco-design principles. Outcome 2: Engage in critical thinking by writing project-related reading assessments involving criticism and synthesis. Outcome 3: Apply explicit concepts to creative original works to learn the connections between knowledge, research, and design. Outcome 4: Develop communication skills through written project descriptions, oral presentations for the assignments, and the keeping of a journal to document the design process. Outcome 5: Understand ethics as a latent part of aesthetic appreciation of design. Focus on various environmental issues pertaining to the studio and the built environment.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"DEA 2200 - Art and Science: Sustainability, Multiculturalism and Transdisciplinarity","(D-HE, LAD-HE) (D-AG) (CU-SBY) Spring. 3 credits. Letter grades only. Enrollment preference given to: DEA majors. H. Kao. The relationship between art and science has been thoroughly discussed by philosophers. This course will review the discussion on this topic and investigate the role of art/science in a variety of professions and its role in creativity. Sustainability, multiculturalism and transdisciplinarity will be explored as manifestations of integrated minds and communities. Outcome 1: Appreciate interdisciplinary and transdisciplinary approaches. Students will develop an appreciation of the relationships between various disciplines and proactively engage in interdisciplinary and transdisciplinary activities. Outcome 2: Understand the contribution of art and science to creativity. Students will recognize the role that art and science play in the creative act and develop skills that allow them to use alternative approaches to problem solving. Outcome 3: Solve problems collaboratively. Students will collaborate in multidisciplinary teams to address issues related to sustainability multiculturalism and globalization.",5.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 3}"
DEA 2020 - Introduction to Sustainable Design,"(LAD-HE) (CU-SBY) Fall. 3 credits. Student option grading. Enrollment preference given to: DEA undergraduate majors. L. Beaman. This course introduces the histories, concepts, and frameworks that underlie our understanding of sustainability and how they are shaping environmentally conscious design practices - explored through an investigation of materials, processes, products, practices, and material culture. We utilizes exploratory, participatory, and open-ended learning methods to facilitate design inquiry and propose a more environmentally and socially just future. Outcome 1: To understand the historical contexts in which the post-industrial concept of sustainability emerged, and its contemporary use as a cross-disciplinary term. Outcome 2: To understand the underlying physical and social science components that define sustainability on a global scale. Outcome 3: To explore both the practical and theoretical discourses and actions that shape sustainable design practices. Outcome 4: To investigate systems of contemporary material culture production using design research and analysis methods. Outcome 5: To explore, develop, and deploy graphic techniques of information visualization and narrative communication to generate accessible and informative presentations. Outcome 6: To work effectively with others across multiple disciplines and contribute to critical class discourse and collaborative research.",5.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 3}"
DEA 1140 - Principles of Design Computing,"(crosslisted) Fall, Spring. 3 credits. Letter grades only (no audit). E. Kim. The course will cover foundational skills and best practices for design communication in terms of the underlying principles of computing technologies. This course will help students become versatile in utilizing various approaches and tools for tasks in Design and Environmental Analysis (DEA) and Fiber Science & Apparel Design (FSAD) programs. The first module will cover the foundations of 2D graphics and technical drawing. The second module will be an introduction to 3D modeling and rendering. Each module will start as one class with a focus on general principles and will be followed by the class dividing into two sections for applications specific to DEA and FSAD programs. The final module will include an introduction to Generative Artificial Intelligence techniques as a part of a collaborative final project where students will work in multidisciplinary teams to design, curate, and propose an exhibition (DEA) for a fashion collection (FSAD). Through lectures, class activities, homework and projects, the course will help students build confidence in digital design skills and be encouraged to explore further on their own. Outcome 1: Foundational skills in 2D and 3D digital media for design communication. Outcome 2: Critical thinking in design communication. Outcome 3: Put principles and elements of design into practice.",2.5,Technical Drawing,engineering_capabilities-2,"{""technical drawing"": 1}"
DEA 1110 - Making a Difference by Design,"(crosslisted) (CU-CEL, CU-SBY) Fall, Summer. 3 credits. Letter grades only. Enrollment priority given to: DEA undergraduate majors. DEA minors and transfers will be given enrollment consideration based on course caps and/or permission of instructor. If you do not get a slot through the system, please add your name to the waitlist here and come to the first class: . H. Kao. This course provides a broad overview of design applied various disciplines, scales, and problem contexts, and how design can offer an alternative, and often more human-centered perspective towards solving the problems around us. With a focus on designing with a human-centered mindset in this age of technology, we will examine topics on the role of design in wearable computing, virtual and tangible interfaces, robotics to biology. We will also apply the lens of design to issues on sustainability, healthy environments, diversity and inclusion, and designing for social good. Each week, through case studies and familiar examples, DEA 1110 explores how designing is part of every discipline. Outcome 1: Comprehend disciplines and fields, develop an understanding of design applied across a wide range of disciplines to make a difference, and learn to appreciate design at different scales and applied across problem contexts. Outcome 2: Apply multi-disciplinary perspectives, identify and examine the relationship between design, technology, and other disciplines, and proactively apply interdisciplinary and transdisciplinary perspectives to problem-solving. Outcome 3: Write, speak, and use visual communications effectively, demonstrate the ability to develop and communicate one’s creative ideas effectively through writing, visuals, and tangible prototypes.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
ECE 7235 - Sustainable Urban and Energy Delivery Systems,"(CU-SBY) Spring. 3 credits. Student option grading. Prerequisite: coursework in ML, data science, law and policy or ethics, calculus and algebra, algorithms, and python programming. Recommended prerequisite: coursework in theory and optimization. Offered in New York City at Cornell Tech. Co-meets with . A. Scaglione. The course focuses on how to transition from legacy energy delivery infrastructures dependent on fossil fuel to a sustainable decarbonized grid that harnesses distributed renewable energy resources and responsive demand from buildings, electrified transportation systems, and industrial loads. The content includes models and abstractions for the architecture of the cyber-physical energy system, its economics, and future evolution, and numerical optimization and learning methods in support of the infrastructure’s safety critical operations in the legacy system and in the future architecture. At the MSc level the students will focus on learning how to use tools and data while at the graduate level the students will be asked to also solve problems, formulate novel solutions, interpret results. Similarly, to differentiate the MSc from PhD level and course outcomes, the final project will require the MSc students to pick one out of a set of predefined problems while the PhD students will have to define an original problem and solution. Outcome 1: Students will be able to identify technical and operational models for energy delivery systems and appreciate why energy consumption in urban environments is bound to continue to be the most significant source of emissions under the status quo. Outcome 2: Students will learn about and analyze emerging technological solutions in wide area sensing and IoT networks, machine learning and decision models that support the coordination the distributed renewable resources on the supply side with the flexible demand of electricity in urban environments. Outcome 3: Students will identify security challenges that are unique of cyber-physical infrastructures and need to be addressed to advance to rip the benefits of digital technology in the field. Outcome 4: Through assignments and projects, the students will gain hands-on experience in demonstrating on how to apply novel data models, network technology and software tools that encompass the various topics covered in the class.",4.5,Renewable Energy,sustainability_and_policy-4,"{""renewable energy"": 1}"
ECE 6775 - High-Level Digital Design Automation,"Fall. 3 credits. Letter grades only (no audit). Z. Zhang. The course starts with an introduction to modern electronic system design automation flow, before delving into high-level synthesis (HLS) design methodologies and tools for enabling digital system design above the register transfer level. Specific topics include C-based HLS design methods, hardware specialization, scheduling, pipelining, resource sharing, reconfigurable computing, and hardware/software co-design. This course also discusses the applications of a number of important optimization techniques, such as graph algorithms, dynamic programming, local search, and linear programming. In addition, commercial C-to- FPGA tools will be provided to the students to implement real-life image/video processing and machine learning applications on programmable system-on- chips that tightly integrate a dual-core processor and FPGAs.",2.0,Automation,technical_skills-1,"{""automation"": 2}"
