title,description,source,relevance_score,matched_keywords,matched_groups,keyword_frequencies
EME 109 — Experimental Methods for Thermal Fluids (4 units),"Course Description: Experiments illustrating principles of thermal-fluid systems and related measurement devices. Statistical design of experiments and uncertainty analysis of data; thermodynamic cycles, combustion, compressible and incompressible flows.",https://catalog.ucdavis.edu/courses-subject-code/eme/,2.5,Combustion,engineering_capabilities-2,"{""combustion"": 1}"
MAE 210A — Advanced Fluid Mechanics & Heat Transfer (4 units),"Course Description: Development of differential equations governing continuity, momentum and energy transfer. Solutions in laminar flow for exact cases, low and high Reynolds numbers and lubrication theory. Dynamics of inviscid flow.",https://catalog.ucdavis.edu/courses-subject-code/mae/,1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
MAE 210B — Advanced Fluid Mechanics & Heat Transfer (4 units),Course Description: Study of stability and transition to turbulence. Introduction to the physics of turbulence. Modeling of turbulence for numerical determination of momentum and heat transfer.,https://catalog.ucdavis.edu/courses-subject-code/mae/,2.0,Heat Transfer,technical_skills-1,"{""heat transfer"": 2}"
MAE 211 — Fluid Flow & Heat Transfer (4 units),"Course Description: Design aspects of selected topics such as: heat conduction, fins; heat transport in ducts, boundary layers and separated flows; heat exchangers.",https://catalog.ucdavis.edu/courses-subject-code/mae/,1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
MAE 217 — Combustion (4 units),"Course Description: Review of chemical thermodynamics and chemical kinetics. Discussion of reacting flows, their governing equations and transport phenomena; detonations; laminar flame structure and turbulent combustion.",https://catalog.ucdavis.edu/courses-subject-code/mae/,3.0,Combustion,engineering_capabilities-2,"{""combustion"": 2}"
MAE 218 — Advanced Energy Systems (4 units),"Course Description: Review of options available for advanced power generation. Detailed study of basic power balances, component efficiencies, and overall powerplant performance for one advanced concept such as a fusion, magnetohydrodynamic, or solar electric powerplant.",https://catalog.ucdavis.edu/courses-subject-code/mae/,3.5,Power Generation,use-3,"{""power generation"": 1}"
"MDS 406 — Endocrinology, Nutrition, Reproduction & Genetics (9.5 units)","Course Description: Basic and pathophysiologic processes involved in human reproductive and endocrine control systems, nutritional regulation, and foundational genetics across the lifespan. Integrate information across these systems and use clinical reasoning process to identify and understand relevant perturbations and diseases.",https://catalog.ucdavis.edu/courses-subject-code/mds/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
MDS 410 — Advancing Student-Run Clinics at UC Davis (1 unit),"Course Description: Introduction to resources, applied clinical skills, and program-building for medical students who volunteer at student-run free clinics, with the goal to improve care for the patients served. Introduce and review application of basic clinical skills needed to care for common diseases. Connect students to resources from state and national organizations. Create sustainability of student-run clinics through program-building and training.",https://catalog.ucdavis.edu/courses-subject-code/mds/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
EME 150B — Mechanical Design (4 units),"Course Description: Principles of engineering mechanics applied to the design and selection of mechanical components. Design projects, which concentrate on conceptual design, engineering analysis, methods of manufacture, material selection, and cost.",https://catalog.ucdavis.edu/courses-subject-code/eme/,1.5,Material Selection,technical_skills-1,"{""material selection"": 1}"
EME 161 — Combustion & the Environment (4 units),"Course Description: Introduction to combustion kinetics; premixed and diffusion flames; turbulent combustion; pollutant formation; examples of combustion devices such as internal combustion engines, gas turbines, furnaces and incinerators; alternative fuels.",https://catalog.ucdavis.edu/courses-subject-code/eme/,5.0,Gas Turbine;Combustion,engineering_capabilities-2,"{""gas turbine"": 1, ""combustion"": 5}"
EME 163 — Internal Combustion Engines & Future Alternatives (4 units),"Course Description: Fundamentals of internal combustion engine design and performance. Future needs to adapt to environmental concerns, and the feasibility of better alternatives in the future.",https://catalog.ucdavis.edu/courses-subject-code/eme/,3.0,Combustion,engineering_capabilities-2,"{""combustion"": 2}"
EME 165 — Heat Transfer (4 units),"Course Description: Conduction, convection, and radiation heat transfer. Computational modeling of heat transfer in engineering. Applications to engineering equipment with the use of digital computers.",https://catalog.ucdavis.edu/courses-subject-code/eme/,2.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 3}"
EME 172 — Automatic Control of Engineering Systems (4 units),Course Description: Classical feedback control systems; block diagrams; performance specifications; steady state errors; rise and settling times; root locus; PID controllers; Bode and Nyquist plots; stability; phase and gain margins; advanced topics as time allows.,https://catalog.ucdavis.edu/courses-subject-code/eme/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
MAE 228 — Introduction to BioMEMS (4 units),"Course Description: Ideal for beginning graduate or advanced undergraduate students interested in microelectromechanical systems (MEMS) topics related to biological applications. Covers topics from various disciplines related to BioMEMS: mechanical, electrical, biomedical, chemical engineering, and materials science.",https://catalog.ucdavis.edu/courses-subject-code/mae/,3.0,Chemical Engineering;Materials Science,engineering_capabilities-2,"{""chemical engineering"": 1, ""materials science"": 1}"
MAE 248 — Advanced Turbomachinery (4 units),"Course Description: Preliminary aerodynamic design of axial and radial flow compressors and turbines. Design of diffusers. Selection of turbomachine and configurations and approximations to optimum dimensions and flow angles. Introduction to through flow analysis. Rotating stall and surge, and aeromechanical considerations.",https://catalog.ucdavis.edu/courses-subject-code/mae/,3.5,Compressors,delivery_and_storage-3,"{""compressors"": 1}"
MGB 204 — Marketing Management (3 units),"Course Description: Analysis of market opportunities, elements of market research, development of marketing strategies, market planning and implementations, and control systems. Consumer and industrial markets, market segmentation, pricing strategies, distribution channels, promotion, and sales.",https://catalog.ucdavis.edu/courses-subject-code/mgb/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
MGB 207 — Management Information Systems (3 units),"Course Description: Introduction to computer programming and data handling skills. Use of computer in organizations, emphasis on managerial aspects of computing. Standard and nonstandard uses of data files, centralization versus decentralization of computing, office automation, computer security.",https://catalog.ucdavis.edu/courses-subject-code/mgb/,1.5,Automation,technical_skills-1,"{""automation"": 1}"
MAE 256 — Sustainable Manufacturing & Design (4 units),"Course Description: Definitions, methods, and dimensions of sustainability in manufacturing and product design. Emphasis on resource efficiency and life cycle engineering in the context of the production environment.",https://catalog.ucdavis.edu/courses-subject-code/mae/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
MAE 269 — Fuel Cell Systems (4 units),Course Description: Basics of electrochemistry and fuel cell engines in mobile and stationary applications. Aspects of fuel cell energy converters and their subsystems including practice with existing fuel cell and hydrogen systems on campus.,https://catalog.ucdavis.edu/courses-subject-code/mae/,13.0,Electrochemistry;Fuel Cell;Hydrogen,use-3;hydrogen_phrases-5;engineering_capabilities-2,"{""hydrogen"": 1, ""fuel cell"": 4, ""electrochemistry"": 1}"
MAE 272 — Theory & Design of Control Systems (4 units),"Course Description: Mathematical representations of linear dynamical systems. Feedback principles; benefits and cost of feedback. Analysis and design of control systems based on classical and modern approaches, with emphasis on applications to mechanical and aeronautical systems.",https://catalog.ucdavis.edu/courses-subject-code/mae/,2.0,Control Systems,technical_skills-1,"{""control systems"": 2}"
MAE 273A — Single Input Single Output (SISO) Optimal Robust Control (4 units),"Course Description: Analysis and design of SISO (Single Input Single Output) feedback control systems utilizing Youla Parameterization technique. Optimal control concepts (controllability, observability, Linear Quadratic Regulator) and an introduction to Kalman filtering and robust optimal control theory for designing H2/LQG and Hinf controllers.",https://catalog.ucdavis.edu/courses-subject-code/mae/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
MAE 273B — Multiple Input Multiple Output (MIMO) Optimal Robust Control (4 units),Course Description: Analysis and design of MIMO (Multiple Input Multiple Output) feedback control systems utilizing Youla Parameterization technique. Uncertainty modeling and MIMO feedback control system design using loop shaping with Hinf/H2 system norm optimization techniques.,https://catalog.ucdavis.edu/courses-subject-code/mae/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
MGB 285 — Time Series Analysis & Forecasting (3 units),"Course Description: Considers application of time series methods to evaluation and forecasting problems. Covers univariate and multivariate ARIMA models and transfer function models. Applications will be in such areas as economics, finance, budgeting, program evaluation, and industrial process control.",https://catalog.ucdavis.edu/courses-subject-code/mgb/,1.5,Process Control,technical_skills-1,"{""process control"": 1}"
MDS 463CR — Methods in Clinical Research (5 units),"Course Description: Overview of major approaches to clinical research, including health services research techniques, informatics, the GCRC, and preclinical methodologies to enhance clinical projects. Overview of UC Davis clinical research support infrastructure. Methodologies applicable to clinical research and its multi-disciplinary perspective.",https://catalog.ucdavis.edu/courses-subject-code/mds/,3.5,Port Infrastructure,use-3,"{""port infrastructure"": 1}"
MGP 204 — Marketing Management (3 units),"Course Description: Analysis of market opportunities, elements of market research, development of marketing strategies, market planning and implementations, and control systems. Consumer and industrial markets, market segmentation, pricing strategies, distribution channels, promotion, and sales.",https://catalog.ucdavis.edu/courses-subject-code/mgp/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
MGP 207 — Management Information Systems (3 units),"Course Description: Introduction to computer programming and data handling skills. Use of computer in organizations, emphasis on managerial aspects of computing. Standard and nonstandard uses of data files, centralization versus decentralization of computing, office automation, computer security.",https://catalog.ucdavis.edu/courses-subject-code/mgp/,1.5,Automation,technical_skills-1,"{""automation"": 1}"
LAT 124 — Post-Vergilian Latin Epic (4 units),"Course Description: Readings from Post-Vergilian Latin epic. Study of Lucan’s Bellum Civile, Silius Italicus’ Punica, Valerius Flaccus’ Argonautica, and/or Statius’ Thebaid and Achilleid.",https://catalog.ucdavis.edu/courses-subject-code/lat/,3.5,CCUS,production-3,"{""ccus"": 1}"
MGB 404 — Marketing Management (4 units),"Course Description: Analysis of market opportunities, elements of market research, development of marketing strategies, market planning and implementations, and control systems. Consumer and industrial markets, market segmentation, pricing strategies, distribution channels, promotion, and sales.",https://catalog.ucdavis.edu/courses-subject-code/mgb/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
MGB 404Y — Marketing Management (4 units),"Course Description: Analysis of market opportunities, elements of market research, development of marketing strategies, market planning and implementations, and control systems. Consumer and industrial markets, market segmentation, pricing strategies, distribution channels, promotion, and sales.",https://catalog.ucdavis.edu/courses-subject-code/mgb/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
MGB 415 — Climate Risks & Opportunities (1 unit),Course Description: Provide a working knowledge of the risks and opportunities arising from climate change and climate policy for businesses.,https://catalog.ucdavis.edu/courses-subject-code/mgb/,4.5,Climate Policy,sustainability_and_policy-4,"{""climate policy"": 1}"
MGV 204V — Marketing Management (4 units),"Course Description: Analysis of market opportunities, elements of market research, development of marketing strategies, market planning and implementations, and control systems. Consumer and industrial markets, market segmentation, pricing strategies, distribution channels, promotion, and sales.",https://catalog.ucdavis.edu/courses-subject-code/mgv/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
MGV 207V — Management Information Systems (4 units),"Course Description: Introduction to computer programming and data handling skills. Use of computer in organizations, emphasis on managerial aspects of computing. Standard and nonstandard uses of data files, centralization versus decentralization of computing, office automation, computer security.",https://catalog.ucdavis.edu/courses-subject-code/mgv/,1.5,Automation,technical_skills-1,"{""automation"": 1}"
MGP 285 — Time Series Analysis & Forecasting (3 units),"Course Description: Considers application of time series methods to evaluation and forecasting problems. Covers univariate and multivariate ARIMA models and transfer function models. Applications will be in such areas as economics, finance, budgeting, program evaluation, and industrial process control.",https://catalog.ucdavis.edu/courses-subject-code/mgp/,1.5,Process Control,technical_skills-1,"{""process control"": 1}"
MGB 431 — Project Management (1 unit),"Course Description: Students learn project management; including project scope, project planning, milestones and project closing. Important themes include leadership, team dynamics, storytelling/creating a narrative, communication, and conflict management.",https://catalog.ucdavis.edu/courses-subject-code/mgb/,3.0,Project Management,engineering_capabilities-2,"{""project management"": 2}"
MGB 432 — Project Management with Applications in Healthcare (1 unit),"Course Description: Focuses on the heart of healthcare administration and how project management can be applied as a key lever to increase efficiency, decrease costs and improve the patient experience.",https://catalog.ucdavis.edu/courses-subject-code/mgb/,3.0,Project Management,engineering_capabilities-2,"{""project management"": 2}"
MGB 432V — Project Management with Applications in Healthcare (1 unit),"Course Description: Focuses on the heart of healthcare administration and how project management can be applied as a key lever to increase efficiency, decrease costs and improve the patient experience.",https://catalog.ucdavis.edu/courses-subject-code/mgb/,3.0,Project Management,engineering_capabilities-2,"{""project management"": 2}"
MGV 285V — Time Series Analysis & Forecasting (4 units),"Course Description: Consider application of time series methods to evaluation & forecasting problems. Covers univariate & multivariate ARIMA models and transfer function models. Applications in such areas as economics, finance, budgeting, program evaluation, and industrial process control.",https://catalog.ucdavis.edu/courses-subject-code/mgv/,1.5,Process Control,technical_skills-1,"{""process control"": 1}"
MGV 404V — Marketing Management (4 units),"Course Description: Analysis of market opportunities, elements of market research, development of marketing strategies, market planning and implementations, and control systems. Consumer and industrial markets, market segmentation, pricing strategies, distribution channels, promotion, and sales.",https://catalog.ucdavis.edu/courses-subject-code/mgv/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
MGP 404 — Marketing Management (4 units),"Course Description: Analysis of market opportunities, elements of market research, development of marketing strategies, market planning and implementations, and control systems. Consumer and industrial markets, market segmentation, pricing strategies, distribution channels, promotion, and sales.",https://catalog.ucdavis.edu/courses-subject-code/mgp/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
MGP 404Y — Marketing Management (4 units),"Course Description: Analysis of market opportunities, elements of market research, development of marketing strategies, market planning and implementations, and control systems. Consumer and industrial markets, market segmentation, pricing strategies, distribution channels, promotion, and sales.",https://catalog.ucdavis.edu/courses-subject-code/mgp/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
MGP 415 — Climate Risks & Opportunities (1 unit),Course Description: Provide a working knowledge of the risks and opportunities arising from climate change and climate policy for businesses.,https://catalog.ucdavis.edu/courses-subject-code/mgp/,4.5,Climate Policy,sustainability_and_policy-4,"{""climate policy"": 1}"
MGP 431 — Project Management (1 unit),"Course Description: Students learn project management; including project scope, project planning, milestones and project closing. Important themes include leadership, team dynamics, storytelling/creating a narrative, communication, and conflict management.",https://catalog.ucdavis.edu/courses-subject-code/mgp/,3.0,Project Management,engineering_capabilities-2,"{""project management"": 2}"
MGP 432 — Project Management with Applications in Healthcare (1 unit),"Course Description: Focuses on the heart of healthcare administration and how project management can be applied as a key lever to increase efficiency, decrease costs and improve the patient experience.",https://catalog.ucdavis.edu/courses-subject-code/mgp/,3.0,Project Management,engineering_capabilities-2,"{""project management"": 2}"
MGP 432V — Project Management with Applications in Healthcare (1 unit),"Course Description: Focuses on the heart of healthcare administration and how project management can be applied as a key lever to increase efficiency, decrease costs and improve the patient experience.",https://catalog.ucdavis.edu/courses-subject-code/mgp/,3.0,Project Management,engineering_capabilities-2,"{""project management"": 2}"
MGT 204 — Marketing Management (3 units),"Course Description: Analysis of market opportunities, elements of market research, development of marketing strategies, market planning and implementations, and control systems. Consumer and industrial markets, market segmentation, pricing strategies, distribution channels, promotion, and sales.",https://catalog.ucdavis.edu/courses-subject-code/mgt/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
MGT 207 — Management Information Systems (3 units),"Course Description: Introduction to computer programming and data handling skills. Use of computer in organizations, emphasis on managerial aspects of computing. Standard and nonstandard uses of data files, centralization versus decentralization of computing, office automation, computer security.",https://catalog.ucdavis.edu/courses-subject-code/mgt/,1.5,Automation,technical_skills-1,"{""automation"": 1}"
MGT 285 — Time Series Analysis & Forecasting (3 units),"Course Description: Considers application of time series methods to evaluation and forecasting problems. Covers univariate and multivariate ARIMA models and transfer function models. Applications will be in such areas as economics, finance, budgeting, program evaluation, and industrial process control.",https://catalog.ucdavis.edu/courses-subject-code/mgt/,1.5,Process Control,technical_skills-1,"{""process control"": 1}"
MGT 288 — Special Topics in Management of Information Systems (3 units),"Course Description: Managerial aspects of information systems. Topics stressing applications in organizations chosen from: economics of computers and information systems, decision support systems, management of computer-based information systems, office automation.",https://catalog.ucdavis.edu/courses-subject-code/mgt/,1.5,Automation,technical_skills-1,"{""automation"": 1}"
MGT 404 — Marketing Management (4 units),"Course Description: Analysis of market opportunities, elements of market research, development of marketing strategies, market planning and implementations, and control systems. Consumer and industrial markets, market segmentation, pricing strategies, distribution channels, promotion, and sales.",https://catalog.ucdavis.edu/courses-subject-code/mgt/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
MGT 415 — Climate Risks & Opportunities (1 unit),Course Description: Provide a working knowledge of the risks and opportunities arising from climate change and climate policy for businesses.,https://catalog.ucdavis.edu/courses-subject-code/mgt/,4.5,Climate Policy,sustainability_and_policy-4,"{""climate policy"": 1}"
MGT 431 — Project Management (1 unit),"Course Description: Students learn project management; including project scope, project planning, milestones and project closing. Important themes include leadership, team dynamics, storytelling/creating a narrative, communication, and conflict management.",https://catalog.ucdavis.edu/courses-subject-code/mgt/,3.0,Project Management,engineering_capabilities-2,"{""project management"": 2}"
MGT 432 — Project Management with Applications in Healthcare (1 unit),"Course Description: Focuses on the heart of healthcare administration and how project management can be applied as a key lever to increase efficiency, decrease costs and improve the patient experience.",https://catalog.ucdavis.edu/courses-subject-code/mgt/,3.0,Project Management,engineering_capabilities-2,"{""project management"": 2}"
MGT 432V — Project Management with Applications in Healthcare (1 unit),"Course Description: Focuses on the heart of healthcare administration and how project management can be applied as a key lever to increase efficiency, decrease costs and improve the patient experience.",https://catalog.ucdavis.edu/courses-subject-code/mgt/,3.0,Project Management,engineering_capabilities-2,"{""project management"": 2}"
LAW 230B — Sustainability Law (2 units),"Course Description: Covers research and practice of ""environmental law"" to show it is too narrow to adequately address 21st century needs. ""Environmental law"" often emphasizes public governance interventions without addressing pollution reducing opportunities that lay with private environmental governance. Explores how the legal profession can accelerate progress in addressing the climate crisis by expanding the study of ""environmental law"" into the broader and more applicable ""sustainability law"".",https://catalog.ucdavis.edu/courses-subject-code/law/,5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
LDA 150 — Introduction to Geographic Information Systems (4 units),"Course Description: Basic concepts, principles, and methods of GIS are presented. Data structures, database design, GIS data creation, GPS, and spatial analysis. May be taught abroad.",https://catalog.ucdavis.edu/courses-subject-code/lda/,2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
LDA 161 — Professional Practice & Construction Documents (6 units),"Course Description: Legal and professional aspects of landscape architecture, including the development of construction documents (drawings and specifications), proposal writing, fee calculations, project management, cost estimation, and insurance.",https://catalog.ucdavis.edu/courses-subject-code/lda/,2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
LDA 171 — Urban Design & Planning Studio (6 units),"Course Description: Studio designing large-scale landscapes at regional, sub-regional, and neighborhood scales. Focuses on understanding complex social, economic, and environmental factors, developing sustainability priorities and strategies, and applying them through design and policy.",https://catalog.ucdavis.edu/courses-subject-code/lda/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
LAW 258F — Practice Ready Seminar (2 units),"Course Description: Includes a discussion and review of the role of the junior attorney within a law firm/legal department, professional goal-setting, strategies for effective communication and work within teams, delegation and resource management, organization and time management, an introduction to common junior-level assignments and how to complete them efficiently and effectively, building a professional network, and an introduction to business development, among other topics.",https://catalog.ucdavis.edu/courses-subject-code/law/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
LAW 282 — Energy Law (2 units),"Course Description: Explores the history, law, and public policy of energy regulation in the United States, emphasizing economic and environmental regulation. Competitive restructuring of the natural gas and electric utility industries is emphasized. Basic regulatory schemes for other energy sources—hydroelectric power, coal, oil, and nuclear power—are explored depending on class interest.",https://catalog.ucdavis.edu/courses-subject-code/law/,5.0,Environmental Regulation;Energy Regulation,sustainability_and_policy-4,"{""environmental regulation"": 1, ""energy regulation"": 1}"
LAW 282A — Renewable Energy Seminar (2 units),"Course Description: Provides a broad overview of renewable energy law and policy with a particular focus on the California policy context. Topics include renewable electricity, California’s renewable portfolio standard, and project development.",https://catalog.ucdavis.edu/courses-subject-code/law/,7.5,Project Development;Renewable Energy,sustainability_and_policy-4;engineering_capabilities-2,"{""renewable energy"": 2, ""project development"": 1}"
LAW 285C — Food Systems Law & the Environment (2 units),"Course Description: Explores the various legal structures surrounding the governance of our food system; we will cover environmental regulation (or lack thereof), food safety laws, trade laws, and labor laws.",https://catalog.ucdavis.edu/courses-subject-code/law/,4.5,Environmental Regulation,sustainability_and_policy-4,"{""environmental regulation"": 1}"
LAW 285H — Comparative Environmental Law (2 units),"Course Description: Focus on Pacific Rim, examining factors, similarities/differences in countries environmental regulation and success of environmental law. Including information and market-based regulatory approaches; compliance and enforcement gaps; citizen and community mobilization; the role of legal institutions; variations in regulatory style.",https://catalog.ucdavis.edu/courses-subject-code/law/,4.5,Environmental Regulation,sustainability_and_policy-4,"{""environmental regulation"": 1}"
LAW 285J — Drafting a Solar Farm Bill Practicum (2 units),"Course Description: Drafting a Solar Farm Bill is a practicum in which the class acts as an advisory law firm for its client, a solar farm bill solution and its facilitator, the educational non-profit Climate Solutions Advocacy Institute (CSAI). The class objective is to provide the client with a white paper that can advise CSAI in its development of a massive solar farm bill, financed by green bonds.",https://catalog.ucdavis.edu/courses-subject-code/law/,4.5,Green Bond,clean_energy_markets-4,"{""green bond"": 1}"
IAD 202N — Analysis & Determinants of Farming Systems (4 units),"Course Description: Unifying concepts of cropping systems in temperate and tropical climatic zones; agroecosystems stability, diversity and sustainability; management strategies, resource use efficiency and their interactions; role of animals, their impact on energy use efficiency, nutrient cycling, and providing food and power.",https://catalog.ucdavis.edu/courses-subject-code/iad/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"HYD 010 — Water, Power, Society (3 units)",Course Description: Water resources issues. How water has been used to gain and wield socio-political power. Water resources development in California as related to current and future sustainability of water quantity and quality. Roles of science and policy in solving water problems.,https://catalog.ucdavis.edu/courses-subject-code/hyd/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
HYD 110 — Irrigation Systems & Water Management (4 units),"Course Description: Soil and plant aspects of irrigation and drainage. Soil-water principles including water storage and movement, plant response to irrigation, water use by crops, irrigation systems (i.e., micro-irrigation, sprinkler irrigation and surface irrigation), and related salinity and water quality impacts.",https://catalog.ucdavis.edu/courses-subject-code/hyd/,1.5,Water Quality,technical_skills-1,"{""water quality"": 1}"
HYD 134 — Aqueous Geochemistry (5 units),Course Description: Chemistry of natural waters; dielectric properties of water; thermodynamic and mass-action relations; metal hydrolysis; acid-base equilibria; metal-coordination chemistry; solubility calculations; electron-exchange reactions; sorptive partitioning; ion exchange; and dissolved organic matter.,https://catalog.ucdavis.edu/courses-subject-code/hyd/,3.5,Ion Exchange,production-3,"{""ion exchange"": 1}"
HYD 144 — Groundwater Hydrology (4 units),"This version has ended; see updated course, below. Course Description: Global role of groundwater resources in society; groundwater in the hydrologic cycle; geology of groundwater; global, US, and California geography of groundwater; physical measures of groundwater occurrence and flow; water balance; modeling groundwater flow; principles of well construction; aquifer tests; groundwater quality; contaminant transport and monitoring; groundwater law, water quality regulations, and sustainable management.",https://catalog.ucdavis.edu/courses-subject-code/hyd/,2.0,Water Quality,technical_skills-1,"{""water quality"": 2}"
"HYD 147 — Runoff, Erosion & Water Quality Management (3 units)","Course Description: Practical hydrology and runoff water quality management from disturbed watersheds. Development of hillslope and soils restoration concepts and practice, modeling and application.",https://catalog.ucdavis.edu/courses-subject-code/hyd/,2.0,Water Quality,technical_skills-1,"{""water quality"": 2}"
HYD 150 — Water Law (3 units),"Course Description: Principles and issues of California Water Law.Types of water rights, groundwater rights and management, and protection of instream uses.Water projects, role of federal government and federal/state relations. Basic water quality acts, endangered species act, water transfers and current water issues.",https://catalog.ucdavis.edu/courses-subject-code/hyd/,1.5,Water Quality,technical_skills-1,"{""water quality"": 1}"
HYD 182 — Environmental Analysis using GIS (4 units),"Course Description: Ecosystem and landscape modeling with emphasis on hydrology and solute transport. Spatial analysis of environmental risk analysis including ecological risk assessment, natural resource management. Spatial database structures, scripting, data models, and error analysis in GIS.",https://catalog.ucdavis.edu/courses-subject-code/hyd/,2.0,Risk Assessment;Resource Management,technical_skills-1,"{""risk assessment"": 1, ""resource management"": 1}"
HYD 242 — Hydrology & Sustainability of Irrigated Lands (3 units),"Course Description: Impact of irrigated agricultural on groundwater depletion, surface water and groundwater quality, soil salinization, downstream ecosystems, and seawater intrusion. Exploration of efficient resource use, and policies adopted in California to enhance sustainability of irrigated crop production.",https://catalog.ucdavis.edu/courses-subject-code/hyd/,6.5,Water Quality;Sustainability,sustainability_and_policy-4;technical_skills-1,"{""sustainability"": 2, ""water quality"": 1}"
HYD 243 — Water Resource Planning & Management (3 units),"Course Description: Applications of deterministic and stochastic mathematical programming techniques to water resource planning, analysis, design and management. Water allocation, capacity expansion, and reservoir operation. Conjunctive use of surface water and groundwater. Water quality management. Irrigation planning and operation models.",https://catalog.ucdavis.edu/courses-subject-code/hyd/,1.5,Water Quality,technical_skills-1,"{""water quality"": 1}"
HYD 285Y — Global Groundwater-Agriculture Nexus (4 units),"Course Description: Sustainably managing groundwater in agricultural regions for global food security and human health; global geography of agriculture and groundwater; groundwater flow in ag regions; agricultural groundwater management and water law; groundwater quality issues in agricultural regions (nitrate, emerging contaminants); assessment of groundwater non-point source pollution; groundwater-environment-food nexus (to surface water, groundwater-dependent ecosystems); policy, compliance, and monitoring.",https://catalog.ucdavis.edu/courses-subject-code/hyd/,1.5,Water Quality,technical_skills-1,"{""water quality"": 1}"
GRD 198 — Directed Group Study (1-5 units),Course Description: Preparation of undergraduate students in identified graduate school pipeline programs (e.g. McNair scholars) for graduate education. Emphasis on educating and training undergraduates on key skills and competencies needed for the development of a successful graduate school applicant and future graduate scholar. Topics will vary.,https://catalog.ucdavis.edu/courses-subject-code/grd/,3.5,Pipeline,delivery_and_storage-3,"{""pipeline"": 1}"
FOR 201C — Forensic Science Fundamentals-C (3 units),"Course Description: Arson and explosives, quality assurance and accreditation, the law and science interface and court testimony as practiced in the forensic sciences. Third in a series of three courses that covers the curriculum requirements of the Forensic Education Program Accreditation Committee (FEPAC).",https://catalog.ucdavis.edu/courses-subject-code/for/,1.5,Quality Assurance,technical_skills-1,"{""quality assurance"": 1}"
FOR 215 — Forensic Fire & Arson Investigation (3 units),"Course Description: Principles and techniques of scientific investigation of fires and related crimes; offer peer-reviewed protocols for processing fire and explosion scenes; discuss recognition, collection, analysis of physical evidence, and describe the scientific method for decision-making in fire/arson investigation.",https://catalog.ucdavis.edu/courses-subject-code/for/,1.5,Explosion,technical_skills-1,"{""explosion"": 1}"
FOR 280 — Forensic DNA Analysis (3 units),"Course Description: Foundation in theory and practice of forensic DNA analysis; past, present, and emerging technologies; legal and quality assurance issues. DNA extraction, DNA quantitation, multiplex amplification of STR loci, capillary electrophoresis of amplified products, and analysis of STR typing data.",https://catalog.ucdavis.edu/courses-subject-code/for/,1.5,Quality Assurance,technical_skills-1,"{""quality assurance"": 1}"
FPS 100 — Principles of Polymer Materials Science (3 units),"Course Description: Basic principles of polymer science are presented including polymer structure and synthesis; polymerization mechanisms, polymer classes, properties, and reactions; polymer morphology, rheology, and characterization; polymer processing.",https://catalog.ucdavis.edu/courses-subject-code/fps/,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
GEO 212 — Water Resource Management (4 units),"Course Description: Engineering, institutional, economic, and social basis for managing local and regional water resources. Examples in the context of California's water development and management. Uses of computer modeling to improve water management.",https://catalog.ucdavis.edu/courses-subject-code/geo/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
FST 109 — Principles of Quality Assurance in Food Processing (3 units),"Course Description: Quality assurance systems for food industry with essential measurement & analysis techniques and discussion of QA management & control programs. Regulations and audit, as well as the processes for validation and verification of quality of food systems, are emphasized.",https://catalog.ucdavis.edu/courses-subject-code/fst/,2.0,Quality Assurance,technical_skills-1,"{""quality assurance"": 2}"
