title,description,relevance_score,matched_keywords,matched_groups,keyword_frequencies
PSY 4206 - Industrial Psychology (3),"A survey of the field of human resource management based on fundamental psychological principles and psychometric theory. Topics considered include job analysis and evaluation, performance appraisal, and personnel selection.",1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
"NUT 4225 - Food Systems, Sustainability, and Society (3)","This course explores the intricate interplay between food systems, sustainability, and society within the context of public health nutrition. Food security, environmental degradation, and societal well-being are inextricably linked, and understanding the dynamic relationships between these factors is crucial for effective public health nutrition practitioners. Through a comprehensive exploration of theoretical frameworks, empirical evidence, and case studies, students will develop a nuanced understanding of how food systems and sustainability practices impact society’s health and wellbeing.",5.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 3}"
NUT 2202 - Nutrition and Health (3),"Application of basic nutrition principles to the prevention of disease and the promotion of health. The wellness perspective is integrated in the course through the following topics: chronic diseases, health risk assessment, decision making, health behavior change, wellness planning and evaluation, and literature evaluation. Lecture three hours.",1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
MUS 4426 - Advanced Audio Principles (3),"In-depth study of professional analog and digital audio systems. Implementing and integrating linear and non-linear recording systems, digital signal processing, console automation and digital audio workstation environments. Lecture three hours.",1.5,Automation,technical_skills-1,"{""automation"": 1}"
P_S 4670 - Environmental Politics (3),"This course will examine the role that politics and government play in dealing with environmental issues. Its focus is primarily on the U.S. approach to environmental protection, but some attention will be devoted to international environmental relationships such as the Kyoto Protocol. The course will cover the history of environmental policy, the legal and institutional arrangements for environmental protection, major environmental policy actors, current environmental controversies, and global environmental concerns.",5.0,Environmental Protection,sustainability_and_policy-4,"{""environmental protection"": 2}"
PHY 4845 - Nanoscience and Technology (3),"A survey of the current state of nanoscience and nanotechnology from both a theoretical and practical standpoint. Topics include, but are not limited to, nano-fabrication, tools (e.g. SEM, STEM, FIB, STM, AFM, etc.), nanomechanics, nanomaterials, Buckyballs and nanotubes, thin films, nano self-assembly, nano-scale heat transfer, thermoelectric devices, and nano-optics. Where applicable, content will be enhanced through direct experience with the available instrumentation.",1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
PHY 1830 - The Physical Principles of Energy and Sustainability (3),"An introduction to the physical principles governing energy and renewable technologies. Topics will include: thermal, geothermal, electrical, magnetic, wind, solar, hydroelectric, nuclear, and other sources of energy as well as other sustainable technologies such as conservation of material resources. PHY 1830 is not open to students who have credit for",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
PHY 1530-1549 - Selected Topics (1-4),"Selected topics courses may be taught on any of a number of special and current topics in physics. Examples include Relativity, Superconductors, Particle Physics, and The Physics of Renewable Energy.",4.5,Renewable Energy,sustainability_and_policy-4,"{""renewable energy"": 1}"
VTN 4170 - Innovation and Application of Veterinary Practice Management Concepts (3),"A student-guided project-based course where students can explore and apply practice management concepts. Students work with instructors to find appropriate mentors and guidelines for project development and execution. Upon completion of the course, students will have developed an executable project applicable to their selected area of veterinary practice.",2.5,Project Development,engineering_capabilities-2,"{""project development"": 1}"
C_S 4800 - Capstone Project (3) [CAP],"The senior capstone project provides the student an independent and collaborative software development experience with a significant project. The course introduces aspects of project management, requirements analysis, and the software lifecycle, but will primarily be concerned with the practical integration of core theories, practices, and ethics of the discipline. Writing and speaking communication skills are reinforced.",2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
C_S 4680 - Embedded Systems (3),"An in-depth study of the characteristics, design, and implementation of embedded systems with an emphasis on those aspects affecting the development of high quality software. Topics include: embedded system characteristics; basic electronics principles; microcontroller architecture; device drivers and interfacing (digital I/O, interrupts, timers, A/D converters, serial communication, basic sensors); and software architecture and development. Classes consist of both lecture and project development activities. Lecture two hours, lab three hours.",2.5,Project Development,engineering_capabilities-2,"{""project development"": 1}"
C_S 3341 - Incident Response with Threat Intelligence (3),"The course addresses the emerging cyber threat landscapes and trends of future cyberattacks. In order to provide security of digital assets and infrastructures, it is important to understand how cyber attacks can happen and investigate them thoroughly. With the increase in cyber threats, Incident Response has been a common practice among organizations and/or security teams to secure their perimeters and become more resilient and proactive during a cyberattack. The course will highlight the basic concepts of Incident Response (IR), profiling threat actors based on their footprints, introducing Cyber Kill ChainTM to better understand attack TTPs (technique, tactics, procedures), familiarize students with current practices of threat intelligence, threat hunting, and SOAR (Security Orchestration, Automation, and Response) capabilities for enhancing digital assets’ and infrastructures’ security. Students will also learn to use analytics and detection engineering tools and techniques in Cyber Threat Incident Response. Lastly, there will be a brief introduction of cyber deception strategies to detect advanced persistent threats (APTs) and deceive them. There will be hands-on lab exercises for students to get experiential learning experience from this course.",1.5,Automation,technical_skills-1,"{""automation"": 1}"
CIS 4850 - Information System Project (3),"Using a team concept, students will analyze, design, create, and implement a working information system for a public or private organization. Emphasis will be placed on IT project management, rapid application development, quality assurance, and implementation of the system.",4.0,Project Management;Quality Assurance,technical_skills-1;engineering_capabilities-2,"{""project management"": 1, ""quality assurance"": 1}"
CIS 3740 - IT Audit and Cybersecurity Analytics (3),"Due to the dynamic nature of information technology, the need arises continually to redefine audit, control, and security requirements and processes. Topics include, but are not limited to, the IS audit /data analytics processes, IT infrastructure and operations, information protection, disaster recovery, business continuity, business application systems, and project management. Successful students will gain experience where applicable with various software tools and techniques that range from the art of discovering and analyzing patterns in the data to visualization for the purposes of planning or performing an audit or assessment. This course is designed to help students prepare for the Certified Information Systems Audit (CISA) certification.",2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
CIS 3610 - Project Management (3),"This introductory course will prepare the student for the practice of professional project management. Students will plan and manage projects through the use of hands-on experiences, case studies and computer-based project management tools. Students will address many important issues such as: estimation, scheduling, budgeting, version control, progress tracking, change, risk and crisis management, resource management, motivation, and leadership.",5.0,Project Management;Resource Management,technical_skills-1;engineering_capabilities-2,"{""project management"": 3, ""resource management"": 1}"
CHE 2550 - Introduction to Environmental Chemistry (3),"An introduction to environmental issues as seen through a chemical perspective. A broad survey of the biosphere, hydrosphere, lithosphere, atmosphere, and energy will be conducted. Specific topics include toxic organic compounds, pesticides, environmental endocrine disruptors, metal pollution, natural water chemistry, water pollution and purification, soil chemistry, soil contamination and remediation, the ozone hole, smog, global warming, alternative fuels, and renewable energy. Lecture three hours.",4.5,Renewable Energy,sustainability_and_policy-4,"{""renewable energy"": 1}"
CHE 2210 - Quantitative Analysis (3),"An introduction to analytical chemistry, including a rigorous examination of facets of homogeneous and heterogeneous equilibrium; electrochemical, spectrophotometric, gravimetric, and chromatographic analysis; and evaluation of data. Lecture three hours.",2.5,Electrochemical,engineering_capabilities-2,"{""electrochemical"": 1}"
CHE 1102 - Introductory Chemistry II (3),"A study of properties of solutions, acid-base concepts, equilibria, elementary thermodynamics, elementary kinetics, electrochemistry. Lecture three hours.",2.5,Electrochemistry,engineering_capabilities-2,"{""electrochemistry"": 1}"
PHO 3012 - Digital Retouching (3),"This course covers digital photographic retouching and post-processes which may include: control systems for editing, image manipulation, color profiling, calibration, and image presentation. Students will gain digital image editing, retouching, post processing skills, and an understanding of workflow methodology. Studio five hours.",1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
FER 3190 - Food Safety and Quality Assurance (3) [WID],"This course provides students with a thorough knowledge of 1) monitoring safety and quality of fermented foods and beverages, 2) development of specifications, standards and safety critical control points, 3) systems to assure a high-quality and safe product, such as analytical methods, statistical process control and acceptance sampling, and 4) compliance with government laws and regulations. A basic understanding of these topics is essential to nearly all aspects of research, development and education related to processing, preservation, packaging, and distribution of fermented foods and beverages. This knowledge is expected by companies that employ the majority of Fermentation Sciences graduates, as these individuals will have the responsibility for assuring that the final product is safe for consumers, meets company standards and complies with all federal, state and local regulations.",2.0,Process Control;Quality Assurance,technical_skills-1,"{""process control"": 1, ""quality assurance"": 1}"
FER 3100 - Bioprocessing I (3),"This course will introduce students to the biological, chemical and engineering principles that underpin biofuels and bioprocesses. Emphasis will be placed on understanding common metabolic pathways, microbial growth kinetics, mass and energy balance, and separation techniques. The course will cover the overall bioprocess, from upstream development through downstream product purification.",3.5,Biofuels,use-3,"{""biofuels"": 1}"
FCS 4450 - Contemporary Issues in Family and Consumer Sciences (2),"An integrative study of contemporary issues in relation to individuals and families: child development, family relations, parenting, resource management, housing, interior design, apparel and textiles, food and nutrition. Team building and problem solving skills using interdisciplinary group assignments will be incorporated into presentation and discussion.",1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
FER 4300 - Sensory Analysis (3) [CAP],"FER 4300 serves as a final course in the FER series intended to provide students with a competency in sensory science and its relevance to food and beverage production. Students must be 21 years of age although the “sip and spit” technique for proper sensory analysis will be advocated. The course will provide students with the basic principles involved in sensory perception and how these skills are used for quality assurance and detection in the food industry. Students should be adequately prepared to methodically assess products, identify characters and faults, and relate them to scientific principles presented in previous courses and experiences. Competency in statistics and methods of determining statistical differences is requisite for this course. Aspects of branding, marketing, business, laws and liabilities will be integrated into class discussions and projects.",1.5,Quality Assurance,technical_skills-1,"{""quality assurance"": 1}"
ANT 3620 - Political Ecology and Sustainability (3),"An introduction to the interdisciplinary field of political ecology as an important critical approach in contemporary anthropology. The course uses in-depth examples to understand how current global issues like sustainability, conservation, and land management regimes can be critically engaged through the lenses of history and power. Students in the course will study several political ecology ethnographies to deepen their critical awareness of past and present struggles over land use, natural resources, and other embattled human-environment relationships.",5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
ACC 4710 - Advanced Management Accounting in a Global Context (3),"Advanced topics in management accounting, costing, and Financial Planning & Analysis in the global environment. Includes management of manufacturing, inventory, quality and performance costs. Discussion of qualitative issues and analysis; ESG and integrated reporting; regulation and ethical issues across the global environment; emerging trends and technologies; and the profession and its changing role in a rapidly-changing, global context.",4.5,ESG,sustainability_and_policy-4,"{""esg"": 1}"
ACC 3590 - Assessing Sustainability in a Global Business Environment (3),"This course explores the process of measuring and reporting on the performance of business operations from three different sustainability perspectives: economic prosperity, environmental quality, and social justice. These three perspectives make up the conceptual “triple bottom line”, a generally accepted term for assessing sustainability performance, which indicates the ability of a company to be viable using available financial, natural, and social resources. A primary objective in this course is to develop an understanding of the concept of sustainability as it applies to businesses, and how global differences in economic conditions, cultures, codes of ethical conduct, environmental conditions, natural resources, human resource management, social issues, and other factors can impact sustainability performance assessment. This course will also incorporate an international perspective and will meet the “Global Issues” requirement for the Bachelor of Science in Business Administration degree.",8.0,Resource Management;Sustainability,sustainability_and_policy-4;technical_skills-1,"{""sustainability"": 5, ""resource management"": 1}"
