title,description,relevance_score,matched_keywords,matched_groups,keyword_frequencies
CRP 4300 - The Nature of Geographic Information Systems (GIS),3 Credits (2 Contact Hours) Introduction to the theory and practical use of Geographic Information Systems (GIS). The course emphasizes geographic and statistical information and how it is represented and analyzed with computers. It introduces the concepts and components of a GIS and how they affect societal issues. Coreq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,3.0,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 2}"
"CRP 2010 - Cities, Technology and Society","3 Credits (3 Contact Hours) Introduces students from a wide variety of disciplines to the study of cities with a special focus on the way new technologies have shaped social relations in urban areas and contributed to the causes and solutions to problems such as poverty, inequality, climate change, globalization, energy, water quality, conservation of natural areas, transportation, public health, and affordable housing.",1.5,Water Quality,technical_skills-1,"{""water quality"": 1}"
CH 4350 - Atomic and Molecular Structure,"3 Credits (3 Contact Hours) Introduction to quantum theory and its application to atomic and molecular systems. Topics include harmonic oscillator, hydrogen atom, atomic and molecular orbital methods, vector model of the atom, atomic spectroscopy, and molecular spectroscopy. Includes Honors sections. Preq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",5.5,Hydrogen,hydrogen_phrases-5,"{""hydrogen"": 1}"
CH 4060 - Mechanisms of Inorganic Reactions,"3 Credits (3 Contact Hours) Provides an introduction to the fundamentals of chemical kinetics and investigates the mechanisms of inorganic reactions, including substitution, electron transfer, and atom transfer reactions. Other factors in reaction mechanistic study, including linear free energy relationships, stereochemistry, catalysts, and isotope effects are introduced. Preq: .",3.5,Catalyst,production-3,"{""catalyst"": 1}"
CH 4030 - Advanced Multidisciplinary Laboratory in Experimental Chemistry,"2 Credits (6 Contact Hours) Senior-level advanced laboratory course that builds upon the synthetic and analytical techniques from organic chemistry, physical chemistry, and instrumental analysis lab courses via the preparation and study of inorganic and organometallic complexes and materials. Students learn to connect the observed spectroscopic (and other) properties and chemical reactivity of metal-containing molecules (and macromolecules) to foundational chemical principles. Special emphasis is placed on catalysis, polymerization, metal-containing multiple bonds, and carbon-based ligands. Preq: or ; and ; and ; and or .",3.5,Catalysis,production-3,"{""catalysis"": 1}"
CH 3390 - Physical Chemistry Laboratory,1 Credit (3 Contact Hours) Experiments are selected to be of maximum value to Chemistry and Chemical Engineering majors. Preq or concurrent enrollment: or .,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CH 3320 - Physical Chemistry,"3 Credits (3 Contact Hours) Continuation of CH 3310, including chemical kinetics, liquid and solid state, phase equilibria, solutions, electrochemistry and surfaces. Includes Honors sections. Preq: or .",2.5,Electrochemistry,engineering_capabilities-2,"{""electrochemistry"": 1}"
CH 3300 - Introduction to Physical Chemistry,"3 Credits (3 Contact Hours) One-semester treatment of physical chemistry emphasizing topics that are especially useful in the life sciences, agriculture, and medicine: chemical thermodynamics, equilibrium, solutions, kinetics, electrochemistry, macromolecules, and surface phenomena. Credit toward a degree will be given for only one of CH 3300 or . Preq: .",2.5,Electrochemistry,engineering_capabilities-2,"{""electrochemistry"": 1}"
GEOL 2700 - Experiences in Sustainable Development: Water,"3 Credits (3 Contact Hours) Integrates cross-disciplinary perspectives on sustainability through active student participation in real-world development projects. Focuses on identifying and overcoming environmental, technical, social/organizational, and economic barriers to the sustainability of water resources. Emphasizes small-scale international water resources development.",5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
MSE 4910 - Undergraduate Research,"2 Credits (4 Contact Hours) Investigation of a typical materials science and engineering research problem under the direct supervision of a faculty member. After completing the research, students prepare a formal written and oral report. Includes Honors sections. Preq: .",2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
ME 4290 - Thermal Environmental Control,"3 Credits (3 Contact Hours) Mechanical vapor compression refrigeration cycles, refrigerants, thermoelectrical cooling systems, cryogenics, thermodynamic properties of air, psychometric charts, heating and cooling coils, solar radiation, heating and cooling loads, insulation systems. Preq: and , each with a C or better. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",4.0,Cryogenic;Cooling Systems,delivery_and_storage-3,"{""cooling systems"": 1, ""cryogenic"": 1}"
ME 4220 - Design of Gas Turbines,3 Credits (3 Contact Hours) Guiding principles in gas turbine cycles are reviewed. Turbine and compressor design procedures and performance prediction for both axial and radial flow machines are presented. Methods of design of rotary heat-exchangers and retrofitting gas turbine for regenerative operation are presented. Design projects are used to illustrate the procedures. Preq: with a C or better. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,3.5,Gas Turbine,engineering_capabilities-2,"{""gas turbine"": 3}"
ME 4180 - Finite Element Analysis in Mechanical Engineering Design,"3 Credits (2 Contact Hours) Introduction to the finite element method and solid modeling, finite element modeling and analysis using commercial codes; analysis strategies using finite elements; applications to heat transfer, fluid flow, and structures. Preq: and and , each with a or better. Coreq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
ME 4030 - Control and Integration of Multidomain Dynamic Systems,"3 Credits (3 Contact Hours) Introduction of control theory with sensor, actuator, and dynamic plant integration to develop, model, control, and analyze mathematical models of dynamics systems, including mechanical, electrical, electromechanical, hydraulic and pneumatic systems. Transient dynamics are determined using analytical and numerical methods with feedback control systems. Strong emphasis is placed on system design using computer simulation tools. Preq: with a C or better.",1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
ME 3100 - Thermodynamics and Heat Transfer,"3 Credits (3 Contact Hours) Introduction to thermodynamics and heat transfer for nonmajors: properties of liquids and gases, first and second law analysis, introduction to cycles for power and refrigeration, heat flow by conduction and radiation, and convective heat flow and heat exchangers. Preq: and , each with a C or better; and enrollment in an engineering curriculum other than Mechanical Engineering.",2.0,Heat Transfer,technical_skills-1,"{""heat transfer"": 2}"
ME 3030 - Thermodynamics,3 Credits (3 Contact Hours) Study of the second law and entropy. Includes applications to fixed mass systems and control volumes; vapor and gas power cycles; mixtures of gases; vapor psychrometrics; combustion and the third law. Thermochemical equilibrium. Preq: with a C or better.,2.5,Combustion,engineering_capabilities-2,"{""combustion"": 1}"
ME 3040 - Heat Transfer,"3 Credits (3 Contact Hours) Study of steady and transient heat conduction, free and forced convection, radiation, and multi-mode heat transfer. Emphasizes analytical and numerical solutions to engineering heat transfer problems with a design orientation. Preq: and each with a C or better. Preq or concurrent enrollment: with a C or better.",2.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 3}"
ME (ECE) 4570 - Fundamentals of Wind Power,"3 Credits (3 Contact Hours) Introduces wind turbine systems, including wind energy potential and application to power generation. Topics include wind energy principles, wind site assessment, wind turbine components, power generation machinery control systems, connection to the electric grid, and maintenance. May also be offered as . Preq: or , with a C or better. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",5.5,Control Systems;Power Generation,use-3;technical_skills-1,"{""power generation"": 2, ""control systems"": 1}"
ME 4550 - Design for Manufacturing,"3 Credits (3 Contact Hours) Concepts of product and process design for automated manufacturing are considered. Topics include product design for automated manufacturing, inspection and assembly, using automation, industrial robots, knowledge-based systems and concepts of flexible product manufacture. Preq: with a C or better. Preq or concurrent enrollment: with a C or better. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",1.5,Automation,technical_skills-1,"{""automation"": 1}"
ME 4510 - Electric Vehicle Propulsion,"3 Credits (3 Contact Hours) Introduction to electric drivetrains and propulsion systems in vehicles. Topics include fundamentals and modeling of advanced batteries, super capacitors and fuel cells, hybridization for vehicle electrification, battery management systems, thermal management systems battery safety, and global market analysis. Students conduct hands-on testing in laboratory facilities. Students are expected to have computer programming experience with Matlab/Simulink or the equivalent before enrolling in this class. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",3.5,Fuel Cell,use-3,"{""fuel cell"": 1}"
MSE 4970 - Honors Thesis,"1 Credits (1 Contact Hours) Students conduct materials science and engineering research, prepare an honors thesis, and summarize research conducted in and under the direction of a faculty member. Preq: .",2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
MSE 4950 - Honors Research II,3 Credits (9 Contact Hours) Students conduct individual materials science and engineering research under the direction of a faculty member. Preq: .,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
MSE 4920 - Independent Study in Materials Science and Engineering,3 Credits (6 Contact Hours) Students develop research skills and techniques by completing research and/or develop a program of independent in-depth study in a subject area in which the professor and student have a common interest. May be repeated for a maximum of six credits. Preq: and and consent of instructor.,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
MSE 4900 - Selected Topics in Materials Science and Engineering,"3 Credits (3 Contact Hours) Study of topics not ordinarily covered in other courses. Taught as the need arises. Typical topics could include current research in a specific area or technological advances. Includes Honors sections. May be repeated for a maximum of 15 credits, but only if different topics are covered. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
MSE 4580 - Surface Phenomena in Materials Science and Engineering,"3 Credits (3 Contact Hours) Introduction to surface phenomena focusing on the materials science applications. Fundamentals of interfacial phenomena embrace capillarity, thermodynamics of surfaces, physics of adsorption, nucleation/condensation, adhesion, wetting, and finishing emphasizing specific features associated with interactions of liquids and chemicals with materials. Preq: Junior standing in engineering or science. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MSE 4560 - Polymer Materials Engineering,"3 Credits (3 Contact Hours) This course provides students with comprehensive basic knowledge of the design, fabrication, characterization, and utilization of polymeric materials and produces an understanding of the principles and the modern conception of polymer materials engineering. Preq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",3.0,Materials Engineering,engineering_capabilities-2,"{""materials engineering"": 2}"
MSE (CE) 4520 - Corrosion and Oxidation,"3 Credits (3 Contact Hours) Provides a comprehensive review of the subject and covers electrochemical reactions, thermodynamics and kinetics of corrosion, different types of corrosion, corrosion monitoring techniques, and corrosion prevention through materials selection, design, cathodic and anodic protection and coatings. May also be offered as . Preq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",6.0,Corrosion;Electrochemical,technical_skills-1;engineering_capabilities-2,"{""electrochemical"": 1, ""corrosion"": 5}"
MSE 4320 - Manufacturing Processes and Systems,3 Credits (3 Contact Hours) Plant layout and design for manufacturing of ceramic products. Emphasizes process control and verification of processing results. Includes adaptation of computers in process simulation/robotics and the use of programmable logic controllers and robotics in processing. Preq: or . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,2.0,Process Simulation;Process Control,technical_skills-1,"{""process simulation"": 1, ""process control"": 1}"
MSE 4070 - Senior Capstone Design,"3 Credits (3 Contact Hours) Students design and develop materials-related products to include economics, ethics, quality and human values. Emphasizes interdisciplinary team approach and global perspective of products and problems. Incorporates critical thinking, group effectiveness, communication skills and problem solving with materials and processes. Preq: Senior standing in Materials Science and Engineering.",2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
MSE 3900 - Creative Inquiry in Materials Science and Engineering,"0-3 Credits (1-9 Contact Hours) Individual or group projects in materials science and engineering lead by a faculty member. Projects may be interdisciplinary and involve analysis, design and/or implementation. Instruction in methods, tools and equipment is included when appropriate. May be repeated for a maximum of nine credits, but only if different topics are covered. Preq: Consent of instructor.",3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MSE 3450 - Practice of Materials Engineering,"1 Credit (1 Contact Hour) The practice of materials science and engineering requires technical knowledge and skills, as well as professional skills and business knowledge. This course highlights concepts such as intellectual property protection, and methods for making decisions that may arise during appointment in industry, government laboratories, or academics. To be taken Pass/No Pass only. Preq: Junior standing in Materials Science and Engineering.",3.5,Materials Science;Materials Engineering,engineering_capabilities-2,"{""materials science"": 2, ""materials engineering"": 1}"
MSE 3260 - Thermodynamics of Materials,"3 Credits (3 Contact Hours) Introduction to physical laws that govern the equilibrium products of chemical and thermal reactions. Covers the three laws of thermodynamics, phase equilibria, energy requirements for reactions, material corrosion, and environmental stability. Preq: and and and either or both and .",1.5,Corrosion,technical_skills-1,"{""corrosion"": 1}"
MSE 2100 - Introduction to Materials Science,"3 Credits (3 Contact Hours) Introductory course in materials science designed primarily for engineering students. Studies the relation between the electrical, mechanical, and thermal properties of products and the structure and composition of these products. All levels of structure are considered from gross structures easily visible to the eye through electronic structure of atoms. Includes Honors sections. Preq: with a C or better. Preq or concurrent enrollment: .",3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MKT 3030 - Marketing and Society,"3 Credits (3 Contact Hours) Using a combination of interactive lectures and application project-based learning, this course presents an in-depth exploration of global challenges at the intersection of marketing and society. Emphasis is placed on the societal impact of marketing decisions and practices. Topics include ethics, materialism, globalization, environmental sustainability, the political and economic philosophy underlying marketing, and topical issues that arise in relation to society and marketing. Preq: .",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"GEOL (ETOX, PES) 4850 - Environmental Soil Chemistry","3 Credits (3 Contact Hours) Study of soil chemical processes (sorption, desorption, ion exchange, precipitation, dissolution, and redox reactions) of nutrients and inorganic and organic contaminants in soils and organic matter. Chemical complex equilibria and adsorption phenomena at the solid (soil, sediment, and mineral) water interface are emphasized. May also be offered as or . Preq: or . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",3.5,Ion Exchange,production-3,"{""ion exchange"": 1}"
GEOL 4210 - GIS Applications in Geology,"3 Credits (1 Contact Hours) Introduction to geographic information systems with applications to current geological and hydrological problems. Topics include the use of global positioning systems, spatial analysis, and image analysis. Hands-on training with geographic information systems software and techniques is covered in lab. Preq: Junior standing. Coreq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",3.0,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 2}"
HLTH 4850 - Introduction to GIS for Public Health,4 Credits (3 Contact Hours) Introduces students to the theory and application of geographic information systems (GIS) in the context of public health and epidemiology addressing both spatial information and methods and technology used to solve spatial inquiry in health and disease prevention. Coreq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
GC 3790 - Brand Agency Leadership Practicum,"3 Credits (2 Contact Hours) This course exposes students to critical thinking, client management, project management, and creative management skills necessary to become a successful brand communicator. Student interns lead other students within their discipline (account, strategy, design, copy, UI/UX and videography) to help them further develop their skills. They are also responsible for applying their unique skills as part of a multi-disciplinary team tasked with solving real-world problems for external clients. A strong emphasis is placed on developing the skills necessary to cultivate strong client relationships vital to career success. May be repeated for a maximum of nine credits. Preq: . Coreq: .",2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
GC 3720 - Digital Experience and Content Strategy,"3 Credits (3 Contact Hours) This course covers interactive technology, digital content, social media strategy, digital project management, digital outlets, and website technology in relation to brand communications and digital analytics. Preq: GC 3700. Preq: .",2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
HIST 3260 - History of American Transportation,"3 Credits (3 Contact Hours) Examines the principal forms of transportation in the United States from colonial times to the present, including water, road, canal, railroad, internal combustion, and air. Emphasizes technological developments and economic, geographic, and social impact of specific transport forms.",2.5,Combustion,engineering_capabilities-2,"{""combustion"": 1}"
HORT 4200 - Applied Turfgrass Physiology,"3 Credits (3 Contact Hours) Advanced course in turfgrass science and management. Provides the current status and development of turfgrass stress physiology and research. Main topics include temperature, drought, traffic, edaphic stresses, new developments in the turf industry and environmental stewardship. Preq: , and . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",4.5,Environmental Stewardship,sustainability_and_policy-4,"{""environmental stewardship"": 1}"
HORT (FOR) 2270 - Arboricultural Field Techniques,"1 Credit (3 Contact Hours) Covers hands-on techniques involved in tree management in urban landscapes, including climbing, pruning, fertilizing, pest control, cabling/bracing, lightening protection, and risk assessment. Safety, professional ethics and best management practices are emphasized. Guest instruction is provided in part by tree care industry professionals. May also be offered as .",1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
LARC 3620 - Design Implementation II,"3 Credits (1 Contact Hours) Advanced landscape architecture construction methods and construction documents, including site information gathering, analysis, site grading and drainage, cut and fill, principles of stormwater management, sustainable land management related to implementation, materials research and use, sustainable planting strategies, site demolition and construction management. Includes explorations in appropriate graphic communication techniques. Preq: Consent of instructor. Coreq: .",2.5,Construction Management,engineering_capabilities-2,"{""construction management"": 1}"
LARC 3510 - Regional Design and Ecology,"6 Credits (1 Contact Hours) Study and analysis of natural and cultural landscapes at the regional scale. Introduction of landscape ecology as an informant to design. Basic overview of geographic information systems. Regional and ecological issues are applied in a final site design. Also includes relevant reading, discussion, and writing. Preq: Senior standing. Coreq: .",2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
LARC 1150 - Introduction to Landscape Architecture,"3 Credits (3 Contact Hours) Introduction to the foundations and contemporary sources of landscape architecture. The course surveys the relationship between landscape architecture and sustainability, medicine, engineering, art, the natural sciences, planning and development, psychology, recreation and tourism, architecture, preservation, and technology.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
MGT 4160 - Special Topics in Human Resources,"3 Credits (3 Contact Hours) In-depth examination of advanced topics in Human Resource Management based on the developments in the Human Resource profession and interests of faculty. Emphasizes the strategic formulation and application of these topics to support organizational leadership. May be repeated for a maximum of six credits, but only if different topics are covered. Preq: .",1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
MGT 4110 - Project Management,"3 Credits (3 Contact Hours) Examination and application of the project management body of knowledge on predictive, agile, and hybrid projects. This consists of theory, tools, and techniques to create a team, plan the project, complete the work, and keep the team on track while keeping the business in mind. Preq: or equivalent ( or or ).",3.0,Project Management,engineering_capabilities-2,"{""project management"": 2}"
MGT 4040 - Advanced Statistical Quality Control,"3 Credits (3 Contact Hours) Statistical quality control techniques as applied to all areas of quality control: process control, process capability, acceptance sampling, and economic aspects of quality decisions. Preq: .",1.5,Process Control,technical_skills-1,"{""process control"": 1}"
MGT 3080 - Servant Leadership,"3 Credits (3 Contact Hours) Students plan, develop, execute, and direct a servant leadership-based project related to the field of management and present their findings. The project includes lectures about leadership theory, servant leadership (employee centric) principles, organizational culture, mentoring, resilience, project management, and human resources concepts. May be repeated for a maximum of six credits.",2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
MGT 3070 - Human Resource Management,"3 Credits (3 Contact Hours) Principles, concepts, and techniques concerned with effective and efficient utilization of personnel. Emphasizes motivation, leadership, and human behavior related to employer-employee relations. Topics include personnel recruitment, classification, selection, training, development, and performance evaluation. Includes Honors sections. Preq: or equivalent ( or or ).",1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
IS 1030 - Global Challenges: Science and Sustainability,"3 Credits (45 Contact Hours) Science is crucial to addressing challenges facing society, including conservation and sustainability. Yet, it is practiced, applied, and understood differently in different cultures, societies, and times. This course explores the relationship between science, conservation, and sustainability. Students think critically about how science is conducted, the processes of verification, and how advancements in science helped societies conserve and sustain their natural resources and culture. Depending on the country(ies) studied, the course explores how history, religion, politics, culture, and other factors have influenced the development of scientific understanding and its effect on sustainability. Each version of this course focuses on a particular country/region and includes a study abroad excursion.",6.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 4}"
IE 4891 - Industrial Ergonomics and Automation Laboratory,0 Credits (3 Contact Hours) Non-credit laboratory to accompany . Coreq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,1.5,Automation,technical_skills-1,"{""automation"": 1}"
IE 4890 - Industrial Ergonomics and Automation,"3 Credits (2 Contact Hours) Provides an understanding of the physiological characteristics and responses of humans as they relate to the work environment. The scope of the course includes discussions of musculoskeletal, metabolic, and circulatory human physiology, methods for performing physiological evaluations, and the application of class material for assessing work demands/stresses. This material is applied to understand and evaluate work design characteristics, ergonomics, and human interaction with a variety of automated systems. Students gain understanding of and appreciation for how work design affects individual health, well-being, and safety. Preq: and ; and one of or or . Coreq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",1.5,Automation,technical_skills-1,"{""automation"": 1}"
IE 4870 - Industrial Safety,3 Credits (3 Contact Hours) Recognition and prevention of hazards; recognition and control of hazardous materials; developing and managing a safety program; designing inherently safe equipment and workplaces. Preq: or or ; and junior standing. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,1.5,Industrial Safety,technical_skills-1,"{""industrial safety"": 1}"
IE 4640 - Service Systems Engineering,"3 Credits (3 Contact Hours) Modeling and analysis of service systems. Students learn to work with data analysis tools and queueing models that are used to engineer and improve systems in service industries including healthcare, banking, and customer contact centers. The course incorporates case studies and hands-on modeling exercises with system data. Preq: and . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",2.5,Systems Engineering,engineering_capabilities-2,"{""systems engineering"": 1}"
IE 4620 - Six Sigma Quality,"3 Credits (3 Contact Hours) Study of DMAIC (Define, Measure, Analyze, Improve, and Control) elements of Six Sigma, project management, process analysis, quality function deployment, hypothesis testing, gage R&R, data analysis, multivari-analysis, design of experiments, statistical process control, and process capability analysis. Preq: One of STAT 3010 or or or MATH 3010 or or MATH 3090 or . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",4.0,Process Control;Project Management,technical_skills-1;engineering_capabilities-2,"{""project management"": 1, ""process control"": 1}"
GEOG 3100 - GIS for Humanities and Social Sciences,"3 Credits (3 Contact Hours) Introduction to geographic information systems with an emphasis on visualization and analysis of spatial data as it is applied to humanities and social science topics. Special emphasis is placed on finding data related to the humanities, such as historical records and historical maps, and translating them into the digital environment. Students learn basic cartography, data collection and spatial analysis techniques.",2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
CSM 4560 - Construction Management Studio II,3 Credits (6 Contact Hours) Students take on a leadership role in the development of a capstone project based on an industry-sponsored competition that entails the knowledge obtained in all previous courses in the Construction Science and Management Program. Preq: .,2.5,Construction Management,engineering_capabilities-2,"{""construction management"": 1}"
CSM 4530 - Construction Project Management,"3 Credits (3 Contact Hours) Study of construction business organization, methods of project delivery, field organization, policy, ethics, project management, control systems, labor management relations, and productivity. Preq: and , and Construction Science and Management major. Preq or concurrent enrollment: and and . Coreq: .",4.5,Control Systems;Project Management,technical_skills-1;engineering_capabilities-2,"{""project management"": 2, ""control systems"": 1}"
CSM 4330 - Residential Construction Management Studio II,3 Credits (6 Contact Hours) Students take on a leadership role in the development of a capstone project based on a residential construction industry-sponsored competition that entails the knowledge obtained in all previous courses in the Construction Science and Management Program. Preq: .,2.5,Construction Management,engineering_capabilities-2,"{""construction management"": 1}"
CSM 4320 - Residential Construction Management Studio I,3 Credits (6 Contact Hours) Students apply construction management concepts in completing an industry-sponsored residential development or building project. Projects are presented in a multi-university competition to industry judges. Preq: .,3.0,Construction Management,engineering_capabilities-2,"{""construction management"": 2}"
CSM 4220 - Construction Management Studio I,3 Credits (6 Contact Hours) Students apply concepts of construction management in completion of an industry-sponsored project. Projects are presented in a multi-university competition to the industry judges. May be repeated for a maximum of six credits. Preq: .,3.0,Construction Management,engineering_capabilities-2,"{""construction management"": 2}"
CSM 4300 - Residential Construction Management,"3 Credits (3 Contact Hours) Exploration of key topics, policies, and processes related to residential construction management. Topics of focus include the economics of the residential construction market, land use, residential company management, and current industry topics. Preq: .",3.0,Construction Management,engineering_capabilities-2,"{""construction management"": 2}"
CSM 3070 - Principles and Practices of Sustainable Construction,"3 Credits (3 Contact Hours) Focuses on the principles and practices of sustainability within the context of the built environment. Strategies to reduce energy, water, and material resources are explored from a contractor’s perspective. The LEED rating system is reviewed and students develop the skills and knowledge needed to pass the Green Associates Exam. Preq: and .",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
CSM 2070 - Construction Industry Seminar,1 Credit (1 Contact Hour) Lectures and seminars covering pertinent topics related to professional considerations in construction management. Preq: .,2.5,Construction Management,engineering_capabilities-2,"{""construction management"": 1}"
CPSC 3720 - Introduction to Software Engineering,"3 Credits (3 Contact Hours) Intensive introduction to software engineering. Focuses on each major phase of the software lifecycle. Introductory coverage of requirements analysis, requirements modeling, design modeling, and project management. Intermediate coverage of module-level design principles, program specification and reasoning principles, and program validation and verification techniques. Preq: and , each with a C or better.",2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
ECE 4710 - Electrification of Transportation,"3 Credits (3 Contact Hours) Introduction to the electrification of transportation driven by climate-related challenges and positive societal impacts. Topics include fundamentals of clean sustainable electric power, electric propulsion, electric motors, power control systems, electric drive trains, electric power storage devices, sizing battery packs, and electric systems built to a 48 V standard. Preq: Junior standing.",1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
ECE 4700 - Vehicle Electronics,"3 Credits (3 Contact Hours) Introduction to vehicle electronic systems and networks. Topics include a review of electronic systems in automotive and aerospace applications; vehicle components, sensors and actuators; communication busses; electric power generation and distribution in vehicle systems; vehicle diagnostics; reliability; and trends in vehicle system design. Preq: with a C or better.",3.5,Power Generation,use-3,"{""power generation"": 1}"
ECE 4580 - Algorithms for VLSI Design Automation,3 Credits (3 Contact Hours) Introduction to computer-aided design (CAD) algorithms for designing very large scale integrated (VLSI) circuits. Emphases include Application Specific Integrated Circuits (ASICs) and VLSI design flow. Preq: with a grade of C or better.,1.5,Automation,technical_skills-1,"{""automation"": 1}"
ECE (ME) 4570 - Fundamentals of Wind Power,"3 Credits (3 Contact Hours) Introduces wind turbine systems, including wind energy potential and application to power generation. Topics include wind energy principles, wind site assessment, wind turbine components, power generation machinery control systems, connection to the electric grid, and maintenance. May also be offered as . Preq: or with a C or better. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",5.5,Control Systems;Power Generation,use-3;technical_skills-1,"{""power generation"": 2, ""control systems"": 1}"
ECE 4200 - Renewable Energy Penetration on the Power Grid,"3 Credits (3 Contact Hours) Introduces the basic definition of electrical power, interfacing primary sources, generator/load characteristics, and renewable energy resources. Topics include solar energy grid interfacing, wind energy grid interfacing, battery charging/management, harmonic distortion, voltage sags, and national standards. Preq: or , each with a C or better. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",5.0,Renewable Energy,sustainability_and_policy-4,"{""renewable energy"": 2}"
"JUST (ANTH, SOC) 4820 - Spatial Inequality and GIS","3 Credits (3 Contact Hours) This course examines the theories and methods used in spatial inequality research-the study of “who gets what where and why.” The course introduces students to geographic information systems (GIS) and examines spatial disparities related to poverty, health, crime, pollution, and racial and socioeconomic segregation. May also be offered as or . Preq: or or or or . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
ECE 4100 - Industrial Control and Automation,"3 Credits (3 Contact Hours) Introduction to control systems specifically related to electrical and computer engineering industrial applications, and manufacturing and production systems. Topics include continuous variable control and the PID paradigm, applications of the Z-transform, digital control, model-predictive control, direct adaptive control, discrete logic control, ladder logic and PLC implementation, and equipment interfacing and industrial networking protocols. Preq: with a grade of or better.",2.0,Control Systems;Automation,technical_skills-1,"{""control systems"": 1, ""automation"": 1}"
