title,description,source,relevance_score,matched_keywords,matched_groups,keyword_frequencies
Analysis and Design of Feedback Control Systems,"An introduction to analysis and design of feedback control systems in the time and frequency domain, with an emphasis on state space methods, robustness, and design tradeoffs. Linear input/output systems, including input/output response via convolution, reachability, and observability. State feedback methods, including eigenvalue placement, linear quadratic regulators, and model predictive control. Output feedback including estimators and two-degree of freedom design. Input/output modeling via transfer functions and frequency domain analysis of performance and robustness, including the use of Bode and Nyquist plots. Robustness, tradeoffs and fundamental limits, including the effects of external disturbances and unmodeled dynamics, sensitivity functions, and the Bode integral formula.",https://www.catalog.caltech.edu/current/2024-25/department/CDS/,2.0,Control Systems,technical_skills-1,"{""control systems"": 2}"
Robust Control Theory,"Scalable analysis and synthesis of robust control systems. Motivation throughout from case studies in tech, neuro, bio, med, and socioeconomic networks. Co-design of sparse and limited (delayed, localized, quantized, saturating, noisy) sensing, communications, computing, and actuation using System Level Synthesis (SLS). Layering, localization, and distributed control. Computational scalability exploiting sparsity and structure. Uncertainty, including noise, disturbances, parametric uncertainty, unmodeled dynamics, and structured uncertainty (LTI/LTV). Tradeoffs, robustness versus efficiency, conservation laws and hard limits in time and frequency domain. Advanced topics, depending on class interest, can include interplay between automation, optimization, control, modeling and system identification, and machine learning, and nonlinear dynamics and sum of squares, global stability, regions of attraction.",https://www.catalog.caltech.edu/current/2024-25/department/CDS/,2.0,Automation;Control Systems,technical_skills-1,"{""control systems"": 1, ""automation"": 1}"
Nonlinear Control,"This course studies nonlinear control systems from Lyapunov perspective. Beginning with feedback linearization and the stabilization of feedback linearizable system, these concepts are related to control Lyapunov functions, and corresponding stabilization results in the context of optimization based controllers. Advanced topics that build upon these core results will be discussed including: stability of periodic orbits, controller synthesis through virtual constraints, safety-critical controllers, and the role of physical constraints and actuator limits. The control of robotic systems will be used as a motivating example.",https://www.catalog.caltech.edu/current/2024-25/department/CDS/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
Adaptive Control,"Specification and design of control systems that operate in the presence of uncertainties and unforeseen events. Robust and optimal linear control methods, including LQR, LQG and LTR control. Design and analysis of model reference adaptive control (MRAC) for nonlinear uncertain dynamical systems with extensions to output feedback. Given in alternate years. Not offered 2024-25.",https://www.catalog.caltech.edu/current/2024-25/department/CDS/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
Closed Loop Flow Control,"This course seeks to introduce students to recent developments in theoretical and practical aspects of applying control to flow phenomena and fluid systems. Lecture topics in the second term drawn from: the objectives of flow control; a review of relevant concepts from classical and modern control theory; high-fidelity and reduced-order modeling; principles and design of actuators and sensors. Third term: laboratory work in open- and closed-loop control of boundary layers, turbulence, aerodynamic forces, bluff body drag, combustion oscillations and flow-acoustic oscillations. Not offered 2024-25",https://www.catalog.caltech.edu/current/2024-25/department/CDS/,2.5,Combustion,engineering_capabilities-2,"{""combustion"": 1}"
Computational Mechanics,"Numerical methods and techniques for solving initial boundary value problems in continuum mechanics (from heat conduction to statics and dynamics of solids and structures). Finite difference methods, direct methods, variational methods, finite elements in small strains and at finite deformation for applications in structural mechanics and solid mechanics. Solution of the partial differential equations of heat transfer, solid and structural mechanics, and fluid mechanics. Transient and nonlinear problems. Computational aspects and development and use of finite element code.",https://www.catalog.caltech.edu/current/2024-25/department/CE/,1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
Computational Methods for Flow in Porous Media,"This course covers physical, mathematical, and simulation aspects of single and two-phase flow and transport through porous media. Conservation equations for multiphase, multicomponent flow. Modeling of fluid mechanical instabilities such as viscous fingering and density-driven convection. Coupling fluid flow with chemical reactions and heat transfer. Numerical methods for elliptic equations: finite volume methods, two-point flux approximations. Numerical methods for hyperbolic equations: high-order explicit methods, implicit method. Applications in hydrology, geological CO2 sequestration, and induced seismicity, among others, will be demonstrated.",https://www.catalog.caltech.edu/current/2024-25/department/CE/,1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
Multidisciplinary Systems Engineering,"This course presents the fundamentals of modern multidisciplinary systems engineering in the context of a substantial design project. Students from a variety of disciplines will conceive, design, implement, and operate a system involving electrical, information, and mechanical engineering components. Specific tools will be provided for setting project goals and objectives, managing interfaces between component subsystems, working in design teams, and tracking progress against tasks. Students will be expected to apply knowledge from other courses at Caltech in designing and implementing specific subsystems. During the first two terms of the course, students will attend project meetings and learn some basic tools for project design, while taking courses in CS, EE, and ME that are related to the course project. During the third term, the entire team will build, document, and demonstrate the course design project, which will differ from year to year. First-year undergraduate students must receive permission from the lead instructor to enroll. Not offered 2024-25.",https://www.catalog.caltech.edu/current/2024-25/department/EE/,3.0,Systems Engineering,engineering_capabilities-2,"{""systems engineering"": 2}"
Computational Cameras,"Computational cameras overcome the limitations of traditional cameras, by moving part of the image formation process from hardware to software. In this course, we will study this emerging multi-disciplinary field at the intersection of signal processing, applied optics, computer graphics, and vision. At the start of the course, we will study modern image processing and image editing pipelines, including those encountered on DSLR cameras and mobile phones. Then we will study the physical and computational aspects of tasks such as coded photography, light-field imaging, astronomical imaging, medical imaging, and time-of-flight cameras. The course has a strong hands-on component, in the form of homework assignments and a final project. In the homework assignments, students will have the opportunity to implement many of the techniques covered in the class. Example homework assignments include building an end-to-end HDR (High Dynamic Range) imaging pipeline, implementing Poisson image editing, refocusing a light-field image, and making your own lensless ""scotch-tape"" camera. Not offered 2024-25",https://www.catalog.caltech.edu/current/2024-25/department/EE/,4.0,Pipeline,delivery_and_storage-3,"{""pipeline"": 2}"
Chemical Synthesis and Characterization for Chemical Engineering,"Instruction in synthesis, separation, purification, and physical and spectroscopic characterization procedures of model organic compounds. Specifically looking into dye synthesis, methods of isomer identification, and properties of biodiesel. Enrollment priority given to chemical engineering majors.",https://www.catalog.caltech.edu/current/2024-25/department/ChE/,3.5,Chemical Engineering;Chemical Synthesis,engineering_capabilities-2,"{""chemical engineering"": 2, ""chemical synthesis"": 1}"
Introduction to Chemical Engineering,"This course will introduce the Chemical Engineering discipline, career options and research opportunities through lectures and panel discussions by faculty and alumni. Graded pass/fail.",https://www.catalog.caltech.edu/current/2024-25/department/ChE/,3.0,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 2}"
Introduction to Chemical Engineering Computation,"Introduction to the solution of engineering problems through the use of the computer. Elementary programming in Python is taught, and applied to solving chemical engineering problems in data analysis, process simulation, and optimization.",https://www.catalog.caltech.edu/current/2024-25/department/ChE/,4.5,Chemical Engineering;Process Simulation,engineering_capabilities-2;technical_skills-1,"{""chemical engineering"": 2, ""process simulation"": 1}"
Material Balances and Separation Processes,"Fundamentals of chemical engineering material balances and separation process. First half: analysis of single and multi-unit processes with reactive and non-reactive components. Second half: liquid-liquid extraction, flash and column distillation, membrane separation, and additional separation process of student choice.",https://www.catalog.caltech.edu/current/2024-25/department/ChE/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
Chemical Engineering Thermodynamics,"A comprehensive treatment of classical thermodynamics with engineering and chemical applications. First and second laws. Applications to closed and open systems. Equations of state. Thermochemical calculations. Properties of real fluids. Power generation and refrigeration cycles. Multicomponent systems, excess properties, fugacities, activity coefficients, and models of nonideal solutions. Chemical potential. Phase and chemical reaction equilibria.",https://www.catalog.caltech.edu/current/2024-25/department/ChE/,6.0,Chemical Engineering;Power Generation,use-3;engineering_capabilities-2,"{""power generation"": 1, ""chemical engineering"": 1}"
Special Topics in Chemical Engineering,"Special problems or courses arranged to meet the emerging needs of undergraduate students. Topics have included AIChE's annual Chem-E-Car Competition. May be repeated for credit, as content may vary. Grading scheme at instructor's discretion.",https://www.catalog.caltech.edu/current/2024-25/department/ChE/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
Undergraduate Research,Research in chemical engineering offered as an elective in any term. Graded pass/fail.,https://www.catalog.caltech.edu/current/2024-25/department/ChE/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
Undergraduate Thesis,"A research project carried out under the mentorship of an approved faculty member. Before the beginning of the first term of the thesis, students must submit a proposal - with project details and significant design component clearly defined - for review and approval by the thesis mentor and chemical engineering Undergrad Option Rep. In addition, students must submit the following to the thesis mentor and chemical engineering senior thesis coordinator: a midterm progress report in each term; end-of-term progress reports at the end of the first two terms; and a thesis draft in the third term. A grade will not be assigned prior to completion of the thesis, which normally takes three terms. A P grade will be given for the first two terms and then changed to the appropriate letter grade at the end of the course.",https://www.catalog.caltech.edu/current/2024-25/department/ChE/,3.0,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 2}"
Chemical Reaction Engineering,Elements of chemical kinetics and chemically reacting systems. Chemical reactor analysis. Homogeneous and heterogeneous catalysis. Biological and environmental reaction engineering. Enzyme kinetics. Lectures include case studies from real world applications of various chemical engineering subfields. Problem sets contain computational approaches to chemical kinetics and reactor design.,https://www.catalog.caltech.edu/current/2024-25/department/ChE/,6.0,Chemical Engineering;Catalysis,production-3;engineering_capabilities-2,"{""catalysis"": 1, ""chemical engineering"": 1}"
Transport Phenomena,"A rigorous development of the basic differential equations of conservation of momentum, energy, and mass in fluid systems. Solution of problems involving fluid flow, heat transfer, and mass transfer.",https://www.catalog.caltech.edu/current/2024-25/department/ChE/,1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
Dynamics and Control of Chemical Systems,"An introduction to analysis and design of feedback control systems in the time and frequency domain, with an emphasis on state space methods, robustness, and design tradeoffs. Linear input/output systems, including input/output response via convolution, reachability, and observability. State feedback methods, including eigenvalue placement, linear quadratic regulators, and model predictive control. Output feedback including estimators and two-degree of freedom design. Input/output modeling via transfer functions and frequency domain analysis of performance and robustness, including the use of Bode and Nyquist plots. Robustness, tradeoffs and fundamental limits, including the effects of external disturbances and unmodeled dynamics, sensitivity functions, and the Bode integral formula.",https://www.catalog.caltech.edu/current/2024-25/department/ChE/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
Solid State NMR Spectroscopy For Materials Chemistry,"Principles and applications of solid state NMR spectroscopy will be addressed with focus on structure and dynamics characterization of organic and inorganic solids. NMR characterization methods in the areas of heterogeneous catalysts, batteries, energy storage materials, etc. will be reviewed. More specific topics include NMR methods in solid state such as magic angle spinning (MAS), cross-polarization (CP), NMR of quadrupole nuclei, multiple pulse and multi-dimensional solid state NMR experiments, dynamics NMR. Hands-on experience will be provided via separate laboratory sessions using solid NMR spectrometers at Caltech Solid State NMR facility. Not offered 2024-25.",https://www.catalog.caltech.edu/current/2024-25/department/ChE/,3.5,Catalyst,production-3,"{""catalyst"": 1}"
Chemical Engineering Laboratory,"In this capstone course, students design, build, and test a proof of concept for a chemical process or product, subject to constraints related to finances, schedule, environmental impact, safety, and ethics. Students learn about and use methods of creativity, the engineering design cycle, and rapid prototyping.",https://www.catalog.caltech.edu/current/2024-25/department/ChE/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
Chemical Engineering Design Laboratory,"Short-term, open-ended research projects targeting chemical processes and materials. Each student is required to design, construct, and troubleshoot their own process, then use chemical engineering principles to experimentally evaluate and optimize process metrics or material attributes. Where possible, cost analysis is performed.",https://www.catalog.caltech.edu/current/2024-25/department/ChE/,3.0,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 2}"
Data Science for Chemical Systems,"Through lectures, in-class activities, and problem sets, students learn and use methods in data science to execute a project focused on a Quantitative Structure Property Relationship (QSPR). Students complete a typical research-based data science pipeline, including project definition, metric evaluation, data collection, data cleaning, exploratory data analysis, model selection, visualization, and reporting. During data cleaning and exploratory data analysis, students learn key concepts about univariate and multivariate statistics. Throughout the project, students learn about bias and fairness, the reproducibility crisis, statistical paradoxes, and more. Python is the programming language of instruction.",https://www.catalog.caltech.edu/current/2024-25/department/ChE/,3.5,Pipeline,delivery_and_storage-3,"{""pipeline"": 1}"
Challenges in Data Science for Chemical Systems,"Student groups complete a one-term, data-science project that addresses an instructor-approved chemical engineering challenge. The project may be an original research idea; related to work by a research group at the Institute; an entry in a relevant national/regional contest; a response to an industry relationship; or other meaningful opportunity. There is no lecture, but students participate in weekly progress updates. A student may not select a project too similar to research completed to fulfill requirements for ChE 80 or ChE 90 abc.",https://www.catalog.caltech.edu/current/2024-25/department/ChE/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
Principles and Applications of Semiconductor Photoelectrochemistry,"The properties and photoelectrochemistry of semiconductors and semiconductor/liquid junction solar cells will be discussed. Topics include optical and electronic properties of semiconductors; electronic properties of semiconductor junctions with metals, liquids, and other semiconductors, in the dark and under illumination, with emphasis on semiconductor/liquid junctions in aqueous and nonaqueous media. Problems currently facing semiconductor/liquid junctions and practical applications of these systems will be highlighted. Part b not offered 2024-25.",https://www.catalog.caltech.edu/current/2024-25/department/ChE/,3.0,Electrochemistry,engineering_capabilities-2,"{""electrochemistry"": 2}"
Heterogeneous Kinetics and Reaction Engineering,"Survey of heterogeneous reactions on metal and oxide catalysts. Langmuir-Hinshelwood versus Eley-Rideal reaction mechanisms. Reaction, diffusion, and heat transfer in heterogeneous catalytic systems. Characterization of porous catalysts.",https://www.catalog.caltech.edu/current/2024-25/department/ChE/,5.5,Catalyst;Heat Transfer,production-3;technical_skills-1,"{""catalyst"": 2, ""heat transfer"": 1}"
Introduction to Biomolecular Engineering,"The course introduces rational design and evolutionary methods for engineering functional protein and nucleic acid systems. Rational design topics include molecular modeling, positive and negative design paradigms, simulation and optimization of equilibrium and kinetic properties, design of catalysts, sensors, motors, and circuits. Evolutionary design topics include evolutionary mechanisms and tradeoffs, fitness landscapes and directed evolution of proteins. Some assignments require programming (Python is the language of instruction).",https://www.catalog.caltech.edu/current/2024-25/department/ChE/,3.5,Catalyst,production-3,"{""catalyst"": 1}"
Special Problems in Chemical Engineering,"Special courses of readings or laboratory instruction. The student should consult a member of the faculty and prepare a definite program of reading, computation, theory and/or experiment. The student must submit a summary of progress at midterm and, at the end of the quarter, a final assignment designed in consultation with the instructor. This course may be credited only once. Grading: either grades or pass/fail, as arranged with the instructor.",https://www.catalog.caltech.edu/current/2024-25/department/ChE/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
Chemical Engineering Research,Offered to Ph.D. candidates in chemical engineering. Main lines of research now in progress are covered in detail in section two.,https://www.catalog.caltech.edu/current/2024-25/department/ChE/,3.0,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 2}"
Chemical Engineering Seminar Course,"All first-year PhD degree candidates in Chemical Engineering are required to attend at least 5 seminars each term, including all named chemical engineering seminars (Lacey, Vaughan, Economou) and additional seminars from the ""Chemical Engineering Seminar"" series (Thursdays at 4pm). If there are fewer than five chemical engineering seminars in a term, students may instead attend any seminar on campus on a related topic.",https://www.catalog.caltech.edu/current/2024-25/department/ChE/,4.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 5}"
Challenges and Opportunities in Quantitative Ecology,"Ecosystems are defined by dynamical interactions between groups of organisms, the communities they constitute, and the physical and chemical conditions and processes occurring in the environment. These dynamics are complex and multiscale across both length and time. This course will explore quantitative approaches that observe, measure, model, and monitor ecosystems and the services that they provide society-and the emerging opportunities that could employ these approaches to improve and strengthen global sustainability when it comes to our own ecology. This course will feature lectures each week from different members of the Caltech faculty working on ecological problems from different angles in order to illustrate how fresh insights can emerge by drawing on diverse ways-of-knowing. Given in alternate years; not offered 2024-25.",https://www.catalog.caltech.edu/current/2024-25/department/CNS/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
Computer Graphics Laboratory,"This is a challenging course that introduces the basic ideas behind computer graphics and some of its fundamental algorithms. Topics include graphics input and output, the graphics pipeline, sampling and image manipulation, three-dimensional transformations and interactive modeling, basics of physically based modeling and animation, simple shading models and their hardware implementation, and some of the fundamental algorithms of scientific visualization. Students will be required to perform significant implementations.",https://www.catalog.caltech.edu/current/2024-25/department/CNS/,3.5,Pipeline,delivery_and_storage-3,"{""pipeline"": 1}"
Introduction to Computing Systems,"Basic introduction to computer systems, including hardware-software interface, computer architecture, and operating systems. Course emphasizes computer system abstractions and the hardware and software techniques necessary to support them, including virtualization (e.g., memory, processing, communication), dynamic resource management, and common-case optimization, isolation, and naming.",https://www.catalog.caltech.edu/current/2024-25/department/CS/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
Multidisciplinary Systems Engineering,"This course presents the fundamentals of modern multidisciplinary systems engineering in the context of a substantial design project. Students from a variety of disciplines will conceive, design, implement, and operate a system involving electrical, information, and mechanical engineering components. Specific tools will be provided for setting project goals and objectives, managing interfaces between component subsystems, working in design teams, and tracking progress against tasks. Students will be expected to apply knowledge from other courses at Caltech in designing and implementing specific subsystems. During the first two terms of the course, students will attend project meetings and learn some basic tools for project design, while taking courses in CS, EE, and ME that are related to the course project. During the third term, the entire team will build, document, and demonstrate the course design project, which will differ from year to year. First-year undergraduate students must receive permission from the lead instructor to enroll. Not offered 2024-25.",https://www.catalog.caltech.edu/current/2024-25/department/CS/,3.0,Systems Engineering,engineering_capabilities-2,"{""systems engineering"": 2}"
Software Engineering,"This course presents a survey of software engineering principles relevant to all aspects of the software development lifecycle. Students will examine industry best practices in the areas of software specification, development, project management, testing, and release management, including a review of the relevant research literature. Assignments give students the opportunity to explore these topics in depth. Programming assignments use Python and Git, and students should be familiar with Python at a CS 1 level, and Git at a CS 2/CS 3 level, before taking the course.",https://www.catalog.caltech.edu/current/2024-25/department/CS/,2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
Computational Cameras,"Computational cameras overcome the limitations of traditional cameras, by moving part of the image formation process from hardware to software. In this course, we will study this emerging multi-disciplinary field at the intersection of signal processing, applied optics, computer graphics, and vision. At the start of the course, we will study modern image processing and image editing pipelines, including those encountered on DSLR cameras and mobile phones. Then we will study the physical and computational aspects of tasks such as coded photography, light-field imaging, astronomical imaging, medical imaging, and time-of-flight cameras. The course has a strong hands-on component, in the form of homework assignments and a final project. In the homework assignments, students will have the opportunity to implement many of the techniques covered in the class. Example homework assignments include building an end-to-end HDR (High Dynamic Range) imaging pipeline, implementing Poisson image editing, refocusing a light-field image, and making your own lensless ""scotch-tape"" camera. Not offered 2024-25",https://www.catalog.caltech.edu/current/2024-25/department/CS/,4.0,Pipeline,delivery_and_storage-3,"{""pipeline"": 2}"
Computer Graphics Laboratory,"This is a challenging course that introduces the basic ideas behind computer graphics and some of its fundamental algorithms. Topics include graphics input and output, the graphics pipeline, sampling and image manipulation, three-dimensional transformations and interactive modeling, basics of physically based modeling and animation, simple shading models and their hardware implementation, and some of the fundamental algorithms of scientific visualization. Students will be required to perform significant implementations.",https://www.catalog.caltech.edu/current/2024-25/department/CS/,3.5,Pipeline,delivery_and_storage-3,"{""pipeline"": 1}"
Optical Astronomy Instrumentation Lab,"An opportunity for astronomy and physics undergraduates (juniors and seniors) to gain firsthand experience with the basic instrumentation tools of modern optical and infrared astronomy. The 10 weekly lab experiments include radiometry measurements, geometrical optics, polarization, optical aberrations, spectroscopy, CCD characterization, vacuum and cryogenic technology, infrared detector technology, adaptive optics (wavefront sensors, deformable mirrors, closed loop control) and a coronography tutorial.",https://www.catalog.caltech.edu/current/2024-25/department/Ay/,3.5,Cryogenic,delivery_and_storage-3,"{""cryogenic"": 1}"
Introduction to Astronomical Observation,"This hands-on, project-based course covers the design, proposal, and execution of astronomical observations, the basics of data reduction and analysis, and interacting with astronomical survey catalogs. The scope of the course includes imaging and spectroscopic observational techniques at optical and infrared wavelengths. The format centers on projects and practical skills but also includes a lecture and problem set component to establish the theoretical underpinnings of the practical work. Specific course components include: (a) Students will learn to use small, portable telescopes and find and image objects of interest using finder charts; (b) Students will build basic data reduction pipelines for imaging and spectroscopy data to understand how these types of data are used to derive scientific results; (c) Students will use Palomar Observatory to propose and execute their own research projects focused on astrophysical or planetary topics; (d) Students will query and work with data from on-line archives and catalogs. The class meets twice a week during the daytime plus one weekly evening telescope session, and has a required field trip to Palomar Observatory. Students interested in enrolling should review the logistical information on this page and ensure their schedule allows attendance of all course components prior to registering: https://dekleer.caltech.edu/ayge107. Enrollment is limited.",https://www.catalog.caltech.edu/current/2024-25/department/Ay/,3.5,Pipeline,delivery_and_storage-3,"{""pipeline"": 1}"
Computational Mechanics,"Numerical methods and techniques for solving initial boundary value problems in continuum mechanics (from heat conduction to statics and dynamics of solids and structures). Finite difference methods, direct methods, variational methods, finite elements in small strains and at finite deformation for applications in structural mechanics and solid mechanics. Solution of the partial differential equations of heat transfer, solid and structural mechanics, and fluid mechanics. Transient and nonlinear problems. Computational aspects and development and use of finite element code.",https://www.catalog.caltech.edu/current/2024-25/department/AM/,1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
Calculus of Variations,"First and second variations; Euler-Lagrange equation; Hamiltonian formalism; action principle; Hamilton-Jacobi theory; stability; local and global minima; direct methods and relaxation; isoperimetric inequality; asymptotic methods and gamma convergence; selected applications to mechanics, materials science, control theory and numerical methods. Not offered 2024-25.",https://www.catalog.caltech.edu/current/2024-25/department/AM/,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
Mechanics and Materials Aspects of Fracture,"Analytical and experimental techniques in the study of fracture in metallic and nonmetallic solids. Mechanics of brittle and ductile fracture; connections between the continuum descriptions of fracture and micromechanisms. Discussion of elastic-plastic fracture analysis and fracture criteria. Special topics include fracture by cleavage, void growth, rate sensitivity, crack deflection and toughening mechanisms, as well as fracture of nontraditional materials. Fatigue crack growth and life prediction techniques will also be discussed. In addition, ""dynamic"" stress wave dominated, failure initiation growth and arrest phenomena will be covered. This will include traditional dynamic fracture considerations as well as discussions of failure by adiabatic shear localization. Not offered 2024-25",https://www.catalog.caltech.edu/current/2024-25/department/AM/,3.5,Fracture Analysis,delivery_and_storage-3,"{""fracture analysis"": 1}"
Challenges and Opportunities in Quantitative Ecology,"Ecosystems are defined by dynamical interactions between groups of organisms, the communities they constitute, and the physical and chemical conditions and processes occurring in the environment. These dynamics are complex and multiscale across both length and time. This course will explore quantitative approaches that observe, measure, model, and monitor ecosystems and the services that they provide society-and the emerging opportunities that could employ these approaches to improve and strengthen global sustainability when it comes to our own ecology. This course will feature lectures each week from different members of the Caltech faculty working on ecological problems from different angles in order to illustrate how fresh insights can emerge by drawing on diverse ways-of-knowing. Given in alternate years; not offered 2024-25.",https://www.catalog.caltech.edu/current/2024-25/department/BE/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
Introduction to Biomolecular Engineering,"The course introduces rational design and evolutionary methods for engineering functional protein and nucleic acid systems. Rational design topics include molecular modeling, positive and negative design paradigms, simulation and optimization of equilibrium and kinetic properties, design of catalysts, sensors, motors, and circuits. Evolutionary design topics include evolutionary mechanisms and tradeoffs, fitness landscapes and directed evolution of proteins. Some assignments require programming (Python is the language of instruction).",https://www.catalog.caltech.edu/current/2024-25/department/BE/,3.5,Catalyst,production-3,"{""catalyst"": 1}"
General Chemistry,"First term: An introduction to general chemistry concepts with a focus on structure and bonding. Concepts will be tied to fundamental principles related to energy sustainability. Descriptions of atoms, both the physical and electronic structure with an introduction to quantum mechanics; chemical bonding models building up from molecules to extended solids; periodic trends; electrochemistry; and descriptions of states of matter. Second Term: A continuation of introduction to general chemistry concepts with a focus on chemical reactivity, and properties of complex chemical systems. Concepts related to energy, sustainability and human health will be the focus of the course with coverage of chemical thermodynamics; kinetics; non-covalent interactions; structure and bonding of organic molecules. Grade pass/fail.",https://www.catalog.caltech.edu/current/2024-25/department/Ch/,7.5,Sustainability;Electrochemistry,sustainability_and_policy-4;engineering_capabilities-2,"{""sustainability"": 2, ""electrochemistry"": 1}"
Experimental Methods in Solar Energy Conversion,"Introduces concepts and laboratory methods in chemistry and materials science centered on the theme of solar energy conversion and storage. Students will perform experiments involving optical spectroscopy, electrochemistry, laser spectroscopy, photochemistry, and photoelectrochemistry, culminating in the construction and testing of dye-sensitized solar cells. Students must take Ch 3 in their first six terms of residence in order to be graded pass/fail. Ch 3 a and Ch 3 x both satisfy the institute's Core requirement for a Chemistry Laboratory.",https://www.catalog.caltech.edu/current/2024-25/department/Ch/,3.5,Electrochemistry;Materials Science,engineering_capabilities-2,"{""materials science"": 1, ""electrochemistry"": 2}"
Advanced Techniques of Synthesis and Analysis,Modern synthetic chemistry. Specific experiments may change from year to year. Ch 5 a focuses on experiments illustrating the multistep syntheses of natural products. Ch 5 b focuses on the synthesis and spectroscopic characterization of coordination and organometallic complexes and their applications in organic and electrochemical catalysis. Methodology will include advanced techniques of synthesis and instrumental characterization. Terms may be taken independently. Part a not offered 2023-24.,https://www.catalog.caltech.edu/current/2024-25/department/Ch/,6.0,Catalysis;Electrochemical,production-3;engineering_capabilities-2,"{""catalysis"": 1, ""electrochemical"": 1}"
Chemical Synthesis and Characterization for Chemical Engineering,"Instruction in synthesis, separation, purification, and physical and spectroscopic characterization procedures of model organic compounds. Specifically looking into dye synthesis, methods of isomer identification, and properties of biodiesel. Enrollment priority given to chemical engineering majors.",https://www.catalog.caltech.edu/current/2024-25/department/Ch/,3.5,Chemical Engineering;Chemical Synthesis,engineering_capabilities-2,"{""chemical engineering"": 2, ""chemical synthesis"": 1}"
Chemistry Tutorials,"Small group study and discussion on special areas of chemistry, chemical engineering, molecular biology, or biophysics. Instructors drawn from advanced graduate students and postdoctoral staff will lead weekly tutorial sessions and assign short homework assignments, readings, or discussions. Tutorials to be arranged with instructors before registration.",https://www.catalog.caltech.edu/current/2024-25/department/Ch/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
Intermediate Organic Chemistry,"A survey of selected topics beyond introductory organic chemistry, including reaction mechanisms and catalysis.",https://www.catalog.caltech.edu/current/2024-25/department/Ch/,3.5,Catalysis,production-3,"{""catalysis"": 1}"
Introduction to Biochemistry,"Lectures and recitation introducing the molecular basis of life processes. In the first term, topics will include the structure and chemical properties of biological macromolecules, molecular biology methods, and biological catalysis. The second term will cover an overview of metabolism and the biochemistry behind the transmission of genetic information.",https://www.catalog.caltech.edu/current/2024-25/department/Ch/,3.5,Catalysis,production-3,"{""catalysis"": 1}"
Introduction to Electrochemistry,"Discussion of the fundamentals and applications of electrochemistry with an emphasis on the structure of electrode-electrolyte interfaces, mechanisms by which charge is transferred across it, kinetics of mass transfer to the interface, experimental techniques used to study electrode reactions, and application of electrochemical techniques to study materials chemistry. Topics may vary but usually include electrochemical thermodynamics, potential step waveforms, the electrical double layer, charge transfer kinetics, mass transfer kinetics, voltammetry, chronocoulometry, EIS, and RDE.",https://www.catalog.caltech.edu/current/2024-25/department/Ch/,4.0,Electrochemistry;Electrochemical,engineering_capabilities-2,"{""electrochemical"": 2, ""electrochemistry"": 2}"
Atomic-Level Simulations of Materials and Molecules,"Application of Atomistic-based methods [Quantum Mechanics (QM) and Molecular Dynamics (MD)] for predicting the structures and properties of molecules and solids and simulating the dynamical properties. This course emphasizes hands-on use of modern commercial software (such as Jaguar for QM, VASP for periodic QM, and LAMMPS for MD) for practical applications and is aimed at experimentalists and theorists interested in understanding structures, properties, and dynamics in such areas as biological systems (proteins, DNA, carbohydrates, lipids); polymers (crystals, amorphous systems, co-polymers); semiconductors (group IV, III-V, surfaces, defects); inorganic systems (ceramics, zeolites, superconductors, and metals); organo-metallics, and catalysis (heterogeneous, homogeneous, and electrocatalysis). Ch 121 a covers the basic methods with hands-on applications to systems of interest using modern software. The homework for the first 5 weeks emphasizes computer-based solutions. For the second 5 weeks of the homework each student proposes a short research project and uses atomistic simulations to solve it. Ch 121 b each student selects a more extensive research project and uses atomistic simulations to solve it.",https://www.catalog.caltech.edu/current/2024-25/department/Ch/,4.0,Catalysis,production-3,"{""catalysis"": 2}"
