title,description,source,relevance_score,matched_keywords,matched_groups,keyword_frequencies
URBS 3350 Investigating the Old 7th Ward,"The great scholar and civil rights leader, W.E.B. Du Bois, came to Philadelphia in 1896 to research the Black population of the Seventh Ward. The University of Pennsylvania published his study in 1899 as The Philadelphia Negro. Through this seminar-style class, students will study the impact of Du Bois’ work then as well as its enduring impact and legacy for urban studies, sociology, public health, and social work. Taking inspiration from Du Bois’ mixture of research methods and data sources, the course will focus on a range of historical research and digital humanities methods, including oral history, geographic information systems mapping, podcasts, video, augmented reality, visualization, and gaming. Students will develop skills in one or more of these methods and develop new materials for teaching about Du Bois and the Old Seventh Ward through a public history project and high school curriculum. There are no prerequisites for this course, but it is recommended that you have either already taken URBS 2000 (Intro to Urban Research), or have experience with ArcGIS. Not Offered Every Year 1 Course Unit",https://catalog.upenn.edu/courses/urbs/,2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
URBS 4170 Cities and Sustainability,"A good idea is not enough - developing innovative and sustainable projects in cities requires understanding ""how to get things done."" Developing projects to promote sustainability in major US cities requires sensitivity to the political and operational context within which cities implement innovative initiatives. Cities and Sustainability uses Philadelphia as a case study to explore the issues confronting modern American metropolises as they look to manage their resources and promote environmentally friendly policies. URBS 417 will introduce students to leading Philadelphia practitioners of sustainability and municipal projects. Students will be given the tools to politically, economically and critically analyze various sustainable policy initiatives across the United States. Spring 1 Course Unit",https://catalog.upenn.edu/courses/urbs/,6.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 4}"
THAR 3501 Production for Performance,"Theatre Production for Performance provides students with deep intellectual, artistic and technical immersion in the theatrical process through intensive research, project management, tangible creation, and synchronized application of a full-length stage production. Each semester, the play will be featured in the Theatre Arts Program production season, and performed by the students in THAR 3500 Rehearsal and Performance. Before the end of Course Selection Period students enrolled in 3501 will choose a focus area: props, scenery, lighting, costumes, or sound. Some semesters will provide an opportunity for a focus in projections. Students will learn from design professionals working on the production in tandem with the course instructor. This course does not follow a typical meeting pattern. 1 Course Unit",https://catalog.upenn.edu/courses/thar/,2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
STAT 4220 Predictive Analytics for Business,"This course follows from the introductory regression classes, STAT 1020 , STAT 1120 , and STAT 4310 for undergraduates and STAT 6130 for MBAs. It extends the ideas from regression modeling, focusing on the core business task of predictive analytics as applied to realistic business related data sets. In particular it introduces automated model selection tools, such as stepwise regression and various current model selection criteria such as AIC and BIC. It delves into classification methodologies such as logistic regression. It also introduces classification and regression trees (CART) and the popular predictive methodologies known as random forest and boosted trees. By the end of the course the student will be familiar with and have applied these concepts and will be ready to use them in a work setting. The methodologies are implemented in a variety of software packages. Applications in JMP emphasize concepts and key modeling decisions. This course may be taken concurrently with the prerequisite with instructor permission. Fall or Spring Mutually Exclusive: STAT 4230 , STAT 7220 , STAT 7230 Prerequisite: STAT 1020 OR STAT 1120 OR STAT 4310 0.5-1 Course Unit",https://catalog.upenn.edu/courses/stat/,2.0,Predictive Analytics,technical_skills-1,"{""predictive analytics"": 2}"
STAT 7220 Predictive Analytics for Business,"This course follows from the introductory regression classes, STAT 1020 , STAT 1120 , and STAT 4310 for undergraduates and STAT 6130 for MBAs. It extends the ideas from regression modeling, focusing on the core business task of predictive analytics as applied to realistic business related data sets. In particular it introduces automated model selection tools, such as stepwise regression and various current model selection criteria such as AIC and BIC. It delves into classification methodologies such as logistic regression. It also introduces classification and regression trees (CART) and the popular predictive methodologies known as random forest and boosted trees. By the end of the course the student will be familiar with and have applied these concepts and will be ready to use them in a work setting. The methodologies are implemented in a variety of software packages. Applications in JMP emphasize concepts and key modeling decisions. This course is formerly STAT 6220. Fall or Spring Mutually Exclusive: STAT 4220 , STAT 4230 , STAT 7230 Prerequisite: STAT 6130 OR STAT 6210 0.5-1 Course Unit",https://catalog.upenn.edu/courses/stat/,2.0,Predictive Analytics,technical_skills-1,"{""predictive analytics"": 2}"
SPAN 0091 Sustainable Development and Culture in Latin America,"This interdisciplinary course exposes students to the three dimensions of sustainable development -environmental, economic, and social- through an examination of three products -peyote, coca, and coffee- that are crucial in shaping modern identity in areas of Latin America. The course integrates this analysis of sustainable development in relation to cultural sustainability and cultural practices associated with peyote, coca, and coffee and their rich, traditional heritage and place in literature, film, and the arts. Not Offered Every Year Also Offered As: ANTH 0091 , ENVS 0053 , LALS 0091 Mutually Exclusive: SPAN 3910 1 Course Unit",https://catalog.upenn.edu/courses/span/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
SPAN 3910 Sustainable Development And Culture in Latin America,"This interdisciplinary course exposes students to the three dimensions of sustainable development -environmental, economic, and social- through an examination of three products -peyote, coca, and coffee- that are crucial in shaping modern identity in areas of Latin America. The course integrates this analysis of sustainable development in relation to cultural sustainability and cultural practices associated with peyote, coca, and coffee and their rich, traditional heritage and place in literature, film, and the arts. This is an upper level seminar open to majors and minors of Spanish and those who have completed Pre-requiste SPAN 1800 or SPAN 1900 or permission of the Undergraduate Chair. Fall, even numbered years only Also Offered As: ENVS 3053 , LALS 3910 Mutually Exclusive: SPAN 0091 Prerequisite: SPAN 1800 OR SPAN 1900 1 Course Unit",https://catalog.upenn.edu/courses/span/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
SOCW 8610 Advanced Policy Analysis Research Methods,"This course examines how policy research methods are applied to the study of contemporary social issues. The course is intended for students with a basic knowledge of regression, and will be especially useful for students with practical experience in a policy setting who want to learn about advanced research methods. The course begins by exploring policy analysis frameworks, and the contexts of social policy and social policy research. The remainder of the course explores a variety of common approaches to the conduct of social policy research by looking at the types of questions social policy analysts most frequently ask, and the types of answers that they are most often able to provide. The policy analysis approaches we will examine include: needs assessment methodologies (e.g. the “epidemiology” of social problems); analyses of client-level service utilization patterns (e.g. creating “typologies”); modeling trends in demand for services over time (e.g. forecasting); locational and other spatial factors associated with need, service use, and resource allocation decisions (e.g. block grant formula funding); machine learning (e.g. predictive analytics); the roles of qualitative research methods in policy research; comparative research on social welfare policy; performance management applications of administrative data; and longitudinal, multisectoral research using integrated administrative data systems. The application of these various methods is illustrated with studies of mental health, homelessness, criminal justice, child welfare, housing and segregation, welfare reform, income inequality and social service planning. Students participate as discussants of weekly readings, and as presenters of an assigned paper. Fall Also Offered As: MSSP 8610 1 Course Unit",https://catalog.upenn.edu/courses/socw/,1.5,Predictive Analytics,technical_skills-1,"{""predictive analytics"": 1}"
SOCI 0008 Work and Careers in the 21st Century - First Year Seminar,"The premise of the class is that the workplace is undergoing major transformations that may well generate jobs, careers and organizations quite different from those currently in place. Many interrelated changes are underway, including: globalization, the information and internet revolutions, the diffusion of monitoring and evaluation systems, the mechanization and automation of many jobs and industries, the prospect of working remotely and the growing diversity of the labor force. These changes can be best understood by studying contemporary developments along with placing these changes in an historical perspective. By examining how the theory and practice of work have evolved over the last century and a half, we will be in a better position to understand the changes already in progress and those that may transform work and the workplace over the course of your careers. Fall or Spring 1 Course Unit",https://catalog.upenn.edu/courses/soci/,1.5,Automation,technical_skills-1,"{""automation"": 1}"
SOCI 1040 Population and Society,"The course serves as an introduction to the study of population and demography, including issues pertaining to fertility, mortality, migration, and family formation and structure. Within these broad areas we consider the social, economic, and political implications of current trends, including: population explosion, baby bust, the impact of international migration on receiving societies, population aging, racial classification, growing diversity in household composition and family structure, population and environmental degradation, and the link between population and development/poverty. Fall or Spring Also Offered As: GSWS 1042 1 Course Unit",https://catalog.upenn.edu/courses/soci/,1.5,Explosion,technical_skills-1,"{""explosion"": 1}"
SOCI 2300 Environmental Sociology,"This seminar will explore how sociologists and adjacent social scientists have investigated the intersections of the environment with inequalities of wealth and power, with a focus on a broad ""climate change and society"" field. The seminar will cover a) recent efforts to reframe the history of capitalism as the history of a socio-environmental system (and overlaps between that agenda and the ""racial capitalism"" framework); b) the genesis of US-based environmental justice scholarship; c) the global sociology of carbon emissions and international environmental movements; and, d) new trends in ""climate change and society"" studies. 1 Course Unit",https://catalog.upenn.edu/courses/soci/,4.5,Carbon Emissions,sustainability_and_policy-4,"{""carbon emissions"": 1}"
SOCI 2651 Transnational Social Movements and Global Climate Law and Policy,"The course will also examine how social movement and civil society generated ideas, such as just transition, peasant agroecology, food sovereignty, and Green New Deal, have translated into global climate law and policy. This includes examining their interventions in global processes, such as the United Nations Climate Change Conferences (COP) and Committee on World Food Security (CFS). It will introduce debates around the socio-environmental impact of mainstream climate solutions, including carbon sequestering, REDD+, carbon credits, climate smart agriculture, critical minerals mining, and adopting renewable technologies. Drawing on a range of disciplines, including sociology, science and technology studies, anthropology, geography, Indigenous Studies, and political economy, students will develop an understanding of how transnational social movements are imagining alternative climate futures through their participation in global climate politics. 1 Course Unit",https://catalog.upenn.edu/courses/soci/,5.0,Climate Law,sustainability_and_policy-4,"{""climate law"": 2}"
SOCI 2810 Designing a Green New Deal: From Concept to Program,"This advanced social science and design seminar is about mobilizing expert knowledge to develop transformative policy ideas to make the Green New Deal come alive. We'll look at cutting edge social science and design scholarship on the problems we're trying to solve, and the successes and failures of past efforts at transformative policy. And we'll focus in particular on the built environment. How might a Green New Deal make the physical changes to our infrastructures, homes, energy landscapes, transportation systems, public recreation amenities, care facilities, and more, in ways that slash carbon emissions, increase resiliency, and abolish inequalities of race, class, gender, and nation? That's not a rhetorical question: in this class, we'll assemble knowledge, get into teams, and come up with concrete proposals. Also Offered As: LALS 2810 1 Course Unit",https://catalog.upenn.edu/courses/soci/,4.5,Carbon Emissions,sustainability_and_policy-4,"{""carbon emissions"": 1}"
SOCI 5440 Sociology of the Climate Emergency,"This seminar will explore how sociologists and adjacent social scientists have investigated the intersections of the environment with inequalities of wealth and power, with a focus on a broad ""climate change and society"" field. The seminar will cover a) recent efforts to reframe the history of capitalism as the history of a socio-environmental system (and overlaps between that agenda and the ""racial capitalism"" framework); b) the genesis of US-based environmental justice scholarship; c) the global sociology of carbon emissions and international environmental movements; and, d) new trends in ""climate change and society"" studies. Fall or Spring 1 Course Unit",https://catalog.upenn.edu/courses/soci/,4.5,Carbon Emissions,sustainability_and_policy-4,"{""carbon emissions"": 1}"
"SOCI 5450 Economic Development, Education, and Inequality in East Asia","Where are East Asian economies and education headed? Can a new model of East Asian economy and education be established to achieve economic sustainability and equity in rapidly changing global contexts? In this seminar, we will survey 1) evolution of the East Asian economic model, focusing on changes in economic development strategies, labor market structures, and relationships with global economies; and 2) features of East Asian educational systems, focusing on educational opportunities and learning outcomes. In reviewing East Asian economy and education, a central question is not only how productive East Asian economy and education is but also how equal economic and educational opportunities are in the region. In the final part of the seminar, students will come up with some policy recommendations for East Asian economy and education to better achieve economic sustainability and equity. This graduate-level course is also open to advanced undergraduate students. Also Offered As: EALC 5702 , EDUC 5450 1 Course Unit",https://catalog.upenn.edu/courses/soci/,5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
SWRK 7310 Clinical and Macro Child Welfare Practice,"Students enrolled in this course will learn about the various contexts in which child welfare practice and policy services take place and the skills and modalities that are used with children, youth, and families who are the focus of child welfare intervention. Students learn about the social conditions and unmet needs that have typically precipitated child welfare policy and ideological debates informing child welfare policy. How to structure organizations and implement planning in support of strengthening front-line practice is also addressed. Taking stock of these policies and organizational factors, students gain a firm understanding of how they influence, shape, and govern direct clinical practice in child protection and casework. Particular attention will be devoted to developing students' practice skills in safety assessment and safety planning, risk assessment, and permanency planning. Implementation of evidence-based, trauma-informed interventions to promote positive developmental outcomes among the racially/ethnically diverse pool of children and adolescents placed in out-of-home care will also be a focus of attention. Other topics include separation, loss, and identity development; disproportionately and disparity; and self-care in child welfare practice. In the spirit of bridging connections between macro and clinical practice, course content will delve into how direct casework services influence dependency actions in the juvenile courts. How these direct practices or interventions influence case outcomes as reported by a number of federal data reporting systems will also be discussed. A social justice framework will be applied to understand how child welfare policies and organizational services sustain child and family inequalities, especially for historically oppressed and marginalized populations who are disproportionately represented in the child welfare system. Fall 1 Course Unit",https://catalog.upenn.edu/courses/swrk/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
REG 6160 Quality Assurance,"Quality assurance (QA) plays a critical role in the reliability and reproducibility of product development and, manufacturing. As a component of the Quality Management System, quality assurance includes all activities performed by an organization for the prevention of errors and defects. This course intends to focus on QA principles, standards and requirements, with regard to the FDA-regulated product development lifecycle. Further, the course aims to offer examples of QA and quality control measures through auditing monitoring and risk management. Application of quality assurance and the interfaces between GLP, GTP,GMP-and Pharmacovigilance regulatory regulated activities during product development and manufacturing will also be addressed. Fall 1 Course Unit",https://catalog.upenn.edu/courses/reg/,3.0,Quality Assurance,technical_skills-1,"{""quality assurance"": 4}"
REG 6240 Applied Regulatory Processes of Vaccines and Biologics,"Drug development is at a turning point in human medicine. Over the past three decades, the development of biotherapeutics has revolutionized innovation in medicines. Efficiency and Quality Compliance are critical to achieving innovation and affordability. This course will provide an overview of the multi-dimensional nature of drug development, which involves regulatory, new technologies, statistical, and quality considerations. This 6-week course will introduce the concepts of drug development, which include, pharmacology, toxicology, product development, clinical trials. All of these topics will be addressed based on regulatory requirements by the FDA. Risk assessment and mitigation will be discussed using a role-play process. The content of the course includes seminars, case studies, project reports, and journal article-reviews. Summer Term 1 Course Unit",https://catalog.upenn.edu/courses/reg/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
STSC 1160 Sustainability & Utopianism,"This seminar explores how the humanities can contribute to discussions of sustainability. We begin by investigating the contested term itself, paying close attention to critics and activists who deplore the very idea that we should try to sustain our, in their eyes, dystopian present, one marked by environmental catastrophe as well as by an assault on the educational ideals long embodied in the humanities. We then turn to classic humanist texts on utopia, beginning with More's fictive island of 1517. The ""origins of environmentalism"" lie in such depictions of island edens (Richard Grove), and our course proceeds to analyze classic utopian tests from American, English, and German literatures. Readings extend to utopian visions from Europe and America of the nineteenth and twentieth centuries, as well as literary and visual texts that deal with contemporary nuclear and flood catastrophes. Authors include: Bill McKibben, Jill Kerr Conway, Christopher Newfield, Thomas More, Francis Bacon, Karl Marx, Henry David Thoreau, Robert Owens, William Morris, Charlotte Perkins Gilman, Ayn Rand, Christa Wolf, and others. Not Offered Every Year Also Offered As: COML 1160 , ENGL 1579 , ENVS 1050 , GRMN 1160 1 Course Unit",https://catalog.upenn.edu/courses/stsc/,5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
SSPP 6080 Climate Change and Economic Inequality,"Climate change has emerged as a defining societal challenge. Economics and data can be powerful tools for analyzing climate change: for understanding how it is caused, who is hurt by it, and how policy solutions may be designed to mitigate it. Exploring the market and non-market forces that drive economic opportunity and inequality, and how these forces could interact with climate change may be important for policymakers and practitioners given the breadth of climate impacts and the wide-ranging implications of energy policy. This course provides an introduction to applied economic scholarship on climate change, with an emphasis on studies and perspectives that use “big” data and empirical analyses that permit valid causal inference, which is the science of disentangling cause and effect using real-world data. We will explore the market failures that give rise to climate change; emerging evidence on its effects on human health, economic productivity, crime, and well-being broadly construed; and the forces that may influence whether and how societies will adapt to a changing climate. Spring 1 Course Unit",https://catalog.upenn.edu/courses/sspp/,4.5,Energy Policy,sustainability_and_policy-4,"{""energy policy"": 1}"
RELS 1010 Religion and Evolution,"This class will explore encounters between religion and evolutionary sciences, from the 19th century to the present. We will consider the history of evolutionary biology's entanglements with faith, from the initial explosion of interest in the wake of Darwin's Origin of the Species in 1859 to contemporary debates about creationism and intelligent design here in Pennsylvania in the 21st century. In the first half of the class, we will look at how writers, philosophers, and theologians from around the world and a range of religious traditions have assessed the evolution-religion relationship --- some seeing conflict, others concord. In the second half, we will consider evolutionary approaches to the origins of religion, from late-19th century accounts to modern cognitive science and group selection theories. Topics covered will include scientific racism, sociobiology and the evolutionary origins of morality, primate religion, and the relationship between science, religion, and politics. Fall or Spring 1 Course Unit",https://catalog.upenn.edu/courses/rels/,1.5,Explosion,technical_skills-1,"{""explosion"": 1}"
"STSC 3145 The Universe: Historical Inquiries in Physics, Philosophy and Religious Belief","The National Science Foundation's decadal review states that ""Today, astronomy expands knowledge and understanding, inspiring new generations to ask, How did the universe form and the stars first come into being? Is there life beyond Earth? What natural forces control our universal destiny? Because of the remarkable scientific progress in recent decades, in particular the explosion over the last decade of interest in and urgency to understand several key areas in astronomy and astrophysics, scientists are now poised to address these and many other equally profound questions in substantive ways. The opportunities for the future fill us with awe, enrich our culture, and frame our view of the human condition."" Undergraduates today encounter some of the most profound discoveries about the physical universe -- discoveries of dark energy, quantum theory, exoplanets. These discoveries also prompt some of the most profound philosophical and theological questions. This course interrogates the astrophysical sciences and traditions of philosophy and religious belief in order to explore the universe, its nature, origins and destiny. It serves as an introductory course for undergraduates who are seeking a historical and philosophical context to scientific studies, especially in physics, and/or to develop their interdisciplinary skills of global thinking. This course does not attempt to resolve perennial questions about the universe, but rather to expose historical and scientific ways of reflecting on them. Fall 1 Course Unit",https://catalog.upenn.edu/courses/stsc/,1.5,Explosion,technical_skills-1,"{""explosion"": 1}"
PUBH 5170 Geography & Public Health,"Geography can have a profound effect on health. Through this class, students will gain conceptual and technical understandings of: (1) how geography and health are related; and (2) how the public health toolbox, including geographic information systems (GIS) and spatial epidemiology, can be used to understand the places people live, work, and play and how these places either add to or detract from health. This class combines GIS laboratories and select lectures demonstrating how geographic methods can be used to address public health issues, hands-on computer and small group activities, and in-class training in ArcGIS software. Students will learn through an overt multidisciplinary approach that connects public health, geography, epidemiology, planning, medicine, and the social sciences. Spring Also Offered As: EPID 5180 1 Course Unit",https://catalog.upenn.edu/courses/pubh/,2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
REES 5640 Geopolitics of Energy in Russia and Eurasia,"Russia is one of the major players in the international energy market: third largest oil producer after the U.S. and Saudi Arabia and second-largest (after the U.S.) natural gas producers (2019). It is also a top coal and nuclear power producer. But the geopolitical might that the country holds with respect to energy markets stems not as much from how much energy it produces as from how much energy it exports. Today Russia leads global natural gas exports and trails only the Kingdom of Saudi Arabia in oil exports. Russia is also reliably one of the top coal-exporting countries. This class will explore the geopolitics of energy focusing on the role of Russia as a leading global energy supplier. In doing so, it hopes to provide a slightly different understanding of global energy that is usually taught from either the U.S. or OPEC angle. Fall Also Offered As: ENMG 5080 1 Course Unit",https://catalog.upenn.edu/courses/rees/,5.0,Energy Market,clean_energy_markets-4,"{""energy market"": 2}"
PPE 4650 Advanced Seminar in Political Science: The Politics of Climate Change,"The purpose of this course is to explore the political dynamics that shape the debate, enactment, and implementation of policies to address climate change. By reading the latest research on the political determinants of climate policy, the course will help students develop a nuanced understanding of the ideas, institutions, and behaviors that structure the climate policy process. We will focus primarily on climate policy and politics in the United States, while occasionally incorporating comparative perspectives to provide insight into the US case. Throughout the course, we will discuss why climate policies are designed in particular ways; when and why policies pass or fail to pass; how various institutional, organizational, and public interests influence the climate policy process; and what questions remain unanswered about how to address the problem of climate change. Spring Also Offered As: PSCI 4210 1 Course Unit",https://catalog.upenn.edu/courses/ppe/,6.0,Climate Policy,sustainability_and_policy-4,"{""climate policy"": 4}"
PSYC 5490 A Neuroscience Perspective of Artificial Intelligence,"This seminar course asks what would be required to achieve Strong Artificial Intelligence, also referred to as Artificial General Intelligence (AGI), in light of what we know about the emergence of life and mind in the universe. Specifically, we will consider the question whether it is possible for machines to become self-aware by asking what Natural Intelligence is, and considering what it implies about whether and how AGI can be achieved. To grapple with this question, in Part I of the course we will examine what is known about the emergence of Natural Intelligence in the universe. This study includes the phenomena of: (1a) Abiogenesis, (1b) The Universal Role of Entropy and Information in Evolution, (1c) Signal Transduction, intracellular signaling, and Mechanism of Stimulus-Response Coupling in Unicellular Organisms; (2a) The Evolution of the Metazoa during the Cambrian Explosion, (2b) The Consequences of Motility and Preditor - Prey Dynamics in the Metazoa for the Evolution of Complex Nervous Systems and Behaviors; (3a) The Implications of Invertebrate Navigation by Dead Reckoning for Understanding Insect Behavior, (3b) Insect Behavior in Relation to Robotics; (4a) Origin of the Vertebrates and the Evolution of the Vertebrate Nervous System, (4b) The Mammalian Neocortex; (5) Molecular Mechanisms of Synaptic Plasticity; (6) The Evolution of the Hominins and the Hominin Brain; (7) Higher-Order Thinking and Epistemology; (8a) Meta-awareness as the Foundation of Human Consciousness, (8b) The Fluidity of Mind Embodiment, (8c) Theories and Philosophy of Human Consciousness. (9a) Other Minds: The Atypical Nervous System of the Ctenophore and The Nervous System and Mind of the Octopus, (9b) Animal intelligence. (10a) The History and Trajectory of AI, (10b) Superintelligence, Human Cognitive Fluidity and the Existence of a Global Network of Human Superintelligence. 1 Course Unit",https://catalog.upenn.edu/courses/psyc/,1.5,Explosion,technical_skills-1,"{""explosion"": 1}"
PHRM 5320 Human Physiology,"This course will present a survey of the physiology of most of the major organ systems. It will integrate knowledge of cellular and molecular mechanisms into an understanding of function at the tissue, organ, and organism levels. It will begin with a brief review of membrane physiology, followed by electrophysiology and signaling in nerve. Then, after a brief outline of neural control systems and their role in homeostasis, it will present motility and muscle, the cardiovascular system, respiration, the renal and gastrointestinal systems, and selected topics from the endocrine system, the reproductive systems, environmental and exercise physiology. As well as providing a basis of integrative physiology for students in fields such as physiology, bioengineering and pharmacology, it should be of interest to students of cellular and molecular biology and genetic engineering who will need to appreciate the roles of specific systems and molecules at higher levels of organization. Prerequisite: Although not a formal prerequisite, a good foundation in cell bio level of BIOM/CAMB 6000 (or an equivalent upper level undergraduate strongly recommended. A general understanding of the chemistry a biochemistry of macromolecules, and of basic molecular biology is assumed. This course is primarily designed for 2nd year BGS students in BGS or other programs will require the permission instructor. This course is not open to undergraduates. Spring Also Offered As: CAMB 5320 1 Course Unit",https://catalog.upenn.edu/courses/phrm/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
PHRM 5900 Molecular Toxicology: Chemical and Biological Mechanisms,"Course Goals: Exposures to foreign compounds (drugs, carcinogens, and pollutants) can disrupt normal cellular processes leading to toxicity. This course will focus on the molecular mechanisms by which environmental exposures lead to end-organ injury and to diseases of environmental etiology (neurodegenerative and lung diseases, reproduction disruption and cardiovascular injury). Students will learn the difficulties in modeling response to low-dose chronic exposures, how these exposures are influenced by metabolism and disposition, and how reactive intermediates alter the function of biomolecules. Mechanisms responsible for cellular damage, aberrant repair, and end-organ injury will be discussed. Students will learn about modern predictive molecular toxicology to classify toxicants, predict individual susceptibility and response to environmental triggers, and how to develop and validate biomarkers for diseases of environmental etiology. Students are expected to write a term paper on risk assessment on an environmental exposure using available TOXNET information. Pre-requisites: Must have taken or will take Fundamentals of Pharmacology concurrently. Undergraduate course work in biochemistry and chemistry essential. Exceptions allowed based on past course work. Please consult with students with required prerequisites; residents in in Environmental and Occupational Health, and professional masters students (MPH and MTR). Spring Also Offered As: REG 5900 1 Course Unit",https://catalog.upenn.edu/courses/phrm/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
PHRM 6570 Introduction to Superfund Sites and Health Effects of Hazardous Waste,"Superfund hazardous waste sites are prevalent in our nation and the exposures to toxicants from these sites raise immediate health concerns. The aims of this course are to educate students about such sites and provide a scientific basis for hazard identification, hazard characterization, risk communication and risk management. The course will describe the effect of these hazardous chemicals on the ecosystem and vice-versa, and remediation and mitigation approaches. These environmental science issues will lead into the environmental health aspects of expsures including: biomonitoring (external and internal dose, biomarkers and the exposome), toxicological properties of contaminants and mode-of-action. The course will be complemented with visits to two Superfund sites in the region: Ambler (asbestos) and Palmerton (heavy metals). Prerequisite: 400 level course in Biology/Chemistry and Biochemistry Also Offered As: ENVS 6570 1 Course Unit",https://catalog.upenn.edu/courses/phrm/,1.5,Hazard Identification,technical_skills-1,"{""hazard identification"": 1}"
PSCI 1101 The Politics of Slow Moving Crises,"Slow-moving policy crises like climate change, population growth/change (aging, immigration, pensions), and water availability involve policy areas with a seemingly high probability of negative consequences, where the need for policy coordination seems clear but the pressures for coordination are often somewhat removed, since the consequences of policy action or inaction may be felt only years down the road. The questions underlying these cases are: how does a democratic political system, which operates on the short time horizon of elections, complicate policy decisions regarding social and natural processes with much longer time horizons (say decades rather than years), and for which the policy consequences may be quite serious, not to say catastrophic, but far removed from the political timeframe. How do politicians and policy makers evaluate the appropriate response to the problems posed by these processes? If the usual policy making framework is inadequate to responding to these kinds of processes and the problems they pose, then how can the institutions and processes of policy-making be amended to allow for improvement? What lessons can be drawn from other fields (psychology, economics, political science, sociology, etc.) and other decision-making arenas? On one level the goal of this course is to introduce students to key concepts of rational choice, externalities, risk assessment, time horizons, event probabilities, path dependency and unintended consequences through readings in political science, economics and sociology; and on another level to give students the tools to evaluate failures (and successes) of policy responses in areas in which policy consequences are often far removed, temporally and otherwise, from those making decisions. Spring, odd numbered years only 1 Course Unit",https://catalog.upenn.edu/courses/psci/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
PSCI 2401 Emerging Technologies and the Future of the World,"Technological change is always occurring, but the rate of change seems to be accelerating. Advances in robotics, artificial intelligence, cyber, biotechnology, and other arenas generate promise as well as peril for humanity. Will these emerging technologies unleash the innovative capacity of the world, generating new opportunities that help people live meaningful lives? Alternatively, are automation and other technologies chipping away at the labor market in a way that could create severe generational dislocation at best, and national and international turmoil at worst? These questions are important, and have consequences for how we live our lives, how nations interact, and the future of the world writ large. Emerging technologies could shape public policy at the local, national, and international level, and raise questions of fairness, ethics, and transparency. This course takes a unique approach, combining insights from engineering, political science, and law in an interdisciplinary way that will expose students both to the key technologies that could shape the future and ways to think about their potentia politics, and society. Fall or Spring Also Offered As: EAS 2610 , INTG 2610 1 Course Unit",https://catalog.upenn.edu/courses/psci/,1.5,Automation,technical_skills-1,"{""automation"": 1}"
PSCI 3150 China's Political Economy,"This class looks at one of the most important issues facing the world today: China’s climate policy and its role in the global energy transition away from fossil fuels. The course aims to expose students to the driving forces behind China’s position and policy related to climate change and its involvement in the global energy sector, with strong emphasis on technology and international relations. The course will also examine barriers and challenges related to meeting China’s ambitious climate commitments. Another important part of the course will be guest speakers representing government officials; multilateral institution officials; researchers; journalists; and civil society. This course will be conducted in a seminar format. Prior coursework related to, or knowledge of, China, science, technology, or environmental issues will be helpful, but is not a prerequisite. Not Offered Every Year 1 Course Unit",https://catalog.upenn.edu/courses/psci/,5.0,Climate Policy;Energy Transition,sustainability_and_policy-4,"{""energy transition"": 1, ""climate policy"": 1}"
"PSCI 3151 Politics, Geopolitics, and China's Role in the World's Renewable Energy Revolution","This class looks at one of the most important issues facing the world today: China’s climate policy and energy transition, and its impact on global climate change. The course aims to expose students to the driving forces behind China’s position and policy related to climate change, with a strong emphasis on political economy. The course will also examine barriers and challenges related to meeting China’s ambitious climate commitments. An important part of the course will be guest speakers representing the U.S. and Chinese government officials; multilateral institution officials; researchers; journalists; and civil society. 1 Course Unit",https://catalog.upenn.edu/courses/psci/,5.5,Climate Policy;Energy Transition;Renewable Energy,sustainability_and_policy-4,"{""renewable energy"": 1, ""energy transition"": 1, ""climate policy"": 1}"
PSCI 4210 Advanced Seminar in Political Science: The Politics of Climate Change,"The purpose of this course is to explore the political dynamics that shape the debate, enactment, and implementation of policies to address climate change. By reading the latest research on the political determinants of climate policy, the course will help students develop a nuanced understanding of the ideas, institutions, and behaviors that structure the climate policy process. We will focus primarily on climate policy and politics in the United States, while occasionally incorporating comparative perspectives to provide insight into the US case. Throughout the course, we will discuss why climate policies are designed in particular ways; when and why policies pass or fail to pass; how various institutional, organizational, and public interests influence the climate policy process; and what questions remain unanswered about how to address the problem of climate change. Spring Also Offered As: PPE 4650 1 Course Unit",https://catalog.upenn.edu/courses/psci/,6.0,Climate Policy,sustainability_and_policy-4,"{""climate policy"": 4}"
