title,description,source,relevance_score,matched_keywords,matched_groups,keyword_frequencies
48-795 LEED,"Spring: 6 units If you're interested in sustainable infrastructure and community design, have you considered how ""green"" strategies may vary around the world? Are there universal goals for the design of sustainable transportation, water systems or energy infrastructure, or must green goals and design approaches be adapted to a national or local context? 48795 A4, LEED, Green Infrastructure and Community Rating in Global Context, is a graduate level mini-course that compares global community and infrastructure rating systems to gain perspective about sustainable infrastructure development and community design. The course uses two rating systems and #8212;the US Green Building Council's Leadership in Energy and Environmental Design (LEED) Cities and amp; Communities Rating System and the Institute for Sustainable Infrastructure (ISI) Envision Rating Systemas springboards for exploration and discussion of other world rating systems that address these topics. We'll consider how the goals and implementation of a rating system may reflect the national context in which the system was created and discuss emerging issues that may be omitted from these rating systems. The course provides a foundation for taking USGBC's LEED Green Associate and/or LEED Accredited Professional exams, or the ISI Envision Sustainability Professional exam and is designed to hone your critical thinking about sustainable urban design and infrastructure development in a global context. Prerequisite: 48-315 Course Website: http://soa.cmu.edu",http://coursecatalog.web.cmu.edu/schools-colleges/collegeoffinearts/schoolofarchitecture/courses/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
48-804 International Exchange I,"Fall: 12 units Conduct workshops for collaborative research and information exchange meetings with EU cohorts visiting from the Universit and #233; Toulouse III - Paul Sabatier, Doctoral Programs in Architecture. Asynchronous Course Delivery (Fall 2014) - and gt; September 18, through December 7, 2014 Online Synchronous Course Conclusion (Fall 2014) - December 8-11, 2014",http://coursecatalog.web.cmu.edu/schools-colleges/collegeoffinearts/schoolofarchitecture/courses/,3.5,Ion Exchange,production-3,"{""ion exchange"": 1}"
48-809 International Exchange II,"Spring: 12 units Visit Universit and #233; Toulouse III - Paul Sabatier, Doctoral Programs in Architecture and participate in collaborative research and information exchange meetings with EU cohorts, based on the cohorts current knowledge base culled from their practice experience. Asynchronous Course Delivery (Spring 2015) - January 18, through May 13, 2015 and #8212; Online Synchronous Course Conclusion (Spring 2015) - May 14 through 17, 2015",http://coursecatalog.web.cmu.edu/schools-colleges/collegeoffinearts/schoolofarchitecture/courses/,3.5,Ion Exchange,production-3,"{""ion exchange"": 1}"
33-225 Quantum Physics and Structure of Matter,"Fall: 9 units This course introduces the basic theory used to describe the microscopic world of electrons, atoms, and photons. The duality between wave-like and particle-like phenomena is introduced along with the deBroglie relations which link them. We develop a wave description appropriate for quanta which are partially localized and discuss the interpretation of these wavefunctions. The wave equation of quantum mechanics is developed and applied to the hydrogen atom from which we extrapolate the structure of the Periodic Table. Other materials-related applications are developed, for example, Boltzmann and quantum statistics and properties of electrons in crystals. This course is intended primarily for non-physics majors who have not taken 33-211 . Prerequisites: 33-142 or 33-152 or 33-107 or 33-122 or 33-112 or 33-132",http://coursecatalog.web.cmu.edu/schools-colleges/melloncollegeofscience/departmentofphysics/courses/,5.5,Hydrogen,hydrogen_phrases-5,"{""hydrogen"": 1}"
02-680 Essential Mathematics and Statistics for Scientists,"Fall: 9 units This course rigorously introduces fundamental topics in mathematics and statistics to first-year master's students as preparation for more advanced computational coursework. Topics are sampled from information theory, graph theory, proof techniques, phylogenetics, combinatorics, set theory, linear algebra, neural networks, probability distributions and densities, multivariate probability distributions, maximum likelihood estimation, statistical inference, hypothesis testing, Bayesian inference, and stochastic processes. Students completing this course will obtain a broad skillset of mathematical techniques and statistical inference as well as a deep understanding of mathematical proof. They will have the quantitative foundation to immediately step into an introductory master's level machine learning or automation course. This background will also serve students well in advanced courses that apply concepts in machine learning to scientific datasets, such as 02-710 (Computational Genomics) or 02-750 (Automation of Biological Research). The course grade will be computed as the result of homework assignments, midterm tests, and class participation.",http://coursecatalog.web.cmu.edu/schools-colleges/schoolofcomputerscience/addlmajorsminors/courses/,2.0,Automation,technical_skills-1,"{""automation"": 2}"
02-750 Automation of Scientific Research,"Spring: 12 units Automated scientific instruments are used widely in research and engineering. Robots dramatically increase the reproducibility of scientific experiments, and are often cheaper and faster than humans, but are most often used to execute brute-force sweeps over experimental conditions. The result is that many experiments are ""wasted"" on conditions where the effect could have been predicted. Thus, there is a need for computational techniques capable of selecting the most informative experiments. This course will introduce students to techniques from Artificial Intelligence and Machine Learning for automatically selecting experiments to accelerate the pace of discovery and to reduce the overall cost of research. Real-world applications from Biology, Bioengineering, and Medicine will be studied. Grading will be based on homeworks and two exams. The course is intended to be self-contained, but students should have a basic knowledge of biology, programming, statistics, and machine learning. Prerequisites: 10-601 or 10-701 or 02-620",http://coursecatalog.web.cmu.edu/schools-colleges/schoolofcomputerscience/addlmajorsminors/courses/,1.5,Automation,technical_skills-1,"{""automation"": 1}"
02-761 Laboratory Methods for Automated Biology I,"Fall: 12 units In order to rapidly generate reproducible experimental data, many modern biology labs leverage some form of laboratory automation to execute experiments. In the not so distant future, the use of laboratory automation will continue to increase in the biological lab to the point where many labs will be fully automated. Therefore, it is critical for automation scientists to be familiar with the principles, experimental paradigms, and techniques for automating biological experimentation with an eye toward the fully automated laboratory. In this laboratory course, students will learn about various automatable experimental methods, design of experiments, hardware for preparing samples and executing automated experiments, and software for controlling that hardware. These topics will be taught in lectures as well as through laboratory experience using multi-purpose laboratory robotics. During weekly laboratory time, students will complete and integrate parts of two larger projects. The first project will be focused on liquid handling, plate control, plate reading, and remote control of the automated system based on experimental data. The second project will be focused on the design, implementation, and analysis of a high content screening campaign using fluorescence microscopy, image analysis, and tissue culture methods.",http://coursecatalog.web.cmu.edu/schools-colleges/schoolofcomputerscience/addlmajorsminors/courses/,2.5,Automation,technical_skills-1,"{""automation"": 3}"
33-446 Advanced Quantum Physics II,"Spring: 9 units Classical symmetries; quantum symmetries; rotations and angular momentum; spin; addition of angular momentum; the hydrogen atom; quantum ""paradoxes"" and Bell's theorem; applications. Prerequisite: 33-445",http://coursecatalog.web.cmu.edu/schools-colleges/melloncollegeofscience/departmentofphysics/courses/,5.5,Hydrogen,hydrogen_phrases-5,"{""hydrogen"": 1}"
33-448 Introduction to Solid State Physics,"Spring: 9 units This course gives a quantitative description of crystal lattices, common crystal structures obtained by adding a basis of atoms to the lattice, and the definition and properties of the reciprocal lattice. Diffraction measurements are studied as tools to quantify crystal lattices, including Bragg's law and structure factors. Diffraction from amorphous substances and liquids is also introduced. The various types of atomic bonding, e.g., Van der Waals, metallic, ionic, covalent and hydrogen are surveyed. Binding energies of some crystalline structures are calculated. Models of crystal binding are generalized to include dynamics, first for classical lattice vibrations and then for quantized lattice vibrations known as phonons. These concepts are used to calculate the heat capacities of insulating crystals, to introduce the concept of density of states, and to discuss phonon scattering. The band theory of solids is developed, starting with the free electron model of a metal and culminating with the properties of conductors and semiconductors. Magnetic phenomena such as paramagnetism and the mean field theory of ferromagnetism are covered to the extent that time permits. Prerequisites: 33-341 and ( 33-225 or 33-234 )",http://coursecatalog.web.cmu.edu/schools-colleges/melloncollegeofscience/departmentofphysics/courses/,5.5,Hydrogen,hydrogen_phrases-5,"{""hydrogen"": 1}"
33-755 Quantum Mechanics I,"Fall: 12 units This course introduces fundamental concepts of quantum mechanics. Applications are made to quantum computing, the harmonic oscillator, the hydrogen atom, electron spin and addition of angular momentum. Prerequisite: 33-446",http://coursecatalog.web.cmu.edu/schools-colleges/melloncollegeofscience/departmentofphysics/courses/,5.5,Hydrogen,hydrogen_phrases-5,"{""hydrogen"": 1}"
33-769 Quantum Mechanics III: Many Body and Relativistic Systems,"Fall: 12 units The first main theme of this course is quantum mechanics applied to selected many-body problems in atomic, nuclear and condensed matter physics. The second main theme is relativistic quantum mechanics. Creation and annihilation operators are introduced and used to discuss Hartree-Fock theory as well as electromagnetic radiation. The Dirac equation is introduced and applied to the hydrogen atom. Prerequisite: 33-756 , 33-76l. 3 hrs. lecture Prerequisites: 33-761 and 33-756",http://coursecatalog.web.cmu.edu/schools-colleges/melloncollegeofscience/departmentofphysics/courses/,5.5,Hydrogen,hydrogen_phrases-5,"{""hydrogen"": 1}"
05-439 The Big Data Pipeline: Collecting and Using Big Data for Interactive Systems,Spring: 12 units This course covers techniques and technologies for creating data driven interfaces. You will learn about the entire data pipeline from sensing to cleaning data to different forms of analysis and computation. Course Website: http://data.cmubi.org,http://coursecatalog.web.cmu.edu/schools-colleges/schoolofcomputerscience/addlmajorsminors/courses/,4.0,Pipeline,delivery_and_storage-3,"{""pipeline"": 2}"
05-540 Rapid Prototyping of Computer Systems,"Spring: 12 units This is a project-oriented course, which will deal with all four aspects of project development: the application, the artifact, the computer-aided design environment, and the physical prototyping facilities. The class consists of students from different disciplines who must synthesize and implement a system in a short period of time. Upon completion of this course the student will be able to: generate systems specifications from a perceived need; partition functionality between hardware and software; produce interface specifications for a system composed of numerous subsystems; use computer-aided development tools; fabricate, integrate, and debug a hardware/software system; and evaluate the system in the context of an end user application. The class consists of students from different disciplines who must synthesize and implement a system in a short period of time. Course Website: http://www.hcii.cmu.edu/courses/rapid-prototyping-computer-systems",http://coursecatalog.web.cmu.edu/schools-colleges/schoolofcomputerscience/addlmajorsminors/courses/,2.5,Project Development,engineering_capabilities-2,"{""project development"": 1}"
24-105 Special Topics: Maker Series: Intro to Laser Cutting & Engraving,"Fall and Spring: 1 unit This course teaches the safe operation of the laser cutter-engraver machine through structured hands-on activities. A significant portion of this course is dedicated to learning joinery, color mapping, and material selection for prototyping. Homework assignments are important for reinforcement of skills learned, and are flexible for students to complete guided or self-directed projects. 1-unit micro (2-weeks)",http://coursecatalog.web.cmu.edu/schools-colleges/collegeofengineering/departmentofmechanicalengineering/courses/,1.5,Material Selection,technical_skills-1,"{""material selection"": 1}"
24-203 Special Topics: TechSpark: Manual Machining,"Fall and Spring: 3 units This course teaches the safe operation of manual machining equipment, including knee mill and lathe through structured hands-on activities. A significant portion of this course is dedicated to reading technical drawings, and then fabricating those components using equipment. Homework assignments are important for reinforcement of skills learned, and a self-directed project will utilize known techniques in new applications. This course is required to use the student machine shop at TechSpark. 3-unit mini (7-weeks)",http://coursecatalog.web.cmu.edu/schools-colleges/collegeofengineering/departmentofmechanicalengineering/courses/,2.5,Technical Drawing,engineering_capabilities-2,"{""technical drawing"": 1}"
24-205 TechSpark: Welding,"Fall and Spring: 2 units This course teaches the safe operation of welding equipment through structured hands-on activities. A significant portion of the course is dedicated to learning workpiece setup, material selection, and weldability assessment for introductory-level projects. Homework assignments are important for reinforcement of skills learned, and the utilization of these skills will be applied to a self-directed project. This course is required to use the welding equipment at TechSpark. 3-unit mini (7-weeks)",http://coursecatalog.web.cmu.edu/schools-colleges/collegeofengineering/departmentofmechanicalengineering/courses/,6.0,Welding;Material Selection,delivery_and_storage-3;technical_skills-1,"{""welding"": 3, ""material selection"": 1}"
"24-213 Special Topics: Citizen Science: Sensors, Makers and the Environment","Spring: 9 units This course will introduce students to technical aspects of citizen science, using air pollution as a case study. Students will learn about important air pollutants and the environmental regulations that govern these pollutants in the U.S. Students will be introduced to data quality requirements for applications ranging from regulatory pollutant monitoring to education/outreach. Students will also learn about operating principles for both laboratory- and consumer-grade pollutant monitoring equipment. The class will culminate in a project where student teams will design, construct, and test a low-cost air pollutant monitoring system. The groups will then deploy these sensor packages to collect and present their data. The project will use the TechSpark maker space. It is primarily aimed at non-engineering majors.",http://coursecatalog.web.cmu.edu/schools-colleges/collegeofengineering/departmentofmechanicalengineering/courses/,4.5,Environmental Regulation,sustainability_and_policy-4,"{""environmental regulation"": 1}"
24-262 Mechanics II: 3D Design,"Spring: 10 units This is the second course in a three-semester sequence that integrates the principles of mechanics with hands-on projects that have students apply those principles in a design context. In the second semester, students extend their foundation in 2D statics to the analysis of 3D engineering systems, including determination of reactions at connections and internal loads. Friction, shear stress, and shear strain are introduced, followed by a study of stresses and deformation in torsion. Multiaxial stresses, such as those occurring in combinations of torsion and bending or in pressure vessels, are studied. Stress transformations are introduced, as well as the formulation of simple failure criteria. Students will expand their engineering design skills through team-based hands-on and computational projects that utilize stress and failure analysis of 3D engineered systems. In addition, students will learn elementary aspects of machine design and catalog selection to support projects. Altogether, students will learn to express ideas in sketches, interpret and create engineering drawings, model detailed shapes with CAD tools, analyze product performance with CAE tools, choose materials and manufacturing schemes, and create and test prototypes. Prerequisites: ( 33-141 or 33-106 or 33-151 ) and 24-261 Course Website: http://www.cmu.edu/me/undergraduate/index.html",http://coursecatalog.web.cmu.edu/schools-colleges/collegeofengineering/departmentofmechanicalengineering/courses/,6.0,Engineering Drawing;Pressure Vessel,delivery_and_storage-3;engineering_capabilities-2,"{""pressure vessel"": 1, ""engineering drawing"": 1}"
24-292 Renewable Energy Engineering,"Intermittent: 9 units Introduction to engineering principles of various renewable energy systems, including the following topics: background on climate change and carbon sequestration, engineering analysis of renewable energy systems such as solar photovoltaic, (solar thermal), wind power, hydropower, wave energy, bio mass energy, geothermal energy, and hydrogen based fuel cells. In addition, transitional energy systems such as nuclear power and advanced combined cycles will be introduced. Both engineering performance and present state of development will be discussed. Students will review and present their progress on various subjects, which will be selected based on personal interest. Prerequisites: 33-141 or 33-106 Course Website: http://www.andrew.cmu.edu/user/satbirs/24292/",http://coursecatalog.web.cmu.edu/schools-colleges/collegeofengineering/departmentofmechanicalengineering/courses/,14.5,Hydrogen;Fuel Cell;Renewable Energy,sustainability_and_policy-4;hydrogen_phrases-5;use-3,"{""hydrogen"": 1, ""fuel cell"": 1, ""renewable energy"": 3}"
24-321 Thermal-Fluids Experimentation,"Spring: 12 units Thermal-Fluids Experimentation Spring: 12 units This is a capstone course for the thermal-fluids core-course sequence. This course covers techniques of measurement, uncertainty analysis, and realization of systems, which demonstrate fundamental principles in thermodynamics, fluid mechanics, and heat transfer. The principles of designing thermal experiments are also integrated into this course. Prerequisites: 24-221 and 24-322 and 24-231 Course Website: http://www.cmu.edu/me/undergraduate/index.html",http://coursecatalog.web.cmu.edu/schools-colleges/collegeofengineering/departmentofmechanicalengineering/courses/,1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
24-322 Heat Transfer,"Fall: 10 units Introduction to basic concepts of engineering heat transfer. Steady and transient heat conduction in solids, including the effect of heat generation. Finned surfaces. Correlation formulas for forced and free convection, condensation, and boiling. Design and analysis of heat exchangers. Radiation heat transfer. Problems in combined convection and radiation. Measurement techniques. 3 hrs. lec., 1 hr. recitation. Prerequisites: 24-221 and 21-260 Min. grade C and 24-231 Course Website: http://www.cmu.edu/me/undergraduate/index.html",http://coursecatalog.web.cmu.edu/schools-colleges/collegeofengineering/departmentofmechanicalengineering/courses/,2.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 3}"
27-100 Engineering the Materials of the Future,"Fall and Spring: 12 units Materials form the foundation for all engineering applications. Advances in materials and their processing are driving all technologies, including the broad areas of nano-, bio-, energy, and electronic (information) technology. Performance requirements for future applications require that engineers continue to design both new structures and new processing methods in order to engineer materials having improved properties. Applications such as optical communication, tissue and bone replacement, fuel cells, and information storage, to name a few, exemplify areas where new materials are required to realize many of the envisioned future technologies. This course provides an introduction to how science and engineering can be exploited to design materials for many applications. The principles behind the design and exploitation of metals, ceramics, polymers, and composites are presented using examples from everyday life, as well as from existing, new, and future technologies. A series of laboratory experiments are used as a hands-on approach to illustrating modern practices used in the processing and characterization of materials and for understanding and improving materials' properties.",http://coursecatalog.web.cmu.edu/schools-colleges/collegeofengineering/materialsscienceandengineering/courses/,3.5,Fuel Cell,use-3,"{""fuel cell"": 1}"
27-201 Structure of Materials,"Fall: 9 units This course covers the fundamentals of crystallography and diffraction. Topics covered include: the periodic table of the elements, bonding in different classes of materials, Bravais lattices, unit cells, directions and planes, crystal geometry computations, direct and reciprocal space, symmetry operations, point and space groups, nature of x-rays, scattering in periodic solids, Bragg's law, the structure factor, and the interpretation of experimental diffraction patterns. 24 crystal structure types of importance to various branches of materials science and engineering will be introduced. Amorphous materials, composites and polymers are also introduced. This course includes both lectures and laboratory exercises. Prerequisite: 21-122 Min. grade C",http://coursecatalog.web.cmu.edu/schools-colleges/collegeofengineering/materialsscienceandengineering/courses/,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
27-210 Materials Engineering Essentials,"Fall: 6 units This course approaches professional skill holistically, having materials science and engineering students understand that being a professional includes having competencies and responsibilities that are personal, organizational and professional. Prerequisites: 21-120 Min. grade C or 21-122 Min. grade C",http://coursecatalog.web.cmu.edu/schools-colleges/collegeofengineering/materialsscienceandengineering/courses/,3.0,Materials Engineering;Materials Science,engineering_capabilities-2,"{""materials science"": 1, ""materials engineering"": 1}"
27-216 Transport in Materials,"Spring: 9 units This course is designed to allow the student to become familiar with the fundamental principles of heat flow, fluid flow, mass transport and reaction kinetics. In addition, the student will develop the skills and methodologies necessary to apply these principles to problems related to materials manufacture and processing. Topics will include thermal conductivity, convection, heat transfer equations, an introduction to fluid phenomena viscosity, etc., Newtons and Stokes Laws, mass momentum balances in fluids, boundary layer theory, diffusion and absolute reaction rate theory. Where appropriate, examples will be taken from problems related to the design of components and the processing of materials. Prerequisites: 27-210 and 27-215",http://coursecatalog.web.cmu.edu/schools-colleges/collegeofengineering/materialsscienceandengineering/courses/,1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
27-301 Microstructure and Properties I,"Fall: 9 units The objective of this course is to convey some of the essential concepts in materials science and engineering that relate properties (strength, toughness, formability, elasticity, magnetism, thermal expansion, for example) to the microstructure (crystal structure, dislocation structure, grain size, atoms in solids solution, precipitate characteristic, cellular materials). These relationships will be illustrated in terms of idealized materials and actual materials used in many applications. The course contains both lectures and laboratory exercises. The labs will include studies of recrystallization, the effect of microstructure on the properties of wood and the effect of microstructure on the mechanical behavior of a low ally steel, 4140. Prerequisites: 27-217 and 27-216",http://coursecatalog.web.cmu.edu/schools-colleges/collegeofengineering/materialsscienceandengineering/courses/,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
27-367 Selection and Performance of Materials,"Spring: 6 units This course teaches the selection methodologies for materials and processes for satisfaction of a design goal. Topics such as performance under load, shape effects, material properties (intrinsic and as influenced by processing) are discussed and applied so as to determine the fitness of use of materials for applications. Expanded topics include economics, codes and standards, environmental and safety regulations, professional ethics and life cycle analysis where applicable. The course incorporates a project where virtual teams work to provide material selection for a specific application problem. Prerequisites: 27-301 and 27-100",http://coursecatalog.web.cmu.edu/schools-colleges/collegeofengineering/materialsscienceandengineering/courses/,6.0,Life Cycle Analysis;Material Selection,sustainability_and_policy-4;technical_skills-1,"{""life cycle analysis"": 1, ""material selection"": 1}"
27-401 MSE Capstone Course I,"Fall: 6 units This is the first of 2 course that together fulfill the Capstone requirement. This capstone course introduces the student to the methodology used for projects and teams based research as practiced in the Materials Science and Engineering workplace. This is a project course that requires the knowledge relationship among processing, structure, and performance to address an important contemporary problem in materials science and engineering. Student taking this course will work in a team environment to complete a design project to resolve scientific and engineering issues relating to materials. Research topics will be selected from a list of material problems or research concepts generated from companies or academia - industry research partnerships. This course will establish the research goals, review applicable research methodologies, introduce project management skills and discuss ethical concepts as teams assemble and set their research directions. On the topic selected, the work product is a report that provides clear definition of the problem being addressed, sets out a methodology for the research, includes a literature review, and reports early experimentation results and provides recommendations for future work. Prerequisites: 27-367 and ( 27-305 or 27-205) and 27-301",http://coursecatalog.web.cmu.edu/schools-colleges/collegeofengineering/materialsscienceandengineering/courses/,3.5,Project Management;Materials Science,engineering_capabilities-2,"{""project management"": 1, ""materials science"": 2}"
27-402 MSE Capstone Course II,"Spring: 6 units This is the spring extension of 27-401 . Teams or team members that have the industry agreement and that wish to continue their research project may do so in this course. As with 27-401 , all research is expected to be original, and proper scientific ethics, and methodologies are enforced for the research and reports. Team participation and communication is an important issue and the presentation and reports must be technical and professional in structure. The course requires full project management and accounting for the research being conducted. On the topic selected, the work product is a report that provides clear definition of the problem being addressed, a methodology for the research, literature review, experimentation and reporting of findings, conclusions based on findings, and recommendations for future work. Prerequisite: 27-401",http://coursecatalog.web.cmu.edu/schools-colleges/collegeofengineering/materialsscienceandengineering/courses/,2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
27-406 Sustainable Materials,"Fall and Spring: 9 units This course is intended to instill a sense of how materials properties and performance are conceived and brought to market specifically under sustainability constraints arising from the increasing demand of materials, Students will be introduced to the global nature of materials and will explore the global influences on the materials supply and value chains. The student will explore issues through the framework of the materials lifecycle including resource availability, manufacturing choices, and disposable options for materials in light of their use and selection for application. As a result, the student will be able to make more informed material selection or be able to use this information to identify critical research directions for future material development.",http://coursecatalog.web.cmu.edu/schools-colleges/collegeofengineering/materialsscienceandengineering/courses/,6.0,Sustainability;Material Selection,sustainability_and_policy-4;technical_skills-1,"{""sustainability"": 1, ""material selection"": 1}"
27-477 Introduction to Polymer Science and Engineering,"Spring: 9 units This survey-level course introduces the fundamental properties of polymer materials and the principles underlying the synthesis, engineering, manufacturing, and design with polymer materials. Fundamental concepts of molecular interactions and structure formation in molecular materials will be introduced and the effect of chemical composition on physical properties of polymers will be discussed. The basic principles of polymer chemistry will be introduced and discussed in the context of step- and chain-growth reactions. This is followed by an introduction to technologically relevant engineering properties of polymer materials with focus on mechanical properties, concepts of viscoelasticity and their application to polymer product engineering, a survey of relevant forming technologies as well as the effect of processing on material performance. Case studies will introduce students to the various stages of technical product development, i.e. problem analysis, material selection and processing plan. A final section will discuss polymer recycling and sustainable polymer technologies for a circular economy. Prerequisite: 27-215",http://coursecatalog.web.cmu.edu/schools-colleges/collegeofengineering/materialsscienceandengineering/courses/,1.5,Material Selection,technical_skills-1,"{""material selection"": 1}"
27-503 Additive Manufacturing and Materials,"All Semesters: 9 units This course will develop the understanding required for materials science and engineering for additive manufacturing. The emphasis will be on powder bed machines for printing metal parts, reflecting the research emphasis at CMU. The full scope of methods in use, however, will also be covered. The topics are intended to enable students to understand which materials are feasible for 3D printing. Accordingly, high power density welding methods such as electron beam and laser welding will be discussed, along with the characteristic defects. Since metal powders are a key input, powder-making methods will be discussed. Components once printed must satisfy various property requirements hence microstructure-property relationships will be discussed because the microstructures that emerge from the inherently high cooling rates differ strongly from conventional materials. Defect structures are important to performance and therefore inspection. Porosity is a particularly important feature of 3D printed metals and its occurrence depends strongly on the input materials and on the processing conditions. The impact of data science on this area offers many possibilities such as the automatic recognition of materials origin and history. Finally the context for the course will be discussed, i.e. the rapidly growing penetration of the technology and its anticipated impact on manufacturing.",http://coursecatalog.web.cmu.edu/schools-colleges/collegeofengineering/materialsscienceandengineering/courses/,6.5,Welding;Materials Science,delivery_and_storage-3;engineering_capabilities-2,"{""welding"": 2, ""materials science"": 1}"
27-505 Exploration of Everyday Materials,"Spring: 9 units This course is developed for upper level undergraduate and master level students outside of the College of Engineering that wish to learn about materials by experientially exploring a material and or an application of a material. Each year the course will select a material that through its' application, presents and opportunity or a concern in service. It will engage the students with studio-based exploration of the material and application, the selection criteria applicable, and engineering principles that influence the performance. It will explore a wide range of influential topics constraining material selection including societal concerns about materials and global sustainability.",http://coursecatalog.web.cmu.edu/schools-colleges/collegeofengineering/materialsscienceandengineering/courses/,6.0,Sustainability;Material Selection,sustainability_and_policy-4;technical_skills-1,"{""sustainability"": 1, ""material selection"": 1}"
27-508 Special Topics: Principles of Digital Twins in Material Science and Advanced Man,Intermittent: 9 units This course introduces students to the concept of Digital Twins and provides a thorough introduction to digital twin modeling. An emphasis is placed on improving student literacy across digital twin capabilities and requirements so that students can navigate and understand the scope and applicability of the AI-predictive analytics lifecycle interdependencies supporting digital twins. Students learn not only how to generate and use digital twin models but also how to appropriately select digital environments given specific project requirements.,http://coursecatalog.web.cmu.edu/schools-colleges/collegeofengineering/materialsscienceandengineering/courses/,1.5,Predictive Analytics,technical_skills-1,"{""predictive analytics"": 1}"
27-515 Introduction to Computational Materials Science,"Fall: 9 units This course introduces students to the theory and practice of computational materials science from the electronic to the microstructural scale. Both the underlying physical models and their implementation as computational algorithms will be discussed. Topics will include: Density functional theory Molecular dynamics Monte Carlo methods Phase field models Cellular automata Data science Coursework will utilize both software packages and purpose-built computer codes. Students should be comfortable writing, compiling, and running simple computer programs in C, C++, Fortran, MatLab, Python, or comparable environment. THIS COURSE IS FOR MSE UNDERGRADUATE STUDENTS ONLY.",http://coursecatalog.web.cmu.edu/schools-colleges/collegeofengineering/materialsscienceandengineering/courses/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
27-537 Data Analytics for Materials Science,Spring: 9 units Materials Science and Engineering has traditionally been taught by emphasizing the development and application of technology. This course will present an alternative approach that combines data analytics and machine learning with material fundamentals (i.e. materials informatics). Prerequisites: 19-250 or 36-220,http://coursecatalog.web.cmu.edu/schools-colleges/collegeofengineering/materialsscienceandengineering/courses/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
27-561 Kinetics of Metallurgical Reactions and Processes,"Fall: 6 units This class uses examples from the ironmaking and steelmaking to illustrate different rate-determining reaction steps. Reaction times in ironmaking and steelmaking process vary quite widely; the fundamental origins of the large differences in reaction time are analyzed, after a brief overview of the main reactions and process steps in ironmaking and steelmaking. Particular skills to be practiced and developed include derivation of the mathematical relationships which describe the rates of metallurgical processes which involve heat transfer, and mass transfer for solid-gas, liquid-gas and liquid-liquid reactions; quantifying the expected rates of such reactions; identification of rate-determining steps, based on calculated rates and observed reaction rates; predicting the effects of process parameters such as particle size, stirring, temperature and chemical compositions of phases on the overall rate; and critical evaluation of kinetic data and models in scientific papers on metallurgical reactions.",http://coursecatalog.web.cmu.edu/schools-colleges/collegeofengineering/materialsscienceandengineering/courses/,1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
21-236 Mathematical Studies Analysis II,"Spring: 12 units A component of the honors program, 21-236 is a more demanding version of 21-356 of greater scope. Topics to be covered typically include: Lebesgue measure in Euclidean space, measurable functions, the Lebesgue integral, integral limit theorems, Fubini-Tonelli theorem, and change of variables; Lebesgue spaces, completeness, approximation, and embeddings; absolutely continuous functions, functions of bounded variation, and curve lengths; differentiable submanifolds of Euclidean space, tangent spaces, mappings between manifolds, vector and tensor fields, manifolds with boundary and orientations; differential forms, integration of forms, Stokes' theorem; Hausdorff measure, divergence theorem. (Three 50 minute lectures, one 50 minute recitation) Prerequisite: 21-235 Min. grade B Course Website: https://www.cmu.edu/math/undergrad/math-course-information.html",http://coursecatalog.web.cmu.edu/schools-colleges/melloncollegeofscience/departmentofmathematicalsciences/courses/,5.5,ESG,sustainability_and_policy-4,"{""esg"": 3}"
05-839 Interactive Data Science,Spring: 12 units This course covers techniques and technologies for creating data driven interfaces. You will learn about the entire data pipeline from sensing to cleaning data to different forms of analysis and computation. Course Website: https://hcii.cmu.edu/academics/courses,http://coursecatalog.web.cmu.edu/schools-colleges/schoolofcomputerscience/addlmajorsminors/courses/,3.5,Pipeline,delivery_and_storage-3,"{""pipeline"": 1}"
11-488 Concepts in Digital Multimedia and Cyber Forensics,"Spring: 12 units This course covers the use of computational methods in crime investigation (forensics) and prevention (intelligence). In almost all areas of forensics and intelligence, computational methods continue to aid, and sometimes entirely replace, human expertise in tracking crime. This is desirable since automation can address the problems associated with scale and global crime linkage through diverse data computational tools can potentially overcome and surpass human capabilities for crime investigation. This course is of a cross-disciplinary nature. It amalgamates knowledge from criminology, forensic sciences, computer science, statistics, signal processing, machine learning, AI, psychology, medicine and many other fields. Students from all departments and schools are welcome to take this course. Course Website: https://forensics-ai.github.io/gh-syllabus/",http://coursecatalog.web.cmu.edu/schools-colleges/schoolofcomputerscience/addlmajorsminors/courses/,1.5,Automation,technical_skills-1,"{""automation"": 1}"
