title,description,relevance_score,matched_keywords,matched_groups,keyword_frequencies
CIS 3660 - Information Assurance and Compliance,"This course examines information security and its managerial and legal requirements. The content focuses on information security fundamentals and technologies, security policy, risk assessment, network defense strategy and design, and information compliance. This course helps students understand and learn the information security architecture and management requirements for business process integration (BPI), disaster recovery, business continuity, incident response, and security management. Case projects are used throughout the course. Prerequisite: Junior standing and (CIS 2700 or COM 2000 or HSV 2350 or NUR 2350). 3 hours Restricted to majors or minors in Computer Information Systems, Electronic Business Design and Health Informatics and Information Management; majors in Telecommunication and Information Management; and minors in Health Informatics and Information Management.",1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
CIS 3620 - Practical Project Management,"This course teaches project management knowledge, methodologies, techniques and tools based on international project management standards. Students are trained in project management software, team techniques and methodologies for key project process groups, including project initiation, planning, execution, monitoring and control, and project closure. Techniques and standard-based project management knowledge learned from this course are practical for projects in a wide variety of disciplines. Prerequisites: CIS 2700 or instructor approval. 3 hours",4.5,Project Management,engineering_capabilities-2,"{""project management"": 5}"
CIS 2700 - Information Technology Foundations for Modern Business,"This course introduces the fundamentals of information-communication literacy, system literacy, and business information systems. An information system is an organizational and sociotechnical system which incorporates technology, people and processes for automation, collection, storage, and distribution of information. Information-communication literacy, a learning skill needed by information age learners, allow successful individuals to think critically, analyze data to extract new information, apply knowledge and skills to new situations, communicate, collaborate, solve problems by making effective decisions. This course emphasizes the role of Information Technology (IT) in improving contemporary business processes and competitive advantage. The critical role of IT in organizational change, business transformation, IT culture, alignment of information systems with business strategy are frequently emphasized. Students learn the concepts of Digital Business Model, E-Commerce, Mobile Commerce, Data Analytics, and Social Medias. They delve into the concepts of technology innovation, disruption and maturation. Students are introduced to the application of cutting-edge technology in functional business areas. Essential topics such as cybersecurity and risk management, IT ethics, privacy, and sustainability, business intelligence and Google Analytics are also presented and discussed. Through experiential activities such as team and individual class projects as well as real world business cases, students understand the complexity of business enterprises and go through the practical application of IT in modern business. Prerequisites: (CIS 1020 or CIS 1100 or CS 1000 or CS 1050 or FCS 2250 or MUS 3860 or HPHE 1490) and (BCM 1420 or ENGL 1050 or IEE 1020); sophomore class standing required. 3 hours Restricted to majors/minors across multiple departments. Please see advisor for specific program restrictions.",6.0,Automation;Sustainability,sustainability_and_policy-4;technical_skills-1,"{""sustainability"": 1, ""automation"": 1}"
CIS 2650 - Programming for Data Analytics,"Introduces programming for predictive analytics utilizing popular software languages. Programming concepts of, data structures, input-output, and flow control will be covered, as well as techniques applied by analysts to organize and interpret data that varies in type, volume, and rate of change. Prerequisite: CIS 1020, CIS 1100, CS 1000, CS 1050, FCS 2250 or MUS 3860. 3 hours",1.5,Predictive Analytics,technical_skills-1,"{""predictive analytics"": 1}"
AVS 2915 - Aircraft Metallic Structures Lab,"Discusses inspection of metal structures, focusing on sheet metal defects and the process of sheet metal repairs. Presents the types and procedures for weld repairs, including welding components, purpose, and techniques. Emphasizes safety practices, precautions for sheet metal repairs and fabrications, and proper storage and handling of welding gases. Students will be able to complete the process of sheet metal repairs, starting with a selection of sheet metal material, repair design, layout, forming, drilling of sheet metal components, and installation and removal of rivets and fasteners.",4.0,Welding,delivery_and_storage-3,"{""welding"": 2}"
AVS 2655 - Aircraft Propellers Lab,"This lab, in conjunction with AVS 2650, covers the theory of aircraft propellers and propeller systems. Includes constant speed propellers, turboprop propellers, propeller control systems, auxiliary systems, airworthiness inspection, maintenance, and repair practices. Prerequisite: PHYS 1070/1080",1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
AVS 2650 - Aircraft Propellers,"Theory of aircraft propellers and propeller systems. Includes constant speed propellers, turboprop propellers, propeller control systems, auxiliary systems, airworthiness inspection, maintenance, and repair practices. Corequisite: AVS 2655 2 hours Restricted to majors in Aviation Maintenance Technology or Aviation Technical Operations.",1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
AVS 2625 - Aircraft Structures I Lab,"This lab, in conjunction with AVS 2620, covers basic aircraft structures including materials, assembly methods, inspection and repair. Primary and secondary flight control operations and rigging, finishing and corrosion control, and aircraft drawings are also covered. Prerequisites: PHYS 1070, PHYS 1080, AVS 1220 (with a grade of “C” or better) and AVS 2600 (with a grade of “C” or better).",1.5,Corrosion,technical_skills-1,"{""corrosion"": 1}"
AVS 2620 - Aircraft Structures I,"This course provides an introduction to basic aircraft structures. Course includes materials, assembly methods, inspection and repair. Primary and secondary flight control operations and rigging, finishing and corrosion control, and aircraft drawings are also covered. Prerequisites: AVS 1220 and AVS 2600, with a grade of “C” or better in all prerequisites.",1.5,Corrosion,technical_skills-1,"{""corrosion"": 1}"
AVS 2100 - Introduction to Airports,"This course introduces airports and the airport system. It looks at historical elements of development, ownership and governance and tracks these to modern times. The airport infrastructure for landside, terminal and airside will be introduced. Systems and components within each will be evaluated, such as signs, lights, and markings, movement areas, servicing, parking areas, and traffic flow. Students will have a choice of any real world airport to study in parallel with topics covered in class. Writing, speaking, and teamwork will be integral with the course. Prerequisite: AVS 1200 with a grade of “C” or better (may be taken concurrently). 3 hours Restricted to majors in Aviation Management and Operations or minors in Aviation Sciences.",3.5,Port Infrastructure,use-3,"{""port infrastructure"": 1}"
AVS 2070 - Crew Resource Management,"Social and task requirements of effective group performance. Topics include communications, leadership, roles, decision making, resources and team building. Prerequisites: AVS 1200 and PSY 1000 (PSY 1000 may be taken concurrently). 3 hours Restricted to majors in Aviation Flight Science; Aviation Management and Operations; Aviation Maintenance Technology; or minors in Aviation Sciences.",1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
AVS 1225 - Introduction to Aircraft Powerplants,"This course introduces students to typical aircraft engines including reciprocating and gas turbine engines. Operating cycles, power generation, operating parameters and engine specifics are studied. Typical systems found on these powerplants are studied with an emphasis on nomenclature, function, operation and safety. 2 hours Restricted to majors in Aviation Flight Science; Aviation Management and Operations; Aviation Maintenance Technology; Aviation Technical Operations; or minors in Aviation Sciences.",6.0,Gas Turbine;Power Generation,use-3;engineering_capabilities-2,"{""power generation"": 1, ""gas turbine"": 1}"
CYCS 4920 - Cybersecurity Capstone 2,"This course is the second of a capstone project sequence required for all Cybersecurity majors. Student teams complete an existing project by implementing code, configuring systems, or assessing activities according to a previous design. They produce a testing plan, carry out testing, record test results, and summarize them. Prototype demonstrations and periodic progress reports are required to help assure steady progress. Individuals and teams produce a variety of documents throughout the course. These documents include a testing plan, a testing log, a summary of testing, a maintenance manual and a user manual. Discussion of current social and ethical issues related to individual projects and Cybersecurity in general will be integrated into the course. Project management techniques and computer simulated solutions are formally presented to emphasize team dynamics and management skills. This course meets the student learning outcomes in the WMU Essential Studies Level 3: Connections, Local and National Perspectives Course Category. Prerequisite: Senior standing and CYCS 4910, with a grade of “C” or better. 2 hours Restricted to majors in Cybersecurity.",2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
CYCS 4710 - Core Cybersecurity with Security+,"This course is intended to prepare students for entry-level cybersecurity careers, and to prepare them to test for the CompTIA Security+ exam. The CompTIA Security+ exam will certify the successful candidate has the knowledge and skills required to install and configure systems to secure applications, networks, and devices; perform threat analysis and respond with appropriate mitigation techniques; participate in risk mitigation activities; and operate with an awareness of applicable policies, laws, and regulations. The successful candidate will perform these tasks to support the principles of confidentiality, integrity, and availability. Prerequisites: CYCS 3240 and CYIS 3660, with a grade of “C” or better in all prerequisites. 3 hours Restricted to senior majors in Cybersecurity.",1.5,Risk Mitigation,technical_skills-1,"{""risk mitigation"": 1}"
CYIS 4920 - Cybersecurity Capstone Project 2,"This course is the second of a capstone project sequence required for all Cybersecurity majors. Student teams complete an existing project by implementing code, configuring systems, or assessing activities according to a previous design. They produce a testing plan, carry out testing, record test results, and summarize them. Prototype demonstrations and periodic progress reports are required to help assure steady progress. Individuals and teams produce a variety of documents throughout the course. These documents include a testing plan, a testing log, a summary of testing, a maintenance manual and a user manual. Discussion of current social and ethical issues related to individual projects and Cybersecurity in general will be integrated into the course. Project management techniques and computer simulated solutions are formally presented to emphasize team dynamics and management skills. This course meets the student learning outcomes in the WMU Essential Studies Level 3: Connections, Local and National Perspectives Course Category. Prerequisites: Senior standing and (CYIS 4910 or CYCS 4910), with a grade of “C” or better. 2 hours Restricted to majors in Cybersecurity.",2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
CYIS 3900 - Secure Web Applications and Technologies,"This course focuses on defensive security methods and techniques that could be used to assess, identify, and stop vulnerable web applications. It also applies human computer interaction theories, principles, and techniques using a secure software development to implement full stack Web applications. Content includes secure coding standards, client-side and server-side languages, web APIs, identifying vulnerabilities, setting hacker traps, defending different access points and enforcing application flows and other web services and technologies. Students will build and deploy secure web applications to support e-commerce, information exchange, and other business requirements. Prerequisites: Junior standing, CYCS 1120, and either (CYIS 2110 or CYCS 2110); with a grade of “C” or better in all prerequisites. 3 hours Restricted to majors in Cybersecurity.",3.5,Ion Exchange,production-3,"{""ion exchange"": 1}"
EM 5570 - Topics in Engineering Management,Study of special topics in engineering management. The specific topic will be shown in the course title when scheduled.,3.0,Engineering Management,engineering_capabilities-2,"{""engineering management"": 2}"
EDT 3470 - Technology for Elementary Education,"An introduction to the contributions of instructional technology to learning and teaching in elementary education. The course will provide a survey of critical use of technology appropriate for meeting or exceeding the 2008 ISTE National Educational Technology Standards for Teachers along with being based on an educational approach called Project-Based Learning (PBL). In PBL, students learn while working on projects, which are complex tasks that involve challenging questions with elements of design, problem-solving, decision making and/or investigative activities. Defining features of PBL instruction include authentic content, authentic assessment, teacher facilitation but not direction, explicit educational goals, reflection, the incorporation of multiple content areas (math, history, science, literature, etc.) and the development of 21st Century skills, such as teamwork, collaboration, and project management. This course introduces various digital technologies which are incorporated into PBL. May repeat course one time only. 3 hours Restricted to majors in education.",2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
ECON 3190 - Environmental Economics,"The study of economic aspects of environmental problems. Benefit-cost analysis is introduced and applied to problems in the management of air, water and other natural resources. Environmental problems of selected industries—including transportation and electric power—economic growth, population and environmental quality are analyzed. This course satisfies WMU Essential Studies Level 3: Connections – Local and National Perspectives Category. This course also meets the Planetary Sustainability student learning outcome. Prerequisite: ECON 2010 3 hours",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"ECON 2190 - Economic Principles of Sustainability, the Environment, and Natural Resources","An introduction to economic thought on problems of the environment, sustainability, and natural resources. This course will examine how economists view environmental issues, potential solutions that influence human behavior, and the institutional challenges that arise during implementation. In this course you will explore problems related to pollution control, global climate change, environmental degradation, fisheries, energy, and environmental sustainability. This course satisfies WMU Essential Studies Level 2: Exploration and Discovery – Science and Technology Category. This course also meets the Planetary Sustainability student learning outcome. 3 hours Not available for majors in Economics.",6.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 4}"
FCS 1020 - Introduction to the Food Service Industry,"The purpose of this course is to learn about the variety of professions available within the food service industry. Exploration of career paths available to the student will be facilitated, setting the stage for the direction of the Food Service Operations and Sustainability program. Includes focused discussion on sustainability and corporate responsibility in the local/domestic/global marketplace. 2 hours",5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
ENVS 4160 - Worlds of Waste and Recycling,"This course offers a broad overview of the contemporary global recycling system. With roots in the 19 rise of industrialization, consumer culture, and urban sanitation, our current system relies on fixed infrastructure around the industrial world, as well as the free flows of global commodities, including natural resources and waste products. Embedded into that system is the persistence of intense (and dirty) manual labor across the globe to glean usable materials from other peoples’ discards. This course explores what it would take to make recycling cost-effective, fair to all engaged in its processes, and more environmentally friendly. In essence the course explores the true sustainable potential of recycling. This course satisfies WMU Essential Studies Level 3: Connections – Global Perspectives Category. This course also meets the Planetary Sustainability student learning outcome. Prerequisite: Junior standing. 3 hours",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
ENVS 4150 - Environmental Law,"Surveys the major federal statutes and regulatory schemes relating to environmental quality; analyzes and compares the contrasting approaches to regulation with focus on the interaction of Congress, the regulatory agencies, and the courts in defining and implementing environmental mandates. This course satisfies WMU Essential Studies Level 3: Connections – Local and National Perspectives. This course also meets the Planetary Sustainability student learning outcome. Prerequisite: ENVS 3400 3 hours Cross-listed with PSCI 4240. A student may not receive credit for both ENVS 4150 and PSCI 4240.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
FCS 4740 - Global Food Systems and Sustainability,"This course is designed to equip students with a basic macro-level understanding of the global food system and challenges to creating a more sustainable system. Topics covered include food production, transformation, distribution, food wastage, and consumption as well as food system impact on natural resources, social justice issues, diet and health, and social movements. Policy decisions and regulations to achieve societal goals will also be discussed. Prerequisite: Junior or senior standing. 3 hours",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
FCS 4720 - Farm to Table and Sustainability,"This course focuses on improving the ways we meet the need for increased food production across America. Coursework will include examination/discussion/analysis on how the vitality of America’s communities is bound to the successes and failures of its farmers. A focus on agricultural (e.g. soil diversity), environmental (e.g. climate change), and operational (e.g. supply chain) issues will address the delivery of fresh, local food and how the lives of farmers and communities have changed as we work to create healthy soil, healthy animals, and healthy food. In the context of federal policy, the course examines growing competition from abroad, public misconceptions regarding government subsidies, the dangers of environmental damage and genetically modified crops, and the myths of modern economics are addressed. 3 hours",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
FCS 4660 - Foodservice Management,"Study and application of multiple systems involved in the management of food service operations in a variety of settings. Prerequisite: Senior standing and FCS 3680 with a grade of “C” or better 4 hours Restricted to majors in Nutrition and Dietetics, and Food Service Operations and Sustainability.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
FCS 4120 - Family Policy,"This course will explore the reciprocal linkages between family functioning and public and private policies in this country and across the globe. Students will explore in what ways families contribute to social problems, how families are affected by these problems, and whether families should be involved in policy solutions. Students will assess the consequences policies may have for family well-being. The course will include theoretical frameworks for conceptualizing family policy, roles professionals can play in building family policy, and approaches professionals can use in implementing these roles. This course satisfies WMU Essential Studies Level 3: Connections – Local and National Perspectives Category. This course also meets the Planetary Sustainability student learning outcome. 3 hours 56+ hours",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
FCS 3700 - Introduction to Food Systems and Sustainability,"This course examines the practical and ethical aspects of food production, transformation, service, and consumption on social, economic, and environmental sustainability. Major elements that impact the environment such as use of water, air, land, climate change, natural resource use, energy utilization, and transportation will be discussed. 3 hours",5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
FCS 3680 - Quantity Foods,"This course examines principles of quantity food production. Emphasis of the course is on sanitation and food safety issues that are involved in producing food in quantity. Topics include: sanitation and food safety, occupational health and safety, menu planning and development, recipe standardization, recipe costing, menu pricing, food purchasing, receiving, storage, inventory control, forecasting and production control. Students obtain their ServSafe Food Protection Manager Certification. Prerequisites: FCS 1650, FCS 2600 4 hours Restricted to majors in Nutrition and Dietetics, and Food Service Operations and Sustainability.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
FCS 2720 - Food Purchasing and Resource Management,"This course identifies and describes food, supplies, and related merchandise used in the food service industry. Provides methods and criteria for recognizing quality, and evaluating, specifying, purchasing, and inspecting these products. Application of cost controls, development of cost-reduction methods through management policy and decisions, examination of cost-control techniques for food, labor, and supplies, and emphasis on beverage management control are addressed. Prerequisites: FCS 1650 and ACTY 2100. 3 hours",1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
FCS 2660 - Personal Nutrition,A study of the effect of personal nutrition on overall health. This course satisfies WMU Essential Studies Level 2: Exploration and Discovery – Personal Wellness Category. This course also meets the Planetary Sustainability student learning outcome. 3 hours This course is not recommended for Dietetics majors.,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
FCS 2600 - Nutrition for Health Sciences,"A study of the role of nutrition in health and chronic disease prevention. Explores issues in food systems and sustainability and domestic and international factors affecting the availability of a safe, nutritious food supply. Prerequisites: Either (CHEM 1120/1130 or CHEM 1510/1520) and CHEM 1530/1540 and either (BIOS 2400 or BIOS 3500 with concurrency) with a grade of “C” or better in all prerequisites. 3 hours",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
FCS 2090 - Family Resource Management,"A study of the decisions individuals and families make about developing and allocating resources, with emphasis on money, time, and energy management. Includes an overview of decision-making, goal setting, and planning to achieve goals. 3 hours",1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
GEOS 5450 - Hazardous Waste Remediation,"Content includes chemical, physical, and biological processes affecting contaminants in the subsurface. Topics include environmental regulations, remediation, site characterization, contaminant characterization, detailed engineering and management considerations related to the design and operation of hazardous waste remediation systems involving water pollution, air pollution, solid waste, and groundwater pollution.",4.5,Environmental Regulation,sustainability_and_policy-4,"{""environmental regulation"": 1}"
GEOS 5140 - Isotope Hydrology,"Principles of isotope fractionation. Experimental techniques in isotope ratio measurements: mass spectrometry and laser spectroscopy. Carbon, oxygen, and hydrogen isotope systematics in the hydrologic cycle. Application of stable isotope techniques to study ground water - surface water interaction. Use of nitrogen isotope measurements in understanding ground water nitrogen cycling and fate of nitrate load. Introduction to developments in the application of radioactive dating techniques in hydrology.",5.5,Hydrogen,hydrogen_phrases-5,"{""hydrogen"": 1}"
GEOG 5570 - Environmental Impact Assessment,"The National Environmental Policy Act is the only over-arching environmental legislation in the United States. It has been used as a template for umbrella environmental policies around the globe. This course provides students with an overview of the Act, an examination of the process set for within it, and an opportunity to prepare a draft of environmental impact statement.",4.5,Environmental Impact Assessment,sustainability_and_policy-4,"{""environmental impact assessment"": 1}"
GEOG 5530 - Water Resources Management,"Examination of water resources management with an emphasis on the effects of water uses and runoff on water quality and quantity. Topics include: water resource systems, estimating consumptive and non-consumptive water uses, and run off with computer models, and multiple socio-economic and hydrological factors in water resources management.",1.5,Water Quality,technical_skills-1,"{""water quality"": 1}"
GEOG 5010 - Introduction to Geographic Information Science,Introduction to basic principles of Geographic Information Science (GISci) focused on Geographic Information Systems (GIS) with applications to a variety of problems using established data sources and repositories. Includes fundamental principles of cartographic design and communication. A first course in a curricular sequence developing GIS professional expertise.,2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
GEOG 5000 - Advanced Tourism Studies,"This course uses a multidisciplinary approach to examine the burgeoning tourism industry and addresses some emerging issues in tourism development. Topics include but not limited to cultural tourism, ecotourism, agritourism, and tourism and sustainability. Case studies from different countries will be used to illustrate the topics under discussion. It is a seminar-style course where student participation is expected.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
GEOG 4670 - GIS Projects and Programming,"Principles and applications of GIS project management, including devising an efficient, innovative and practical solution to a real-world problem by acquiring, organizing, and analyzing data using a GIS and advanced techniques in spatial analysis, spatial statistics, and/or cartographic programming. Discussion topics will include professionally relevant issues such as team management, budget and proposal development and customizing GIS with internal and external languages. Prerequisite: GEOG 3010 with a grade of “C” or better. 3 hours",2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
GEOG 4260 - Natural Disasters and Risk Management,"Examination of a broad range of geographic issues and topics relating to natural hazards/disasters, while emphasizing the understanding of physical and social dynamics that must interact to produce hazards/disasters, the spatial and temporal distributions of various hazards, and policy options for disaster preparation and loss reduction. Topics include the physical dimensions of natural hazards/disasters, community attitudes and adjustments, economic and social impacts of natural hazards/disasters, risk assessment and management, and natural hazards/disasters and public policy. 3 hours",1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
GEOG 3880 - Geography of Latin America,"Regional study of the physical, human, social, and environmental characteristics of Latin America with attention to the interrelationships of the physical and cultural environments. Historical background necessary for the interpretation of the present political, social, and economic conditions is included. This course satisfies WMU Essential Studies Level 3: Connections – Global Perspectives Category. This course also meets the Planetary Sustainability student learning outcome.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
GEOG 3860 - Geography of Africa,"Survey of the principle physical, cultural, economic and political patterns of Africa, followed by studies of the significant elements of the major realms and states, e.g., population distribution, agriculture, patterns of economic and natural resource development, environmental issues, transportation systems, etc. This course satisfies WMU Essential Studies Level 3: Connections – Global Perspectives Category. This course also meets the Planetary Sustainability student learning outcome. 3 hours",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
GEOG 3800 - North American Borders,"A geographical analysis of North American spatial patterns and processes, with particular focus on cultural, political, economic, and physical geographies, as well as difference at international, national, regional, and local scales. The course emphasizes that North America is a contested and ever-changing configuration of ideas, institutions, people, and objects. This course satisfies WMU Essential Studies Level 3: Connections – Global Perspectives Category. This course also meets the Planetary Sustainability student learning outcome. 3 hours",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
GEOG 3550 - Contemporary Issues in Resources Management,"Examination of selected contemporary natural resource and environmental problems, such as questions of natural resource adequacy, environmental pollution, energy shortages, political and economic problems related to resource management, and individual studies of local, national and global environmental problems. This course satisfies WMU Essential Studies Level 3: Connections – Global Perspectives Category. This course also meets the Planetary Sustainability student learning outcome. 3 hours",6.0,Sustainability;Resource Management,sustainability_and_policy-4;technical_skills-1,"{""sustainability"": 1, ""resource management"": 1}"
GEOG 3500 - Conservation and Environmental Management,(Science credit) A critical evaluation of the management of selected natural resources with primary focus on the United States. Conflicts between environmental and economic interests are examined in both historical and contemporary contexts. This course satisfies WMU Essential Studies Level 2: Exploration and Discovery – Science and Technology Category. This course also meets the Planetary Sustainability student learning outcome. 3 hours,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
GEOG 3110 - Geography of Michigan,"This course examines the geography of Michigan with attention to the sustainability of natural resources for the future. The resources include land, water, biodiversity, and natural landscapes. In addition, the human geography of Michigan is addressed through topics including population, economy, settlement patterns, industrialization, transportation, and political spatial patterns. Emphasis will be on maps as the means to present and transfer information, including web-based geographic information systems. When possible, local field studies will be used to make connections to Michigan outside the classroom. This course satisfies WMU Essential Studies Level 3: Connections – Local and National Perspectives Category. This course also meets the Planetary Sustainability student learning outcome. 3 hours",7.5,Geographic Information Systems;Sustainability,sustainability_and_policy-4;engineering_capabilities-2,"{""sustainability"": 2, ""geographic information systems"": 1}"
"GEOG 3060 - Climate Change: Past, Present, and Future","(Science credit) The study of the atmospheric environment as it interacts with humans and society. Special emphasis is given to the following: the role of weather and climate in affecting the successful outcome of plans and economic decisions; the dynamics of changing climates and their role in affecting the course of history; human physiological and psychological responses to weather and climate; weather forecasting and its value to society; and the hazards to life, health, and property posed by severe weather. Students should expect to achieve a sufficient understanding of the atmospheric environment so that they may make informed decisions involving weather topics. This course satisfies WMU Essential Studies Level 2: Exploration and Discovery – Science and Technology Category. This course also meets the Planetary Sustainability student learning outcome. 3 hours",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
GEOG 3010 - Fundamentals of Geographic Information Systems,"An introductory course that covers the use and application of geographic information systems (GIS). It combines an overview of general principles of GIS and practical experience in map creation and the use of spatial information, including fundamental aspects of measurement, representation and analysis. Intro GIS focuses on the basics of working with both vector and raster data, as well as the societal aspects of GIS (emerging uses, interaction with new technologies, data standards, public access to information). This course satisfies WMU Essential Studies Level 2: Exploration and Discovery – Science and Technology Category. This course also meets the Planetary Sustainability student learning outcome. Students cannot receive credit for both GEOG 3010 and GEOG 5010. 4 hours (3 - 1)",7.5,Geographic Information Systems;Sustainability,sustainability_and_policy-4;engineering_capabilities-2,"{""sustainability"": 1, ""geographic information systems"": 2}"
"GEOG 2560 - Introduction to Urban, Regional, and Environmental Planning","This course introduces students to the contemporary practices of community and regional planning in American cities, towns and metropolitan areas. Within this context, the course will provide students with a basic understanding of the history, theory and practice of community and regional planning as means by which communities broadly engage in efforts to confront social issues and improve their quality of life. The course will also introduce a variety of techniques commonly used in the professional practice of planning from the perspective of a general understanding of ways by which planning contributes to changing social, economic, and physical conditions in American cities, town and regions. This course satisfies WMU Essential Studies Level 2: Exploration and Discovery – Societies and Cultures Category. This course also meets the Planetary Sustainability student learning outcome. 3 hours",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
GEOG 2250 - Introduction to Meteorology and Climatology,"(Science credit) A non-mathematical analysis of atmospheric behavior. The fundamental physical laws affecting the elements of weather - solar radiation, temperature, moisture, pressure, and winds are examined during the first half of the course. Weather systems and forecasting, atmospheric optics, climatic change, and regional climates are examined during the second half of the course. Laboratory meetings dealing with instrumentation and weather map analysis are an integral part of the course. This course satisfies WMU Essential Studies Level 2: Exploration and Discovery – Scientific Literacy with Lab Category. This course also meets the Planetary Sustainability student learning outcome. Prerequisite: GEOG 1050 or equivalent 4 hours (3 - 1)",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
GEOG 1050 - Physical Geography,"(Science credit) A study of the physical environmental systems of our earth. The course examines the seasonal and latitudinal distribution of solar energy; analyzes the many elements of weather, climate, vegetation, and soils; and finally considers the earth’s major landforms and the processes which shape them. Though each topic is treated separately, this course demonstrates the basic relationships among these topics and points out the human implications in all physical earth systems. Map use and laboratory work is an integral part of this course. This course satisfies WMU Essential Studies Level 2: Exploration and Discovery – Scientific Literacy with Lab Category. This course also meets the Planetary Sustainability student learning outcome. 4 hours (3 - 1)",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
GEOG 1000 - Global Environmental Issues,"Geographers have long been concerned with studying the interactions between human beings and the environment. The major focus of these investigations today is concerned with misuse of the environment, which has led to the present day environmental crisis. The introductory course combines scientific and non-technical appraisals of processes and problems dealing with the question of environmental quality. Therefore, humanity will be studied in the physical as well as the social setting. Though major issues may vary for developing and developed nations, topics concerned with population pressure, pollution, and urbanization will be among those considered. This course satisfies WMU Essential Studies Level 2: Exploration and Discovery – Science and Technology Category. This course also meets the Planetary Sustainability student learning outcome. 3 hours",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
ENVS 3900 - Special Topics in Environment and Sustainability,"This is a variable topics, variable credit undergraduate-level course for the examination of current topics in environment and sustainability studies. Special topics and number of credit hours will be announced each time the course is scheduled.",5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
ENVS 3400 - Environmental Policy,"This course explores why environmental policy is necessary and how environmental policy has been made, is being made, and might in the future be made in the United States. The emphasis is on environmental policy and regulation at the national level, but regional, state, and local approaches/initiatives will also be considered. In addition to considering the policy process (the how), we will also review the state of environmental policy (legislation and effectiveness) and explore the policy evaluation process (the tools and techniques policy makers use to make better decisions - cost-benefit analysis, risk analysis, and environmental impact assessment). A substantial part of the course will also be devoted to considering emerging alternatives that are based on the principles of sustainability and the challenges involved in institutionalizing them. Prerequisites: ENVS 2050 and (ENVS 2150 or GEOS 2320 or ENVS 2250 or BIOS 3010). 4 hours Cross-listed with PSCI 3060. A student may not receive credit for both ENVS 3400 and PSCI 3060.",5.0,Sustainability;Environmental Impact Assessment,sustainability_and_policy-4,"{""sustainability"": 1, ""environmental impact assessment"": 1}"
EM 4910 - Senior Design Proposal,"Problem definition, project planning and scheduling, follow-up and control techniques. Results in presentation and plan for senior design project. This course satisfies WMU Essential Studies Level 3: Connections – Local and National Perspectives Category. Department approval 3 hours Engineering Management Technology majors",2.5,Engineering Management,engineering_capabilities-2,"{""engineering management"": 1}"
EM 3280 - Quality Assurance and Control,"Techniques of controlling quality in manufacturing systems. Topics include organization of quality, methods of measurement, and basic statistical tools. NOT FOR ENGINEERING CREDIT. Prerequisite: STAT 2160 or 2600 or IEE 2610. A grade of “C” or better is required to satisfy any course prerequisite. 3 hours",1.5,Quality Assurance,technical_skills-1,"{""quality assurance"": 1}"
EDMM 4570 - Manufacturing for Sustainability,"Examines how manufacturing enterprises can develop cost-effective strategies for products and processes that address current and future needs for sustainability. The course focuses on manufacturing processes, systems, and tool/machinery, including energy, materials, and supply chain and distribution factors as they impact manufacturing. 3 hours (2 - 0)",5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
