title,description,source,relevance_score,matched_keywords,matched_groups,keyword_frequencies
"['COMS 3313', 'Software Engineering']","Software engineering fundamentals. Topics include analyzing system requirements, applicable methods of design, verification and validation, team software development, software project management, and building large, and reliable software systems.",https://catalog.atu.edu/courses/coms/,2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
"['COMS 4053', 'Information Systems Resource Management']","A study of the principles and concepts involved in the management of organizational maintenance of all information resources, including hardware, software, and personnel. Includes coverage of departmental functions within computer/information services, as well as legal, ethical, and professional issues, quality management, and the strategic impact of information systems.",https://catalog.atu.edu/courses/coms/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
"['COMS 4063', 'IT Project Administration']","A thorough introduction to the art and science of Project Management, as applied in the domain of information technology. Theories, best practices, and tools of project management are studied in relation to the completion of a successful project life cycle.",https://catalog.atu.edu/courses/coms/,3.0,Project Management,engineering_capabilities-2,"{""project management"": 2}"
"['BDA 2003', 'Business Problem Solving']","This course is designed to provide students training in solving business problems. Students will work individually and in groups on projects to learn and apply various problem solving frameworks, methods, and tools to realistic business situations. Frameworks include general problem solving, systems thinking, critical thinking, and ethical reasoning. Methods and tools include project management, communication and coordination techniques, quantitative models, and software applications.",https://catalog.atu.edu/courses/bda/,2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
"['BST 2443', 'Introduction to Project Management']","Introduction to basic project management concepts, including how to scope, plan, launch, monitor, control and close a project. The course includes the Project Management Institute's (PMI) basic knowledge area: Integration, Scope, Time, Cost, Quality, Human Resources, Communication, Risk and Procurement. Students will use various tools, including software, to manage different levels of projects through their life cycle for various organizational structures and stakeholders.",https://catalog.atu.edu/courses/bst/,3.5,Project Management,engineering_capabilities-2,"{""project management"": 3}"
"['BDA 6323', 'Applied Predictive Analytics']","This course will explore multivariate techniques to analyzing data (e.g. multivariate regression, discriminant analysis, logistic regression, market-basket analysis, forecasting and other analytic techniques). The focus of the course will be providing input for organizational strategic decision-making. As an applied analytics course, emphasis will be on application of predictive analytic techniques explored through conceptual, computational, procedural and computer applications. $35 per SSCH course fee.",https://catalog.atu.edu/courses/bda/,1.5,Predictive Analytics,technical_skills-1,"{""predictive analytics"": 1}"
"['BIOL 4124', 'Biological Assessment of Water Quality']","This course is an in-depth study of assessment of water quality by analyzing biological and chemical data. This course may include topics and case studies from the following list: Compare and contrast biological and chemical techniques for assessing water quality Physical and chemical properties of water Connecting flows and water quality Nutrient pollution Point and non-point sources Effects of petroleum pollution from extraction, transportation, refining, and combustion on biological systems SOPs, industry, and government standard practices and procedures for analyzing water quality Species richness, species evenness, and rank abundance curves Techniques from microbiology Plants as assessment tools Cladocerans and other zooplankton in laboratory or field Macro invertebrates as indicators Fighting Back Against Invasive Plants Watch-dogging Wetlands Mitigation Tackling the Dead Zone & Restoring the Mississippi Volunteer monitoring helps identify problems and improve clean-up. Lecture 3 hours, laboratory 3 hours. This course includes several required field trips.",https://catalog.atu.edu/courses/biol/,6.0,Water Quality;Combustion,technical_skills-1;engineering_capabilities-2,"{""combustion"": 1, ""water quality"": 5}"
"['AST 1004', 'Gasoline Engine Theory']","Provides the student with an introduction to automotive engines. Students learn the proper use and care of hand tools, precision tools, special tools, and equipment. Theory of operation with attention to components is included. Cooling systems, lubrication systems, intake systems, exhaust systems, vehicle maintenance, as well as PC based automotive schematics and flow charts are taught. Safety is emphasized. This course is designated as ""Green"".",https://catalog.atu.edu/courses/ast/,5.0,Vehicle Maintenance;Cooling Systems,delivery_and_storage-3;technical_skills-1,"{""cooling systems"": 1, ""vehicle maintenance"": 1}"
"['AST 1203', 'Automotive Climate Control']","Begins with a study of refrigeration, the refrigeration cycle, and basic components of a typical automotive refrigeration system. The function and construction of compressors, lines, expansion valves, expansion tubes, condensers, evaporators, blower motors, and air distribution systems is covered. Automatic temperature control systems including the latest computer monitored systems, and heating and ventilation will also be covered. Service and maintenance procedures as well as shop safety are emphasized. This course is designated as ""green"".",https://catalog.atu.edu/courses/ast/,5.0,Control Systems;Compressors,delivery_and_storage-3;technical_skills-1,"{""compressors"": 1, ""control systems"": 1}"
"['AST 2103', 'Advanced Automotive Electronics']","This course applies the fundamentals of electronics, including Ohm's Law, basic electrical circuits, wiring diagrams, and common electrical symbols to the automobile. Diagnosis and troubleshooting of electrical circuits is emphasized, including familiarizations with most common types of testing equipment. It includes an in-depth study of the theory and operation of automobile electronic control systems. This course is designated as ""green"".",https://catalog.atu.edu/courses/ast/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
"['BAS 4353', 'Project Management']","This course provides the student with a substantive background in project management effective for deployment in multiple industrial, manufacturing, and technical domains. The course prepares the student to pursue the Certified Associate in Project Management (CAPM) credential offered by the Project Management Institute (PMI). The CAPM is designed for those with less project experience and is intended to demonstrate candidate's understanding of the fundamental knowledge, terminology, and processes of effective project management.",https://catalog.atu.edu/courses/bas/,4.5,Project Management,engineering_capabilities-2,"{""project management"": 5}"
"['BAS 4363', 'Project Risk Analysis and Mitigation']","BAS 4363 Project Risk Analysis and Mitigation explores the essential process of risk management mitigation in defined projects. Students assess the failures of risk management to deliver expected risk mitigation results, apply a risk management process with a focus on achieving efficacy, and the implementation of risk management to various types of projects in organizations (nonprofit, governmental and for-profit) and individual endeavors. The Active Threat and Opportunity Management (ATOM) process is designed to meet the need for a simple scalable risk management process applicable to all projects.",https://catalog.atu.edu/courses/bas/,1.5,Risk Mitigation,technical_skills-1,"{""risk mitigation"": 1}"
"['BAS 4373', 'Leading Agile Projects']","Project management is multi-faceted. In this course, students enhance their knowledge and application of project management by mastering the fundamentals of agile project management. Mastery includes the mechanics of how one employs agile project based on Scrum, the impact of agile on the project management profession, and how agile project management broadens and expands project management skills to deploy an integrated approach.",https://catalog.atu.edu/courses/bas/,5.0,Project Management,engineering_capabilities-2,"{""project management"": 6}"
"['ANTH 2833', 'Cultural Resource Management']","This course explores the discipline of cultural resource management (CRM), a form of applied anthropology, which manages the impacts of the contemporary world on places (e.g., historic and archaeological sites and landscapes) and items of cultural value. Through an exploration or real-world case studies, students will gain an understanding of current federal and state laws pertinent to CRM, disciplinary best practices, and ethical issues.",https://catalog.atu.edu/courses/anth/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
"['AT 1103', 'Programming I']","Cross-listed with CIS 1103 . This course lays a robust foundation in programming logic and problem-solving skills, applicable across multiple programming languages. Students will gain proficiency in developing logical frameworks and writing basic programs using a generic programming language, drawing parallels to Python and C++. Emphasizing practical skills and logic, the course enhances students' ability to design industrial programming solutions utilizing ladder logic, relay logic, Python, and C++. The curriculum aims to equip students with solid logical skills essential for industrial programming, preparing them for complex challenges in automation.",https://catalog.atu.edu/courses/at/,1.5,Automation,technical_skills-1,"{""automation"": 1}"
"['AT 1133', 'Introduction to Manufacturing Components']","This course provides a foundation in modern production processes, including hand and power tools, power transfer, precision measurement, blueprints and schematics, advanced automation controls, and troubleshooting. Students will learn the proper and safe use of various tools and test equipment. Students will also be exposed to Advanced Manufacturing concepts, equipment, and processes. The students are expected to be able to transfer the skills learned in this course into a wide range of automated workplaces.",https://catalog.atu.edu/courses/at/,1.5,Automation,technical_skills-1,"{""automation"": 1}"
"['AT 1183', '3D Modeling and Simulation']","This course is designed for engineers and designers looking to learn Fusion 360 for 3D mechanical design. Ideal for beginners, the course covers the key workspaces of Fusion 360, including DESIGN, ANIMATION, and DRAWING. Students will gain hands-on experience in creating detailed 3D models and learn the essential tools and techniques for effective design, animation, and technical drawing within the software.",https://catalog.atu.edu/courses/at/,2.5,Technical Drawing,engineering_capabilities-2,"{""technical drawing"": 1}"
"['AST 2203', 'Diesel Theory']","Examines fuel, air, cooling, and control systems of various designs. Discusses engine overhaul and repair, includes gauging proper measuring instruments and tools for these tasks. Studies the design, operation, care, and repair of fuel injection systems used on a variety of diesel engines. Emphasizes care and cleanliness in troubleshooting the fuel preheating, starting, generating, and lighting systems. Lecture: 2 hours, laboratory: 1 hour.",https://catalog.atu.edu/courses/ast/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
"['AST 2303', 'Alternative Automobile Fuels and Technology']","This course applies the fundamentals of electronics, including Ohm's Law, basic electrical circuits, wiring diagrams, and common electrical symbols to the automobile. Diagnosis and troubleshooting of electrical circuits is emphasized, including familiarization with most common types of testing equipment. It includes an in-depth study of the theory and operation of automotive electronic control systems. This course supports the general education goals of the Ozark Campus. Students will utilize through assigned tasks skills of communication, problem solving and technology. Lecture: 3 hours.",https://catalog.atu.edu/courses/ast/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
"['AT 2153', 'Introduction to Industrial Automation']","This hands-on course focuses on electrical motor control wiring, teaching students to design and wire circuits using relays, transformers, limit switches, float switches, pressure switches, timers, and operator stations equipped with pushbuttons and LED indicators. Students will gain practical experience in building and troubleshooting motor control systems, learning how to integrate various components for effective operation and control.",https://catalog.atu.edu/courses/at/,2.0,Control Systems;Automation,technical_skills-1,"{""control systems"": 1, ""automation"": 1}"
"['AT 2163', 'Industrial Automation']","This course covers advanced PLC concepts, troubleshooting techniques, and programming for industrial machinery. Students will gain hands-on experience in diagnosing and resolving issues by troubleshooting programs on virtual industrial equipment.",https://catalog.atu.edu/courses/at/,1.5,Automation,technical_skills-1,"{""automation"": 1}"
"['AT 2223', 'Introduction to Process Technology']","This course equips students with the mechanical, electrical, and digital skills essential for Industry 4.0 and Advanced Manufacturing processes. Students will learn to apply process control safety protocols, interpret system documentation, operate and configure loop controllers, integrate sensors, and program, tune, and manage control systems for modern automated environments.",https://catalog.atu.edu/courses/at/,2.0,Process Control;Control Systems,technical_skills-1,"{""control systems"": 1, ""process control"": 1}"
"['AT 2513', 'Blueprints, Measurements, and Safety']","This course introduces students to interpreting and accurately working with technical drawings, emphasizing the importance of precision and attention to detail. Students will also learn the proper care and use of precision measurement instruments, along with essential machine safety practices. The course provides foundational skills for working in technical and manufacturing environments, ensuring students understand both the technical and safety aspects of the trade.",https://catalog.atu.edu/courses/at/,2.5,Technical Drawing,engineering_capabilities-2,"{""technical drawing"": 1}"
"['AT 2993', 'Automation Special Topics']",Various topics will be covered in Automation Technology.,https://catalog.atu.edu/courses/at/,2.0,Automation,technical_skills-1,"{""automation"": 2}"
"['ACR 1301', 'Industrial Safety in Air Conditioning and Refrigeration']","The hazards associated with the different refrigerants, electricity, the oxy-acetylene torch, radon, carbon monoxide, extreme heat and extreme cold and ladder safety will be addressed.",https://catalog.atu.edu/courses/acr/,1.5,Industrial Safety,technical_skills-1,"{""industrial safety"": 1}"
"['ACR 2102', 'Residential Systems']","This course is a study of the major components and control devices for gas and oil furnaces, hydronic systems, heat pumps, and cooling systems.",https://catalog.atu.edu/courses/acr/,3.5,Cooling Systems,delivery_and_storage-3,"{""cooling systems"": 1}"
"['ACR 2112', 'Air Conditioning Service']","This course includes a comprehensive study of air conditioning systems which emphasizes proper service techniques through analysis of the problem. Testing procedures, parts removal, and installation are covered in depth. A study of the computation of temperature pressure relation and related problems is included. Environmental impacts and safety are emphasized, including Environmental Protection Agency certification. This course is designated as ""Green"".",https://catalog.atu.edu/courses/acr/,4.5,Environmental Protection,sustainability_and_policy-4,"{""environmental protection"": 1}"
"['AGED 2203', 'Applied Agricultural Systems Technology']","This course is designed to prepare secondary Arkansas agriculture teachers to apply agricultural systems technology in the laboratory. Content areas include safe practices in the laboratory, metalworking, woodworking, internal combustion engines, electrical wiring, tractor mechanics, paint & preservation.",https://catalog.atu.edu/courses/aged/,2.5,Combustion,engineering_capabilities-2,"{""combustion"": 1}"
"['AGBU 3033', 'Legal Environment of Agriculture Business']","A study of federal, state, and local legal systems as they pertain to the agricultural industry; topics of study include property law, contracts, torts, business organizations, employment law, environmental regulations, estate planning, and administrative law.",https://catalog.atu.edu/courses/agbu/,4.5,Environmental Regulation,sustainability_and_policy-4,"{""environmental regulation"": 1}"
